,key_6hex_6h,DN_total_num_rentals,DN_total_length_rentals,DN_avg_length_rentals,C2G_total_num_rentals,C2G_total_length_rentals,C2G_avg_length_rentals,AVG_avg_length_rentals,hex_id_6hex,timestamp
535,861f18b2fffffff_2017-03-02 18:00:00,22.0,895.0,40.68181818181818,44.0,1490.0,33.86363636363637,36.13636363636363,861f18b2fffffff,2017-03-02 18:00:00
536,861f18b2fffffff_2017-03-03 00:00:00,7.0,265.0,37.857142857142854,8.0,285.0,35.625,36.666666666666664,861f18b2fffffff,2017-03-03 00:00:00
537,861f18b2fffffff_2017-03-03 06:00:00,31.0,1590.0,51.29032258064516,36.0,2515.0,69.8611111111111,61.26865671641791,861f18b2fffffff,2017-03-03 06:00:00
538,861f18b2fffffff_2017-03-03 12:00:00,41.0,2325.0,56.707317073170735,39.0,2025.0,51.92307692307693,54.375,861f18b2fffffff,2017-03-03 12:00:00
539,861f18b2fffffff_2017-03-03 18:00:00,35.0,1410.0,40.285714285714285,44.0,1805.0,41.02272727272727,40.69620253164557,861f18b2fffffff,2017-03-03 18:00:00
540,861f18b2fffffff_2017-03-04 00:00:00,11.0,335.0,30.45454545454545,23.0,1110.0,48.26086956521739,42.5,861f18b2fffffff,2017-03-04 00:00:00
541,861f18b2fffffff_2017-03-04 06:00:00,27.0,1160.0,42.96296296296296,48.0,2900.0,60.41666666666666,54.13333333333333,861f18b2fffffff,2017-03-04 06:00:00
542,861f18b2fffffff_2017-03-04 12:00:00,59.0,4215.0,71.44067796610169,30.0,2470.0,82.33333333333333,75.11235955056179,861f18b2fffffff,2017-03-04 12:00:00
543,861f18b2fffffff_2017-03-04 18:00:00,26.0,835.0,32.115384615384606,45.0,1870.0,41.555555555555564,38.098591549295776,861f18b2fffffff,2017-03-04 18:00:00
544,861f18b2fffffff_2017-03-05 00:00:00,13.0,1735.0,133.46153846153842,14.0,355.0,25.357142857142854,77.4074074074074,861f18b2fffffff,2017-03-05 00:00:00
545,861f18b2fffffff_2017-03-05 06:00:00,22.0,1790.0,81.36363636363636,26.0,1325.0,50.96153846153846,64.89583333333333,861f18b2fffffff,2017-03-05 06:00:00
546,861f18b2fffffff_2017-03-05 12:00:00,54.0,3670.0,67.96296296296296,46.0,2355.0,51.19565217391305,60.25,861f18b2fffffff,2017-03-05 12:00:00
547,861f18b2fffffff_2017-03-05 18:00:00,16.0,480.0,30.0,36.0,1460.0,40.555555555555564,37.30769230769231,861f18b2fffffff,2017-03-05 18:00:00
548,861f18b2fffffff_2017-03-06 00:00:00,9.0,1615.0,179.44444444444446,15.0,630.0,42.0,93.54166666666667,861f18b2fffffff,2017-03-06 00:00:00
549,861f18b2fffffff_2017-03-06 06:00:00,21.0,1295.0,61.66666666666666,26.0,1265.0,48.653846153846146,54.46808510638298,861f18b2fffffff,2017-03-06 06:00:00
550,861f18b2fffffff_2017-03-06 12:00:00,16.0,905.0,56.5625,29.0,1395.0,48.10344827586207,51.111111111111114,861f18b2fffffff,2017-03-06 12:00:00
551,861f18b2fffffff_2017-03-06 18:00:00,17.0,975.0,57.352941176470594,31.0,965.0,31.12903225806452,40.416666666666664,861f18b2fffffff,2017-03-06 18:00:00
552,861f18b2fffffff_2017-03-07 00:00:00,2.0,140.0,70.0,13.0,770.0,59.230769230769226,60.666666666666664,861f18b2fffffff,2017-03-07 00:00:00
553,861f18b2fffffff_2017-03-07 06:00:00,35.0,1545.0,44.14285714285715,43.0,2790.0,64.88372093023256,55.57692307692308,861f18b2fffffff,2017-03-07 06:00:00
554,861f18b2fffffff_2017-03-07 12:00:00,29.0,1385.0,47.75862068965517,44.0,2140.0,48.63636363636363,48.28767123287671,861f18b2fffffff,2017-03-07 12:00:00
555,861f18b2fffffff_2017-03-07 18:00:00,35.0,1195.0,34.142857142857146,41.0,1485.0,36.21951219512195,35.26315789473684,861f18b2fffffff,2017-03-07 18:00:00
556,861f18b2fffffff_2017-03-08 00:00:00,6.0,510.0,85.0,14.0,485.0,34.642857142857146,49.75,861f18b2fffffff,2017-03-08 00:00:00
557,861f18b2fffffff_2017-03-08 06:00:00,24.0,1105.0,46.04166666666666,46.0,2245.0,48.80434782608695,47.857142857142854,861f18b2fffffff,2017-03-08 06:00:00
558,861f18b2fffffff_2017-03-08 12:00:00,30.0,3630.0,121.0,35.0,2035.0,58.14285714285714,87.15384615384616,861f18b2fffffff,2017-03-08 12:00:00
559,861f18b2fffffff_2017-03-08 18:00:00,24.0,1180.0,49.16666666666666,40.0,1490.0,37.25,41.71875,861f18b2fffffff,2017-03-08 18:00:00
560,861f18b2fffffff_2017-03-09 00:00:00,6.0,250.0,41.66666666666666,19.0,685.0,36.05263157894737,37.4,861f18b2fffffff,2017-03-09 00:00:00
561,861f18b2fffffff_2017-03-09 06:00:00,22.0,1345.0,61.13636363636363,39.0,2390.0,61.282051282051285,61.22950819672131,861f18b2fffffff,2017-03-09 06:00:00
562,861f18b2fffffff_2017-03-09 12:00:00,21.0,1275.0,60.714285714285715,45.0,2630.0,58.444444444444436,59.166666666666664,861f18b2fffffff,2017-03-09 12:00:00
563,861f18b2fffffff_2017-03-09 18:00:00,23.0,1290.0,56.08695652173913,44.0,1610.0,36.59090909090909,43.28358208955224,861f18b2fffffff,2017-03-09 18:00:00
564,861f18b2fffffff_2017-03-10 00:00:00,6.0,210.0,35.0,16.0,555.0,34.6875,34.77272727272727,861f18b2fffffff,2017-03-10 00:00:00
565,861f18b2fffffff_2017-03-10 06:00:00,22.0,2980.0,135.45454545454547,39.0,2010.0,51.53846153846154,81.80327868852459,861f18b2fffffff,2017-03-10 06:00:00
566,861f18b2fffffff_2017-03-10 12:00:00,41.0,2985.0,72.8048780487805,50.0,2750.0,55.0,63.02197802197802,861f18b2fffffff,2017-03-10 12:00:00
567,861f18b2fffffff_2017-03-10 18:00:00,33.0,2305.0,69.84848484848484,48.0,2090.0,43.54166666666666,54.25925925925926,861f18b2fffffff,2017-03-10 18:00:00
568,861f18b2fffffff_2017-03-11 00:00:00,13.0,395.0,30.384615384615387,33.0,1170.0,35.45454545454545,34.02173913043478,861f18b2fffffff,2017-03-11 00:00:00
569,861f18b2fffffff_2017-03-11 06:00:00,33.0,1835.0,55.60606060606061,34.0,2995.0,88.08823529411767,72.08955223880596,861f18b2fffffff,2017-03-11 06:00:00
570,861f18b2fffffff_2017-03-11 12:00:00,42.0,2185.0,52.023809523809526,54.0,2545.0,47.12962962962962,49.270833333333336,861f18b2fffffff,2017-03-11 12:00:00
571,861f18b2fffffff_2017-03-11 18:00:00,38.0,2190.0,57.631578947368425,39.0,2000.0,51.282051282051285,54.41558441558441,861f18b2fffffff,2017-03-11 18:00:00
572,861f18b2fffffff_2017-03-12 00:00:00,15.0,420.0,28.0,12.0,350.0,29.16666666666667,28.51851851851852,861f18b2fffffff,2017-03-12 00:00:00
573,861f18b2fffffff_2017-03-12 06:00:00,27.0,2190.0,81.1111111111111,37.0,1485.0,40.135135135135144,57.421875,861f18b2fffffff,2017-03-12 06:00:00
574,861f18b2fffffff_2017-03-12 12:00:00,34.0,2285.0,67.20588235294117,43.0,1835.0,42.67441860465117,53.506493506493506,861f18b2fffffff,2017-03-12 12:00:00
575,861f18b2fffffff_2017-03-12 18:00:00,21.0,810.0,38.57142857142857,24.0,920.0,38.333333333333336,38.44444444444444,861f18b2fffffff,2017-03-12 18:00:00
576,861f18b2fffffff_2017-03-13 00:00:00,2.0,120.0,60.0,16.0,590.0,36.875,39.44444444444444,861f18b2fffffff,2017-03-13 00:00:00
577,861f18b2fffffff_2017-03-13 06:00:00,20.0,855.0,42.75,37.0,1530.0,41.35135135135136,41.8421052631579,861f18b2fffffff,2017-03-13 06:00:00
578,861f18b2fffffff_2017-03-13 12:00:00,14.0,720.0,51.42857142857143,36.0,1910.0,53.055555555555564,52.6,861f18b2fffffff,2017-03-13 12:00:00
579,861f18b2fffffff_2017-03-13 18:00:00,12.0,1340.0,111.66666666666669,25.0,1185.0,47.4,68.24324324324324,861f18b2fffffff,2017-03-13 18:00:00
580,861f18b2fffffff_2017-03-14 00:00:00,3.0,120.0,40.0,16.0,615.0,38.4375,38.68421052631579,861f18b2fffffff,2017-03-14 00:00:00
581,861f18b2fffffff_2017-03-14 06:00:00,23.0,1350.0,58.69565217391305,33.0,2045.0,61.96969696969697,60.625,861f18b2fffffff,2017-03-14 06:00:00
582,861f18b2fffffff_2017-03-14 12:00:00,17.0,775.0,45.58823529411765,30.0,1465.0,48.83333333333334,47.659574468085104,861f18b2fffffff,2017-03-14 12:00:00
583,861f18b2fffffff_2017-03-14 18:00:00,26.0,2025.0,77.88461538461539,47.0,1820.0,38.723404255319146,52.67123287671233,861f18b2fffffff,2017-03-14 18:00:00
584,861f18b2fffffff_2017-03-15 00:00:00,3.0,105.0,35.0,19.0,680.0,35.78947368421053,35.68181818181818,861f18b2fffffff,2017-03-15 00:00:00
585,861f18b2fffffff_2017-03-15 06:00:00,24.0,955.0,39.79166666666666,38.0,2815.0,74.07894736842105,60.806451612903224,861f18b2fffffff,2017-03-15 06:00:00
586,861f18b2fffffff_2017-03-15 12:00:00,21.0,1360.0,64.76190476190476,41.0,1650.0,40.24390243902439,48.54838709677419,861f18b2fffffff,2017-03-15 12:00:00
587,861f18b2fffffff_2017-03-15 18:00:00,26.0,935.0,35.96153846153846,33.0,1155.0,35.0,35.42372881355932,861f18b2fffffff,2017-03-15 18:00:00
588,861f18b2fffffff_2017-03-16 00:00:00,5.0,195.0,39.0,18.0,635.0,35.27777777777778,36.08695652173913,861f18b2fffffff,2017-03-16 00:00:00
589,861f18b2fffffff_2017-03-16 06:00:00,23.0,1130.0,49.1304347826087,26.0,1225.0,47.115384615384606,48.06122448979592,861f18b2fffffff,2017-03-16 06:00:00
590,861f18b2fffffff_2017-03-16 12:00:00,22.0,1150.0,52.27272727272727,34.0,1435.0,42.20588235294117,46.160714285714285,861f18b2fffffff,2017-03-16 12:00:00
591,861f18b2fffffff_2017-03-16 18:00:00,18.0,495.0,27.5,29.0,1055.0,36.379310344827594,32.97872340425532,861f18b2fffffff,2017-03-16 18:00:00
592,861f18b2fffffff_2017-03-17 00:00:00,10.0,480.0,48.0,12.0,405.0,33.75,40.22727272727273,861f18b2fffffff,2017-03-17 00:00:00
593,861f18b2fffffff_2017-03-17 06:00:00,27.0,2615.0,96.85185185185185,38.0,1605.0,42.23684210526316,64.92307692307692,861f18b2fffffff,2017-03-17 06:00:00
594,861f18b2fffffff_2017-03-17 12:00:00,25.0,1255.0,50.2,51.0,3640.0,71.37254901960785,64.40789473684211,861f18b2fffffff,2017-03-17 12:00:00
595,861f18b2fffffff_2017-03-17 18:00:00,29.0,2410.0,83.10344827586206,32.0,1190.0,37.1875,59.01639344262295,861f18b2fffffff,2017-03-17 18:00:00
596,861f18b2fffffff_2017-03-18 00:00:00,16.0,440.0,27.5,11.0,420.0,38.18181818181818,31.85185185185185,861f18b2fffffff,2017-03-18 00:00:00
597,861f18b2fffffff_2017-03-18 06:00:00,36.0,2155.0,59.861111111111114,48.0,3060.0,63.75,62.083333333333336,861f18b2fffffff,2017-03-18 06:00:00
598,861f18b2fffffff_2017-03-18 12:00:00,38.0,3105.0,81.71052631578948,40.0,2230.0,55.75,68.3974358974359,861f18b2fffffff,2017-03-18 12:00:00
599,861f18b2fffffff_2017-03-18 18:00:00,57.0,2240.0,39.29824561403509,51.0,2255.0,44.215686274509814,41.620370370370374,861f18b2fffffff,2017-03-18 18:00:00
600,861f18b2fffffff_2017-03-19 00:00:00,12.0,875.0,72.91666666666667,19.0,560.0,29.47368421052632,46.29032258064516,861f18b2fffffff,2017-03-19 00:00:00
601,861f18b2fffffff_2017-03-19 06:00:00,23.0,1135.0,49.34782608695652,29.0,1480.0,51.03448275862069,50.28846153846154,861f18b2fffffff,2017-03-19 06:00:00
602,861f18b2fffffff_2017-03-19 12:00:00,39.0,1800.0,46.153846153846146,45.0,2540.0,56.444444444444436,51.666666666666664,861f18b2fffffff,2017-03-19 12:00:00
603,861f18b2fffffff_2017-03-19 18:00:00,31.0,1150.0,37.096774193548384,33.0,1190.0,36.06060606060606,36.5625,861f18b2fffffff,2017-03-19 18:00:00
604,861f18b2fffffff_2017-03-20 00:00:00,3.0,140.0,46.66666666666666,13.0,810.0,62.30769230769231,59.375,861f18b2fffffff,2017-03-20 00:00:00
605,861f18b2fffffff_2017-03-20 06:00:00,22.0,2070.0,94.0909090909091,31.0,1275.0,41.12903225806452,63.113207547169814,861f18b2fffffff,2017-03-20 06:00:00
606,861f18b2fffffff_2017-03-20 12:00:00,22.0,1005.0,45.68181818181818,31.0,1460.0,47.096774193548384,46.509433962264154,861f18b2fffffff,2017-03-20 12:00:00
607,861f18b2fffffff_2017-03-20 18:00:00,20.0,525.0,26.25,25.0,875.0,35.0,31.11111111111111,861f18b2fffffff,2017-03-20 18:00:00
608,861f18b2fffffff_2017-03-21 00:00:00,9.0,825.0,91.66666666666669,16.0,505.0,31.5625,53.2,861f18b2fffffff,2017-03-21 00:00:00
609,861f18b2fffffff_2017-03-21 06:00:00,32.0,1260.0,39.375,32.0,1480.0,46.25,42.8125,861f18b2fffffff,2017-03-21 06:00:00
610,861f18b2fffffff_2017-03-21 12:00:00,18.0,1355.0,75.27777777777777,44.0,2110.0,47.95454545454545,55.88709677419355,861f18b2fffffff,2017-03-21 12:00:00
611,861f18b2fffffff_2017-03-21 18:00:00,18.0,2795.0,155.27777777777774,29.0,1055.0,36.379310344827594,81.91489361702128,861f18b2fffffff,2017-03-21 18:00:00
612,861f18b2fffffff_2017-03-22 00:00:00,7.0,145.0,20.714285714285715,12.0,625.0,52.08333333333334,40.526315789473685,861f18b2fffffff,2017-03-22 00:00:00
613,861f18b2fffffff_2017-03-22 06:00:00,26.0,1510.0,58.07692307692307,45.0,2060.0,45.77777777777778,50.28169014084507,861f18b2fffffff,2017-03-22 06:00:00
614,861f18b2fffffff_2017-03-22 12:00:00,21.0,945.0,45.0,35.0,1575.0,45.0,45.0,861f18b2fffffff,2017-03-22 12:00:00
615,861f18b2fffffff_2017-03-22 18:00:00,29.0,1495.0,51.55172413793103,37.0,1430.0,38.648648648648646,44.31818181818182,861f18b2fffffff,2017-03-22 18:00:00
616,861f18b2fffffff_2017-03-23 00:00:00,12.0,450.0,37.5,9.0,270.0,30.0,34.285714285714285,861f18b2fffffff,2017-03-23 00:00:00
617,861f18b2fffffff_2017-03-23 06:00:00,26.0,1180.0,45.384615384615394,39.0,2035.0,52.17948717948718,49.46153846153846,861f18b2fffffff,2017-03-23 06:00:00
618,861f18b2fffffff_2017-03-23 12:00:00,39.0,1445.0,37.05128205128205,38.0,2410.0,63.42105263157895,50.064935064935064,861f18b2fffffff,2017-03-23 12:00:00
619,861f18b2fffffff_2017-03-23 18:00:00,26.0,765.0,29.423076923076927,37.0,1455.0,39.32432432432432,35.23809523809524,861f18b2fffffff,2017-03-23 18:00:00
620,861f18b2fffffff_2017-03-24 00:00:00,8.0,770.0,96.25,19.0,700.0,36.8421052631579,54.44444444444444,861f18b2fffffff,2017-03-24 00:00:00
621,861f18b2fffffff_2017-03-24 06:00:00,26.0,1325.0,50.96153846153846,40.0,1855.0,46.375,48.18181818181818,861f18b2fffffff,2017-03-24 06:00:00
622,861f18b2fffffff_2017-03-24 12:00:00,21.0,1070.0,50.952380952380956,44.0,2270.0,51.59090909090909,51.38461538461539,861f18b2fffffff,2017-03-24 12:00:00
623,861f18b2fffffff_2017-03-24 18:00:00,31.0,1020.0,32.90322580645161,53.0,2155.0,40.660377358490564,37.79761904761905,861f18b2fffffff,2017-03-24 18:00:00
624,861f18b37ffffff_2017-02-25 00:00:00,13.0,480.0,36.92307692307692,26.0,940.0,36.153846153846146,36.41025641025641,861f18b37ffffff,2017-02-25 00:00:00
625,861f18b37ffffff_2017-02-25 06:00:00,65.0,3705.0,57.0,61.0,3855.0,63.19672131147541,60.0,861f18b37ffffff,2017-02-25 06:00:00
626,861f18b37ffffff_2017-02-25 12:00:00,107.0,5550.0,51.86915887850467,90.0,4145.0,46.055555555555564,49.213197969543145,861f18b37ffffff,2017-02-25 12:00:00
627,861f18b37ffffff_2017-02-25 18:00:00,52.0,3480.0,66.92307692307692,71.0,3245.0,45.70422535211269,54.67479674796748,861f18b37ffffff,2017-02-25 18:00:00
628,861f18b37ffffff_2017-02-26 00:00:00,16.0,610.0,38.125,20.0,455.0,22.75,29.583333333333332,861f18b37ffffff,2017-02-26 00:00:00
629,861f18b37ffffff_2017-02-26 06:00:00,39.0,2505.0,64.23076923076923,47.0,2210.0,47.02127659574467,54.825581395348834,861f18b37ffffff,2017-02-26 06:00:00
630,861f18b37ffffff_2017-02-26 12:00:00,70.0,3480.0,49.714285714285715,82.0,3320.0,40.487804878048784,44.73684210526316,861f18b37ffffff,2017-02-26 12:00:00
631,861f18b37ffffff_2017-02-26 18:00:00,39.0,2070.0,53.07692307692307,42.0,1590.0,37.857142857142854,45.18518518518518,861f18b37ffffff,2017-02-26 18:00:00
632,861f18b37ffffff_2017-02-27 00:00:00,14.0,535.0,38.214285714285715,27.0,1445.0,53.518518518518526,48.292682926829265,861f18b37ffffff,2017-02-27 00:00:00
633,861f18b37ffffff_2017-02-27 06:00:00,63.0,3685.0,58.492063492063494,51.0,2275.0,44.607843137254896,52.280701754385966,861f18b37ffffff,2017-02-27 06:00:00
634,861f18b37ffffff_2017-02-27 12:00:00,66.0,2905.0,44.01515151515152,63.0,2755.0,43.73015873015873,43.87596899224806,861f18b37ffffff,2017-02-27 12:00:00
635,861f18b37ffffff_2017-02-27 18:00:00,27.0,2020.0,74.81481481481481,42.0,1500.0,35.714285714285715,51.01449275362319,861f18b37ffffff,2017-02-27 18:00:00
636,861f18b37ffffff_2017-02-28 00:00:00,18.0,685.0,38.055555555555564,34.0,3575.0,105.14705882352942,81.92307692307692,861f18b37ffffff,2017-02-28 00:00:00
637,861f18b37ffffff_2017-02-28 06:00:00,75.0,5180.0,69.06666666666666,65.0,2945.0,45.30769230769231,58.035714285714285,861f18b37ffffff,2017-02-28 06:00:00
638,861f18b37ffffff_2017-02-28 12:00:00,80.0,5500.0,68.75,58.0,2245.0,38.706896551724135,56.1231884057971,861f18b37ffffff,2017-02-28 12:00:00
639,861f18b37ffffff_2017-02-28 18:00:00,49.0,3895.0,79.48979591836735,48.0,2705.0,56.35416666666666,68.04123711340206,861f18b37ffffff,2017-02-28 18:00:00
640,861f18b37ffffff_2017-03-01 00:00:00,20.0,780.0,39.0,19.0,835.0,43.94736842105264,41.41025641025641,861f18b37ffffff,2017-03-01 00:00:00
641,861f18b37ffffff_2017-03-01 06:00:00,81.0,3540.0,43.7037037037037,62.0,2840.0,45.806451612903224,44.61538461538461,861f18b37ffffff,2017-03-01 06:00:00
642,861f18b37ffffff_2017-03-01 12:00:00,69.0,3005.0,43.55072463768116,86.0,3825.0,44.4767441860465,44.064516129032256,861f18b37ffffff,2017-03-01 12:00:00
643,861f18b37ffffff_2017-03-01 18:00:00,40.0,1320.0,33.0,50.0,2760.0,55.2,45.333333333333336,861f18b37ffffff,2017-03-01 18:00:00
644,861f18b37ffffff_2017-03-02 00:00:00,15.0,970.0,64.66666666666667,31.0,1385.0,44.67741935483871,51.19565217391305,861f18b37ffffff,2017-03-02 00:00:00
645,861f18b37ffffff_2017-03-02 06:00:00,72.0,4150.0,57.63888888888889,76.0,4690.0,61.71052631578947,59.729729729729726,861f18b37ffffff,2017-03-02 06:00:00
646,861f18b37ffffff_2017-03-02 12:00:00,81.0,4145.0,51.17283950617285,63.0,2585.0,41.03174603174603,46.736111111111114,861f18b37ffffff,2017-03-02 12:00:00
647,861f18b37ffffff_2017-03-02 18:00:00,52.0,3870.0,74.42307692307692,50.0,1925.0,38.5,56.81372549019608,861f18b37ffffff,2017-03-02 18:00:00
648,861f18b37ffffff_2017-03-03 00:00:00,16.0,510.0,31.875,35.0,1350.0,38.57142857142857,36.470588235294116,861f18b37ffffff,2017-03-03 00:00:00
649,861f18b37ffffff_2017-03-03 06:00:00,86.0,4300.0,50.0,72.0,3055.0,42.430555555555564,46.550632911392405,861f18b37ffffff,2017-03-03 06:00:00
650,861f18b37ffffff_2017-03-03 12:00:00,88.0,6000.0,68.18181818181819,68.0,2695.0,39.632352941176464,55.73717948717949,861f18b37ffffff,2017-03-03 12:00:00
651,861f18b37ffffff_2017-03-03 18:00:00,67.0,2355.0,35.149253731343286,73.0,2855.0,39.109589041095894,37.214285714285715,861f18b37ffffff,2017-03-03 18:00:00
652,861f18b37ffffff_2017-03-04 00:00:00,16.0,950.0,59.375,25.0,1125.0,45.0,50.609756097560975,861f18b37ffffff,2017-03-04 00:00:00
653,861f18b37ffffff_2017-03-04 06:00:00,62.0,4985.0,80.40322580645163,69.0,3450.0,50.0,64.38931297709924,861f18b37ffffff,2017-03-04 06:00:00
654,861f18b37ffffff_2017-03-04 12:00:00,93.0,5745.0,61.774193548387096,96.0,5060.0,52.70833333333334,57.16931216931217,861f18b37ffffff,2017-03-04 12:00:00
655,861f18b37ffffff_2017-03-04 18:00:00,82.0,4095.0,49.9390243902439,68.0,2760.0,40.588235294117645,45.7,861f18b37ffffff,2017-03-04 18:00:00
656,861f18b37ffffff_2017-03-05 00:00:00,11.0,810.0,73.63636363636364,26.0,860.0,33.07692307692308,45.13513513513514,861f18b37ffffff,2017-03-05 00:00:00
657,861f18b37ffffff_2017-03-05 06:00:00,44.0,2160.0,49.09090909090909,46.0,1820.0,39.56521739130435,44.22222222222222,861f18b37ffffff,2017-03-05 06:00:00
658,861f18b37ffffff_2017-03-05 12:00:00,77.0,4900.0,63.63636363636363,62.0,3840.0,61.935483870967744,62.87769784172662,861f18b37ffffff,2017-03-05 12:00:00
659,861f18b37ffffff_2017-03-05 18:00:00,39.0,1370.0,35.128205128205124,38.0,1900.0,50.0,42.467532467532465,861f18b37ffffff,2017-03-05 18:00:00
660,861f18b37ffffff_2017-03-06 00:00:00,23.0,1785.0,77.6086956521739,17.0,1045.0,61.470588235294116,70.75,861f18b37ffffff,2017-03-06 00:00:00
661,861f18b37ffffff_2017-03-06 06:00:00,54.0,2815.0,52.12962962962962,69.0,3300.0,47.82608695652174,49.71544715447155,861f18b37ffffff,2017-03-06 06:00:00
662,861f18b37ffffff_2017-03-06 12:00:00,56.0,2415.0,43.125,61.0,2425.0,39.75409836065574,41.36752136752137,861f18b37ffffff,2017-03-06 12:00:00
663,861f18b37ffffff_2017-03-06 18:00:00,36.0,1420.0,39.444444444444436,44.0,2325.0,52.84090909090909,46.8125,861f18b37ffffff,2017-03-06 18:00:00
664,861f18b37ffffff_2017-03-07 00:00:00,17.0,670.0,39.411764705882355,25.0,890.0,35.6,37.142857142857146,861f18b37ffffff,2017-03-07 00:00:00
665,861f18b37ffffff_2017-03-07 06:00:00,56.0,2640.0,47.14285714285714,75.0,4730.0,63.06666666666667,56.25954198473283,861f18b37ffffff,2017-03-07 06:00:00
666,861f18b37ffffff_2017-03-07 12:00:00,72.0,3665.0,50.90277777777778,51.0,2570.0,50.392156862745104,50.6910569105691,861f18b37ffffff,2017-03-07 12:00:00
667,861f18b37ffffff_2017-03-07 18:00:00,54.0,2185.0,40.46296296296296,42.0,1790.0,42.61904761904762,41.40625,861f18b37ffffff,2017-03-07 18:00:00
668,861f18b37ffffff_2017-03-08 00:00:00,19.0,630.0,33.1578947368421,20.0,910.0,45.5,39.48717948717949,861f18b37ffffff,2017-03-08 00:00:00
669,861f18b37ffffff_2017-03-08 06:00:00,70.0,4285.0,61.214285714285715,52.0,2300.0,44.230769230769226,53.97540983606557,861f18b37ffffff,2017-03-08 06:00:00
670,861f18b37ffffff_2017-03-08 12:00:00,49.0,2195.0,44.795918367346935,49.0,2720.0,55.51020408163265,50.1530612244898,861f18b37ffffff,2017-03-08 12:00:00
671,861f18b37ffffff_2017-03-08 18:00:00,62.0,2670.0,43.064516129032256,62.0,3060.0,49.354838709677416,46.20967741935484,861f18b37ffffff,2017-03-08 18:00:00
672,861f18b37ffffff_2017-03-09 00:00:00,13.0,705.0,54.230769230769226,17.0,590.0,34.70588235294117,43.166666666666664,861f18b37ffffff,2017-03-09 00:00:00
673,861f18b37ffffff_2017-03-09 06:00:00,95.0,4480.0,47.157894736842096,69.0,3355.0,48.6231884057971,47.77439024390244,861f18b37ffffff,2017-03-09 06:00:00
674,861f18b37ffffff_2017-03-09 12:00:00,63.0,3145.0,49.92063492063492,66.0,2780.0,42.12121212121213,45.93023255813954,861f18b37ffffff,2017-03-09 12:00:00
675,861f18b37ffffff_2017-03-09 18:00:00,59.0,2190.0,37.11864406779661,63.0,2375.0,37.698412698412696,37.41803278688525,861f18b37ffffff,2017-03-09 18:00:00
676,861f18b37ffffff_2017-03-10 00:00:00,22.0,1160.0,52.72727272727273,25.0,1150.0,46.0,49.148936170212764,861f18b37ffffff,2017-03-10 00:00:00
677,861f18b37ffffff_2017-03-10 06:00:00,72.0,3165.0,43.95833333333334,65.0,2900.0,44.615384615384606,44.27007299270073,861f18b37ffffff,2017-03-10 06:00:00
678,861f18b37ffffff_2017-03-10 12:00:00,92.0,7515.0,81.68478260869566,87.0,3315.0,38.10344827586207,60.502793296089386,861f18b37ffffff,2017-03-10 12:00:00
679,861f18b37ffffff_2017-03-10 18:00:00,82.0,4015.0,48.963414634146346,88.0,3520.0,40.0,44.3235294117647,861f18b37ffffff,2017-03-10 18:00:00
680,861f18b37ffffff_2017-03-11 00:00:00,17.0,455.0,26.764705882352942,21.0,735.0,35.0,31.31578947368421,861f18b37ffffff,2017-03-11 00:00:00
681,861f18b37ffffff_2017-03-11 06:00:00,68.0,7340.0,107.94117647058823,75.0,3310.0,44.13333333333333,74.47552447552448,861f18b37ffffff,2017-03-11 06:00:00
682,861f18b37ffffff_2017-03-11 12:00:00,73.0,5475.0,75.0,75.0,3525.0,47.0,60.810810810810814,861f18b37ffffff,2017-03-11 12:00:00
683,861f18b37ffffff_2017-03-11 18:00:00,74.0,2515.0,33.986486486486484,61.0,2835.0,46.475409836065566,39.629629629629626,861f18b37ffffff,2017-03-11 18:00:00
684,861f18b37ffffff_2017-03-12 00:00:00,14.0,495.0,35.357142857142854,10.0,345.0,34.5,35.0,861f18b37ffffff,2017-03-12 00:00:00
685,861f18b37ffffff_2017-03-12 06:00:00,53.0,2890.0,54.52830188679246,43.0,1725.0,40.11627906976744,48.072916666666664,861f18b37ffffff,2017-03-12 06:00:00
686,861f18b37ffffff_2017-03-12 12:00:00,86.0,3390.0,39.41860465116279,87.0,3605.0,41.4367816091954,40.433526011560694,861f18b37ffffff,2017-03-12 12:00:00
687,861f18b37ffffff_2017-03-12 18:00:00,35.0,1665.0,47.57142857142857,43.0,1530.0,35.58139534883721,40.96153846153846,861f18b37ffffff,2017-03-12 18:00:00
688,861f18b37ffffff_2017-03-13 00:00:00,18.0,1440.0,80.0,19.0,875.0,46.05263157894736,62.567567567567565,861f18b37ffffff,2017-03-13 00:00:00
689,861f18b37ffffff_2017-03-13 06:00:00,62.0,4050.0,65.3225806451613,39.0,1910.0,48.97435897435897,59.00990099009901,861f18b37ffffff,2017-03-13 06:00:00
690,861f18b37ffffff_2017-03-13 12:00:00,59.0,2950.0,50.0,61.0,4665.0,76.47540983606558,63.458333333333336,861f18b37ffffff,2017-03-13 12:00:00
691,861f18b37ffffff_2017-03-13 18:00:00,20.0,2790.0,139.5,43.0,1690.0,39.30232558139535,71.11111111111111,861f18b37ffffff,2017-03-13 18:00:00
692,861f18b37ffffff_2017-03-14 00:00:00,18.0,785.0,43.611111111111114,24.0,870.0,36.25,39.404761904761905,861f18b37ffffff,2017-03-14 00:00:00
693,861f18b37ffffff_2017-03-14 06:00:00,45.0,2345.0,52.111111111111114,73.0,2815.0,38.56164383561644,43.728813559322035,861f18b37ffffff,2017-03-14 06:00:00
