,h_orgin,h_orgin_centroid,h_destination,h_destination_centroid,neighbors,h_connecting_arc,haversine_distance_km,hexes_distance_noh,hexes_distance_km
21,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18b26ffffff,POINT (13.35994888786519 52.47097165727213),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.35994888786519 52.47097165727213)",3.994891080172784,2,4.614851584506156
22,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18b04ffffff,POINT (13.3979252074993 52.43875313355331),True,"LINESTRING (13.41429095035175 52.45702264084855, 13.3979252074993 52.43875313355331)",2.3145332692788743,1,2.307425792253078
23,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d49cffffff,POINT (13.28658099723958 52.50097301352019),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.28658099723958 52.50097301352019)",9.934179694474736,5,11.53712896126539
24,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4b2ffffff,POINT (13.17780856172941 52.52868988040235),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.17780856172941 52.52868988040235)",17.883990605266497,9,20.766832130277702
25,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4f3ffffff,POINT (13.46085695314495 52.54613955322785),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.46085695314495 52.54613955322785)",10.398569359281087,5,11.53712896126539
26,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18b2cffffff,POINT (13.46603531957765 52.47742727161366),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.46603531957765 52.47742727161366)",4.1754797879147985,2,4.614851584506156
27,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d49bffffff,POINT (13.32460000781337 52.4687990918736),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.32460000781337 52.4687990918736)",6.2159031947793055,3,6.922277376759235
28,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d49dffffff,POINT (13.32194097457933 52.50315766553212),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.32194097457933 52.50315766553212)",8.088916555420184,4,9.229703169012312
29,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4a8ffffff,POINT (13.35201703555793 52.57399647913816),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.35201703555793 52.57399647913816)",13.672467167633746,7,16.151980545771547
30,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4aeffffff,POINT (13.31661476304758 52.57181869534616),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.31661476304758 52.57181869534616)",14.374487986550479,7,16.151980545771547
31,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4f6ffffff,POINT (13.4064432414357 52.56008331433108),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.4064432414357 52.56008331433108)",11.47212499578896,6,13.84455475351847
32,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d489ffffff,POINT (13.40906181434824 52.52574846527658),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.40906181434824 52.52574846527658)",7.650159462701152,4,9.229703169012312
33,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d499ffffff,POINT (13.34094888080296 52.4870687271131),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.34094888080296 52.4870687271131)",5.986719026337713,3,6.922277376759235
34,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4aaffffff,POINT (13.33564318130369 52.5557502080193),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.33564318130369 52.5557502080193)",12.200439784689443,6,13.84455475351847
35,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d486ffffff,POINT (13.24853041200324 52.53311439211661),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.24853041200324 52.53311439211661)",14.054077812153539,7,16.151980545771547
36,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4b3ffffff,POINT (13.2131661036788 52.53090730448986),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.2131661036788 52.53090730448986)",15.902766989449399,8,18.459406338024625
37,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d48bffffff,POINT (13.3926809515452 52.50749592826664),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.3926809515452 52.50749592826664)",5.800022835870262,3,6.922277376759235
38,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4d3ffffff,POINT (13.48243301263263 52.49567966154245),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.48243301263263 52.49567966154245)",6.306815083742246,3,6.922277376759235
39,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d49affffff,POINT (13.28925780142406 52.46661618831142),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.28925780142406 52.46661618831142)",8.537892943478688,4,9.229703169012312
40,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4d5ffffff,POINT (13.4798527405517 52.53003666028679),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.4798527405517 52.53003666028679)",9.252888877279611,4,9.229703169012312
41,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4b0ffffff,POINT (13.19412345893519 52.54695973334256),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.19412345893519 52.54695973334256)",17.94719104074371,9,20.766832130277702
42,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4d6ffffff,POINT (13.42806090101428 52.50964952840497),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.42806090101428 52.50964952840497)",5.9256680597734395,3,6.922277376759235
43,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d498ffffff,POINT (13.30559444899624 52.48489011930791),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.30559444899624 52.48489011930791)",7.988162666498467,4,9.229703169012312
44,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18b0dffffff,POINT (13.52293757228236 52.42903296738042),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.52293757228236 52.42903296738042)",7.994632003203372,4,9.229703169012312
45,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4a9ffffff,POINT (13.38742598300525 52.57616389796978),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.38742598300525 52.57616389796978)",13.372040224449616,7,16.151980545771547
46,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18868ffffff,POINT (13.23760774875245 52.4461383572344),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.23760774875245 52.4461383572344)",12.034073233337889,5,11.53712896126539
47,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18b2effffff,POINT (13.44964751088817 52.45916847535275),True,"LINESTRING (13.41429095035175 52.45702264084855, 13.44964751088817 52.45916847535275)",2.407461318794866,1,2.307425792253078
48,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4d1ffffff,POINT (13.49884059630979 52.51392563990274),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.49884059630979 52.51392563990274)",8.533020189929898,4,9.229703169012312
49,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4d4ffffff,POINT (13.44445397798351 52.52789774647812),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.44445397798351 52.52789774647812)",8.141232253528532,4,9.229703169012312
50,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f18b20ffffff,POINT (13.39530441655258 52.47313387921053),True,"LINESTRING (13.41429095035175 52.45702264084855, 13.39530441655258 52.47313387921053)",2.2054129772856403,1,2.307425792253078
51,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4abffffff,POINT (13.37103988238334 52.5579219431886),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.37103988238334 52.5579219431886)",11.595066228535837,6,13.84455475351847
52,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d485ffffff,POINT (13.30025316333029 52.55356811412267),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.30025316333029 52.55356811412267)",13.222029103935194,6,13.84455475351847
53,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d4d0ffffff,POINT (13.46344745765333 52.51179276736553),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.46344745765333 52.51179276736553)",6.940454151253392,3,6.922277376759235
54,871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),871f1d483ffffff,POINT (13.30292516845383 52.51923846998142),False,"LINESTRING (13.41429095035175 52.45702264084855, 13.30292516845383 52.51923846998142)",10.233241812411295,5,11.53712896126539
55,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.41429095035175 52.45702264084855)",11.969117994554184,6,13.84455475351847
56,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.26755965181566 52.51704777196807)",0.0,0,0.0
57,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d48effffff,POINT (13.33829738447166 52.52141882174294),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.33829738447166 52.52141882174294)",4.810840717125601,2,4.614851584506156
58,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d48cffffff,POINT (13.35466368497277 52.53967358270499),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.35466368497277 52.53967358270499)",6.4070004856941996,3,6.922277376759235
59,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4f2ffffff,POINT (13.42545257283741 52.54399459631815),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.42545257283741 52.54399459631815)",11.092877475117545,5,11.53712896126539
60,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d48affffff,POINT (13.35730763436909 52.50533197221475),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.35730763436909 52.50533197221475)",6.21174250010885,3,6.922277376759235
61,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b34ffffff,POINT (13.30826100911115 52.45052307174103),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.30826100911115 52.45052307174103)",7.893985065904748,4,9.229703169012312
62,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4f0ffffff,POINT (13.44185323329728 52.56223431616588),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.44185323329728 52.56223431616588)",12.813693499766158,6,13.84455475351847
63,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18869ffffff,POINT (13.27293102556563 52.4483358777895),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.27293102556563 52.4483358777895)",7.649067371771549,4,9.229703169012312
64,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.43066656881884 52.47528575241083)",11.978598676430078,6,13.84455475351847
65,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d494ffffff,POINT (13.19684881679678 52.51263535853141),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.19684881679678 52.51263535853141)",4.809972877368061,2,4.614851584506156
66,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b35ffffff,POINT (13.34359767442488 52.45269993376719),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.34359767442488 52.45269993376719)",8.815163317315516,4,9.229703169012312
67,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b22ffffff,POINT (13.37894099651292 52.45486645856462),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.37894099651292 52.45486645856462)",10.231698962067199,5,11.53712896126539
68,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d481ffffff,POINT (13.31927922770562 52.53749753655836),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.31927922770562 52.53749753655836)",4.172790053362506,2,4.614851584506156
69,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4deffffff,POINT (13.51782052121785 52.49780649464314),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.51782052121785 52.49780649464314)",17.07217985421756,8,18.459406338024625
70,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d2ffffff,POINT (13.44705206916438 52.49354246299598),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.44705206916438 52.49354246299598)",12.426561899244561,6,13.84455475351847
71,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d49effffff,POINT (13.27024670775531 52.4827011724122),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.27024670775531 52.4827011724122)",3.8234964950848935,2,4.614851584506156
72,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d48dffffff,POINT (13.3900548083934 52.54183927105417),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.3900548083934 52.54183927105417)",8.732804578392335,4,9.229703169012312
73,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b25ffffff,POINT (13.41167771596202 52.4913949042375),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.41167771596202 52.4913949042375)",10.163093723860168,5,11.53712896126539
74,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d488ffffff,POINT (13.37367627480208 52.52358882193953),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.37367627480208 52.52358882193953)",7.216584874305713,3,6.922277376759235
75,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b24ffffff,POINT (13.37630997814494 52.48923699051952),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.37630997814494 52.48923699051952)",7.984112771023261,4,9.229703169012312
76,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b26ffffff,POINT (13.35994888786519 52.47097165727213),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.35994888786519 52.47097165727213)",8.08528914863859,4,9.229703169012312
77,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b04ffffff,POINT (13.3979252074993 52.43875313355331),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.3979252074993 52.43875313355331)",12.39941920812302,6,13.84455475351847
78,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d49cffffff,POINT (13.28658099723958 52.50097301352019),True,"LINESTRING (13.26755965181566 52.51704777196807, 13.28658099723958 52.50097301352019)",2.2027454578743515,1,2.307425792253078
79,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4b2ffffff,POINT (13.17780856172941 52.52868988040235),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.17780856172941 52.52868988040235)",6.208656084173907,3,6.922277376759235
80,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4f3ffffff,POINT (13.46085695314495 52.54613955322785),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.46085695314495 52.54613955322785)",13.469331816087427,6,13.84455475351847
81,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b2cffffff,POINT (13.46603531957765 52.47742727161366),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.46603531957765 52.47742727161366)",14.139747688737893,7,16.151980545771547
82,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d49bffffff,POINT (13.32460000781337 52.4687990918736),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.32460000781337 52.4687990918736)",6.610327313394702,3,6.922277376759235
83,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d49dffffff,POINT (13.32194097457933 52.50315766553212),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.32194097457933 52.50315766553212)",3.991245828640675,2,4.614851584506156
84,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4a8ffffff,POINT (13.35201703555793 52.57399647913816),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.35201703555793 52.57399647913816)",8.527368405313425,4,9.229703169012312
85,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4aeffffff,POINT (13.31661476304758 52.57181869534616),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.31661476304758 52.57181869534616)",6.93507145640484,3,6.922277376759235
86,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4f6ffffff,POINT (13.4064432414357 52.56008331433108),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.4064432414357 52.56008331433108)",10.541669486161593,5,11.53712896126539
87,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d489ffffff,POINT (13.40906181434824 52.52574846527658),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.40906181434824 52.52574846527658)",9.622544021145458,4,9.229703169012312
88,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d499ffffff,POINT (13.34094888080296 52.4870687271131),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.34094888080296 52.4870687271131)",5.98239896821647,3,6.922277376759235
89,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4aaffffff,POINT (13.33564318130369 52.5557502080193),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.33564318130369 52.5557502080193)",6.302758513313973,3,6.922277376759235
90,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d486ffffff,POINT (13.24853041200324 52.53311439211661),True,"LINESTRING (13.26755965181566 52.51704777196807, 13.24853041200324 52.53311439211661)",2.2020482167835516,1,2.307425792253078
91,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4b3ffffff,POINT (13.2131661036788 52.53090730448986),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.2131661036788 52.53090730448986)",3.9896225710173217,2,4.614851584506156
92,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d48bffffff,POINT (13.3926809515452 52.50749592826664),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.3926809515452 52.50749592826664)",8.533598333457988,4,9.229703169012312
93,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d3ffffff,POINT (13.48243301263263 52.49567966154245),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.48243301263263 52.49567966154245)",14.735740071211325,7,16.151980545771547
94,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d49affffff,POINT (13.28925780142406 52.46661618831142),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.28925780142406 52.46661618831142)",5.796964883938905,3,6.922277376759235
95,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d5ffffff,POINT (13.4798527405517 52.53003666028679),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.4798527405517 52.53003666028679)",14.435104653371505,6,13.84455475351847
96,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4b0ffffff,POINT (13.19412345893519 52.54695973334256),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.19412345893519 52.54695973334256)",5.978073046189524,3,6.922277376759235
97,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d6ffffff,POINT (13.42806090101428 52.50964952840497),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.42806090101428 52.50964952840497)",10.89232784429269,5,11.53712896126539
98,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d498ffffff,POINT (13.30559444899624 52.48489011930791),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.30559444899624 52.48489011930791)",4.406187961159819,2,4.614851584506156
99,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b0dffffff,POINT (13.52293757228236 52.42903296738042),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.52293757228236 52.42903296738042)",19.874152384897652,10,23.07425792253078
100,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4a9ffffff,POINT (13.38742598300525 52.57616389796978),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.38742598300525 52.57616389796978)",10.43577654625449,5,11.53712896126539
101,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18868ffffff,POINT (13.23760774875245 52.4461383572344),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.23760774875245 52.4461383572344)",8.14147815320939,4,9.229703169012312
102,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b2effffff,POINT (13.44964751088817 52.45916847535275),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.44964751088817 52.45916847535275)",13.907787925699795,7,16.151980545771547
103,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d1ffffff,POINT (13.49884059630979 52.51392563990274),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.49884059630979 52.51392563990274)",15.654008643996232,7,16.151980545771547
104,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d4ffffff,POINT (13.44445397798351 52.52789774647812),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.44445397798351 52.52789774647812)",12.028717500127145,5,11.53712896126539
105,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f18b20ffffff,POINT (13.39530441655258 52.47313387921053),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.39530441655258 52.47313387921053)",9.931481957026826,5,11.53712896126539
106,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4abffffff,POINT (13.37103988238334 52.5579219431886),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.37103988238334 52.5579219431886)",8.345008379348947,4,9.229703169012312
107,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d485ffffff,POINT (13.30025316333029 52.55356811412267),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.30025316333029 52.55356811412267)",4.62390518382894,2,4.614851584506156
108,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d4d0ffffff,POINT (13.46344745765333 52.51179276736553),False,"LINESTRING (13.26755965181566 52.51704777196807, 13.46344745765333 52.51179276736553)",13.268396446587152,6,13.84455475351847
109,871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),871f1d483ffffff,POINT (13.30292516845383 52.51923846998142),True,"LINESTRING (13.26755965181566 52.51704777196807, 13.30292516845383 52.51923846998142)",2.4053122067593367,1,2.307425792253078
110,871f1d48effffff,POINT (13.33829738447166 52.52141882174294),871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),False,"LINESTRING (13.33829738447166 52.52141882174294, 13.41429095035175 52.45702264084855)",8.817473193564318,4,9.229703169012312
