,key_6hex_6h,y_hat,y_true,y_hat_adjust,hex_id_6hex,timestamp
0,861f1d48fffffff_2017-03-13 00:00:00,187.0,189,187,861f1d48fffffff,2017-03-13 00:00:00
1,861f1d48fffffff_2017-03-13 06:00:00,1137.0,1109,1137,861f1d48fffffff,2017-03-13 06:00:00
2,861f1d48fffffff_2017-03-13 12:00:00,1789.0,1674,1789,861f1d48fffffff,2017-03-13 12:00:00
3,861f1d48fffffff_2017-03-13 18:00:00,979.0,797,979,861f1d48fffffff,2017-03-13 18:00:00
4,861f1d48fffffff_2017-03-14 00:00:00,170.0,157,170,861f1d48fffffff,2017-03-14 00:00:00
5,861f1d48fffffff_2017-03-14 06:00:00,1078.0,1109,1078,861f1d48fffffff,2017-03-14 06:00:00
6,861f1d48fffffff_2017-03-14 12:00:00,1540.0,1647,1540,861f1d48fffffff,2017-03-14 12:00:00
7,861f1d48fffffff_2017-03-14 18:00:00,955.0,988,955,861f1d48fffffff,2017-03-14 18:00:00
8,861f1d48fffffff_2017-03-15 00:00:00,183.0,174,183,861f1d48fffffff,2017-03-15 00:00:00
9,861f1d48fffffff_2017-03-15 06:00:00,1036.0,968,1036,861f1d48fffffff,2017-03-15 06:00:00
10,861f1d48fffffff_2017-03-15 12:00:00,1652.0,1660,1652,861f1d48fffffff,2017-03-15 12:00:00
11,861f1d48fffffff_2017-03-15 18:00:00,1032.0,966,1032,861f1d48fffffff,2017-03-15 18:00:00
12,861f1d48fffffff_2017-03-16 00:00:00,171.0,180,171,861f1d48fffffff,2017-03-16 00:00:00
13,861f1d48fffffff_2017-03-16 06:00:00,1009.0,1075,1009,861f1d48fffffff,2017-03-16 06:00:00
14,861f1d48fffffff_2017-03-16 12:00:00,1578.0,1663,1578,861f1d48fffffff,2017-03-16 12:00:00
15,861f1d48fffffff_2017-03-16 18:00:00,1079.0,1016,1079,861f1d48fffffff,2017-03-16 18:00:00
16,861f1d48fffffff_2017-03-17 00:00:00,195.0,200,195,861f1d48fffffff,2017-03-17 00:00:00
17,861f1d48fffffff_2017-03-17 06:00:00,1161.0,1081,1161,861f1d48fffffff,2017-03-17 06:00:00
18,861f1d48fffffff_2017-03-17 12:00:00,1756.0,1724,1756,861f1d48fffffff,2017-03-17 12:00:00
19,861f1d48fffffff_2017-03-17 18:00:00,1306.0,1354,1306,861f1d48fffffff,2017-03-17 18:00:00
20,861f1d48fffffff_2017-03-18 00:00:00,213.0,279,213,861f1d48fffffff,2017-03-18 00:00:00
21,861f1d48fffffff_2017-03-18 06:00:00,824.0,946,824,861f1d48fffffff,2017-03-18 06:00:00
22,861f1d48fffffff_2017-03-18 12:00:00,1717.0,1870,1717,861f1d48fffffff,2017-03-18 12:00:00
23,861f1d48fffffff_2017-03-18 18:00:00,1640.0,1593,1640,861f1d48fffffff,2017-03-18 18:00:00
24,861f1d48fffffff_2017-03-19 00:00:00,381.0,383,381,861f1d48fffffff,2017-03-19 00:00:00
25,861f1d48fffffff_2017-03-19 06:00:00,792.0,823,792,861f1d48fffffff,2017-03-19 06:00:00
26,861f1d48fffffff_2017-03-19 12:00:00,1606.0,1733,1606,861f1d48fffffff,2017-03-19 12:00:00
27,861f1d48fffffff_2017-03-19 18:00:00,927.0,883,927,861f1d48fffffff,2017-03-19 18:00:00
28,861f1d48fffffff_2017-03-20 00:00:00,192.0,239,192,861f1d48fffffff,2017-03-20 00:00:00
29,861f1d48fffffff_2017-03-20 06:00:00,1110.0,1055,1110,861f1d48fffffff,2017-03-20 06:00:00
30,861f1d48fffffff_2017-03-20 12:00:00,1679.0,1652,1679,861f1d48fffffff,2017-03-20 12:00:00
31,861f1d48fffffff_2017-03-20 18:00:00,897.0,905,897,861f1d48fffffff,2017-03-20 18:00:00
32,861f1d48fffffff_2017-03-21 00:00:00,157.0,171,157,861f1d48fffffff,2017-03-21 00:00:00
33,861f1d4d7ffffff_2017-03-13 00:00:00,209.0,158,209,861f1d4d7ffffff,2017-03-13 00:00:00
34,861f1d4d7ffffff_2017-03-13 06:00:00,775.0,789,775,861f1d4d7ffffff,2017-03-13 06:00:00
35,861f1d4d7ffffff_2017-03-13 12:00:00,848.0,780,848,861f1d4d7ffffff,2017-03-13 12:00:00
36,861f1d4d7ffffff_2017-03-13 18:00:00,743.0,553,743,861f1d4d7ffffff,2017-03-13 18:00:00
37,861f1d4d7ffffff_2017-03-14 00:00:00,178.0,168,178,861f1d4d7ffffff,2017-03-14 00:00:00
38,861f1d4d7ffffff_2017-03-14 06:00:00,818.0,744,818,861f1d4d7ffffff,2017-03-14 06:00:00
39,861f1d4d7ffffff_2017-03-14 12:00:00,865.0,810,865,861f1d4d7ffffff,2017-03-14 12:00:00
40,861f1d4d7ffffff_2017-03-14 18:00:00,720.0,733,720,861f1d4d7ffffff,2017-03-14 18:00:00
41,861f1d4d7ffffff_2017-03-15 00:00:00,190.0,170,190,861f1d4d7ffffff,2017-03-15 00:00:00
42,861f1d4d7ffffff_2017-03-15 06:00:00,767.0,768,767,861f1d4d7ffffff,2017-03-15 06:00:00
43,861f1d4d7ffffff_2017-03-15 12:00:00,774.0,803,774,861f1d4d7ffffff,2017-03-15 12:00:00
