,key_5hex_6h,y_hat,y_true,y_hat_adjust,hex_id_5hex,timestamp
0,851f1d4bfffffff_2017-03-13 00:00:00,460.0,433,460,851f1d4bfffffff,2017-03-13 00:00:00
1,851f1d4bfffffff_2017-03-13 06:00:00,2356.0,2156,2356,851f1d4bfffffff,2017-03-13 06:00:00
2,851f1d4bfffffff_2017-03-13 12:00:00,3236.0,2955,3236,851f1d4bfffffff,2017-03-13 12:00:00
3,851f1d4bfffffff_2017-03-13 18:00:00,1850.0,1537,1850,851f1d4bfffffff,2017-03-13 18:00:00
4,851f1d4bfffffff_2017-03-14 00:00:00,366.0,394,366,851f1d4bfffffff,2017-03-14 00:00:00
5,851f1d4bfffffff_2017-03-14 06:00:00,2280.0,2230,2280,851f1d4bfffffff,2017-03-14 06:00:00
6,851f1d4bfffffff_2017-03-14 12:00:00,2866.0,2955,2866,851f1d4bfffffff,2017-03-14 12:00:00
7,851f1d4bfffffff_2017-03-14 18:00:00,1907.0,1926,1907,851f1d4bfffffff,2017-03-14 18:00:00
8,851f1d4bfffffff_2017-03-15 00:00:00,437.0,442,437,851f1d4bfffffff,2017-03-15 00:00:00
9,851f1d4bfffffff_2017-03-15 06:00:00,2231.0,2092,2231,851f1d4bfffffff,2017-03-15 06:00:00
10,851f1d4bfffffff_2017-03-15 12:00:00,3011.0,2977,3011,851f1d4bfffffff,2017-03-15 12:00:00
11,851f1d4bfffffff_2017-03-15 18:00:00,2041.0,1924,2041,851f1d4bfffffff,2017-03-15 18:00:00
12,851f1d4bfffffff_2017-03-16 00:00:00,429.0,449,429,851f1d4bfffffff,2017-03-16 00:00:00
13,851f1d4bfffffff_2017-03-16 06:00:00,2231.0,2166,2231,851f1d4bfffffff,2017-03-16 06:00:00
14,851f1d4bfffffff_2017-03-16 12:00:00,2970.0,2982,2970,851f1d4bfffffff,2017-03-16 12:00:00
15,851f1d4bfffffff_2017-03-16 18:00:00,2138.0,2024,2138,851f1d4bfffffff,2017-03-16 18:00:00
16,851f1d4bfffffff_2017-03-17 00:00:00,438.0,452,438,851f1d4bfffffff,2017-03-17 00:00:00
17,851f1d4bfffffff_2017-03-17 06:00:00,2329.0,2287,2329,851f1d4bfffffff,2017-03-17 06:00:00
18,851f1d4bfffffff_2017-03-17 12:00:00,3227.0,3202,3227,851f1d4bfffffff,2017-03-17 12:00:00
