,key_6hex_6h,hex_id_6hex,timestamp,electric_C2G,n_electric_C2G,electric_DN,n_electric_DN,total_avail
35,861f1886fffffff_2017-03-13 18:00:00,861f1886fffffff,2017-03-13 18:00:00,0.0,1.0,3.0,27.0,31.0
36,861f1886fffffff_2017-03-14 00:00:00,861f1886fffffff,2017-03-14 00:00:00,0.0,1.0,3.0,51.0,55.0
37,861f1886fffffff_2017-03-14 06:00:00,861f1886fffffff,2017-03-14 06:00:00,0.0,1.0,3.0,46.0,50.0
38,861f1886fffffff_2017-03-14 12:00:00,861f1886fffffff,2017-03-14 12:00:00,0.0,2.0,1.0,29.0,32.0
39,861f1886fffffff_2017-03-14 18:00:00,861f1886fffffff,2017-03-14 18:00:00,0.0,0.0,2.0,36.0,38.0
40,861f1886fffffff_2017-03-15 00:00:00,861f1886fffffff,2017-03-15 00:00:00,0.0,1.0,4.0,48.0,53.0
41,861f1886fffffff_2017-03-15 06:00:00,861f1886fffffff,2017-03-15 06:00:00,0.0,0.0,4.0,46.0,50.0
42,861f1886fffffff_2017-03-15 12:00:00,861f1886fffffff,2017-03-15 12:00:00,0.0,6.0,5.0,42.0,53.0
43,861f1886fffffff_2017-03-15 18:00:00,861f1886fffffff,2017-03-15 18:00:00,0.0,5.0,4.0,39.0,48.0
44,861f1886fffffff_2017-03-16 00:00:00,861f1886fffffff,2017-03-16 00:00:00,0.0,2.0,7.0,61.0,70.0
45,861f1886fffffff_2017-03-16 06:00:00,861f1886fffffff,2017-03-16 06:00:00,0.0,2.0,8.0,60.0,70.0
46,861f1886fffffff_2017-03-16 12:00:00,861f1886fffffff,2017-03-16 12:00:00,0.0,0.0,6.0,39.0,45.0
47,861f1886fffffff_2017-03-16 18:00:00,861f1886fffffff,2017-03-16 18:00:00,0.0,0.0,6.0,47.0,53.0
48,861f1886fffffff_2017-03-17 00:00:00,861f1886fffffff,2017-03-17 00:00:00,0.0,1.0,9.0,70.0,80.0
49,861f1886fffffff_2017-03-17 06:00:00,861f1886fffffff,2017-03-17 06:00:00,0.0,1.0,7.0,66.0,74.0
50,861f1886fffffff_2017-03-17 12:00:00,861f1886fffffff,2017-03-17 12:00:00,0.0,2.0,7.0,20.0,29.0
51,861f1886fffffff_2017-03-17 18:00:00,861f1886fffffff,2017-03-17 18:00:00,0.0,0.0,1.0,24.0,25.0
52,861f1886fffffff_2017-03-18 00:00:00,861f1886fffffff,2017-03-18 00:00:00,0.0,1.0,6.0,52.0,59.0
53,861f1886fffffff_2017-03-18 06:00:00,861f1886fffffff,2017-03-18 06:00:00,0.0,1.0,6.0,55.0,62.0
54,861f1886fffffff_2017-03-18 12:00:00,861f1886fffffff,2017-03-18 12:00:00,0.0,1.0,2.0,27.0,30.0
55,861f1886fffffff_2017-03-18 18:00:00,861f1886fffffff,2017-03-18 18:00:00,0.0,0.0,3.0,31.0,34.0
56,861f1886fffffff_2017-03-19 00:00:00,861f1886fffffff,2017-03-19 00:00:00,0.0,0.0,4.0,21.0,25.0
57,861f1886fffffff_2017-03-19 06:00:00,861f1886fffffff,2017-03-19 06:00:00,0.0,0.0,4.0,25.0,29.0
58,861f1886fffffff_2017-03-19 12:00:00,861f1886fffffff,2017-03-19 12:00:00,0.0,0.0,2.0,24.0,26.0
59,861f1886fffffff_2017-03-19 18:00:00,861f1886fffffff,2017-03-19 18:00:00,0.0,0.0,0.0,25.0,25.0
60,861f1886fffffff_2017-03-20 00:00:00,861f1886fffffff,2017-03-20 00:00:00,0.0,0.0,2.0,39.0,41.0
61,861f1886fffffff_2017-03-20 06:00:00,861f1886fffffff,2017-03-20 06:00:00,0.0,0.0,1.0,33.0,34.0
62,861f1886fffffff_2017-03-20 12:00:00,861f1886fffffff,2017-03-20 12:00:00,0.0,0.0,2.0,13.0,15.0
63,861f1886fffffff_2017-03-20 18:00:00,861f1886fffffff,2017-03-20 18:00:00,0.0,0.0,2.0,15.0,17.0
64,861f18b07ffffff_2017-03-13 00:00:00,861f18b07ffffff,2017-03-13 00:00:00,0.0,4.0,0.0,2.0,6.0
65,861f18b07ffffff_2017-03-13 06:00:00,861f18b07ffffff,2017-03-13 06:00:00,0.0,3.0,0.0,2.0,5.0
66,861f18b07ffffff_2017-03-13 12:00:00,861f18b07ffffff,2017-03-13 12:00:00,0.0,5.0,1.0,0.0,6.0
67,861f18b07ffffff_2017-03-13 18:00:00,861f18b07ffffff,2017-03-13 18:00:00,0.0,4.0,1.0,4.0,9.0
68,861f18b07ffffff_2017-03-14 00:00:00,861f18b07ffffff,2017-03-14 00:00:00,0.0,8.0,1.0,7.0,16.0
69,861f18b07ffffff_2017-03-14 06:00:00,861f18b07ffffff,2017-03-14 06:00:00,0.0,7.0,1.0,5.0,13.0
70,861f18b07ffffff_2017-03-14 12:00:00,861f18b07ffffff,2017-03-14 12:00:00,0.0,5.0,0.0,5.0,10.0
71,861f18b07ffffff_2017-03-14 18:00:00,861f18b07ffffff,2017-03-14 18:00:00,0.0,14.0,0.0,7.0,21.0
72,861f18b07ffffff_2017-03-15 00:00:00,861f18b07ffffff,2017-03-15 00:00:00,0.0,14.0,0.0,9.0,23.0
73,861f18b07ffffff_2017-03-15 06:00:00,861f18b07ffffff,2017-03-15 06:00:00,0.0,11.0,0.0,9.0,20.0
74,861f18b07ffffff_2017-03-15 12:00:00,861f18b07ffffff,2017-03-15 12:00:00,0.0,9.0,0.0,5.0,14.0
75,861f18b07ffffff_2017-03-15 18:00:00,861f18b07ffffff,2017-03-15 18:00:00,0.0,13.0,1.0,4.0,18.0
76,861f18b07ffffff_2017-03-16 00:00:00,861f18b07ffffff,2017-03-16 00:00:00,0.0,13.0,2.0,10.0,25.0
77,861f18b07ffffff_2017-03-16 06:00:00,861f18b07ffffff,2017-03-16 06:00:00,0.0,11.0,2.0,9.0,22.0
78,861f18b07ffffff_2017-03-16 12:00:00,861f18b07ffffff,2017-03-16 12:00:00,0.0,7.0,2.0,4.0,13.0
79,861f18b07ffffff_2017-03-16 18:00:00,861f18b07ffffff,2017-03-16 18:00:00,0.0,8.0,3.0,6.0,17.0
80,861f18b07ffffff_2017-03-17 00:00:00,861f18b07ffffff,2017-03-17 00:00:00,0.0,5.0,1.0,10.0,16.0
81,861f18b07ffffff_2017-03-17 06:00:00,861f18b07ffffff,2017-03-17 06:00:00,0.0,6.0,2.0,9.0,17.0
82,861f18b07ffffff_2017-03-17 12:00:00,861f18b07ffffff,2017-03-17 12:00:00,0.0,12.0,2.0,7.0,21.0
83,861f18b07ffffff_2017-03-17 18:00:00,861f18b07ffffff,2017-03-17 18:00:00,0.0,9.0,1.0,8.0,18.0
84,861f18b07ffffff_2017-03-18 00:00:00,861f18b07ffffff,2017-03-18 00:00:00,0.0,5.0,1.0,7.0,13.0
85,861f18b07ffffff_2017-03-18 06:00:00,861f18b07ffffff,2017-03-18 06:00:00,0.0,5.0,1.0,8.0,14.0
86,861f18b07ffffff_2017-03-18 12:00:00,861f18b07ffffff,2017-03-18 12:00:00,0.0,5.0,1.0,6.0,12.0
87,861f18b07ffffff_2017-03-18 18:00:00,861f18b07ffffff,2017-03-18 18:00:00,0.0,8.0,1.0,9.0,18.0
88,861f18b07ffffff_2017-03-19 00:00:00,861f18b07ffffff,2017-03-19 00:00:00,0.0,8.0,1.0,11.0,20.0
89,861f18b07ffffff_2017-03-19 06:00:00,861f18b07ffffff,2017-03-19 06:00:00,0.0,11.0,1.0,13.0,25.0
90,861f18b07ffffff_2017-03-19 12:00:00,861f18b07ffffff,2017-03-19 12:00:00,0.0,10.0,0.0,11.0,21.0
91,861f18b07ffffff_2017-03-19 18:00:00,861f18b07ffffff,2017-03-19 18:00:00,0.0,7.0,1.0,4.0,12.0
92,861f18b07ffffff_2017-03-20 00:00:00,861f18b07ffffff,2017-03-20 00:00:00,0.0,10.0,0.0,1.0,11.0
93,861f18b07ffffff_2017-03-20 06:00:00,861f18b07ffffff,2017-03-20 06:00:00,0.0,8.0,0.0,2.0,10.0
94,861f18b07ffffff_2017-03-20 12:00:00,861f18b07ffffff,2017-03-20 12:00:00,0.0,2.0,1.0,2.0,5.0
95,861f18b07ffffff_2017-03-20 18:00:00,861f18b07ffffff,2017-03-20 18:00:00,0.0,0.0,1.0,3.0,4.0
96,861f18b0fffffff_2017-03-13 00:00:00,861f18b0fffffff,2017-03-13 00:00:00,0.0,1.0,1.0,1.0,3.0
97,861f18b0fffffff_2017-03-13 06:00:00,861f18b0fffffff,2017-03-13 06:00:00,0.0,2.0,1.0,2.0,5.0
98,861f18b0fffffff_2017-03-13 12:00:00,861f18b0fffffff,2017-03-13 12:00:00,0.0,11.0,1.0,5.0,17.0
99,861f18b0fffffff_2017-03-13 18:00:00,861f18b0fffffff,2017-03-13 18:00:00,0.0,8.0,0.0,3.0,11.0
100,861f18b0fffffff_2017-03-14 00:00:00,861f18b0fffffff,2017-03-14 00:00:00,0.0,3.0,0.0,5.0,8.0
101,861f18b0fffffff_2017-03-14 06:00:00,861f18b0fffffff,2017-03-14 06:00:00,0.0,7.0,0.0,6.0,13.0
102,861f18b0fffffff_2017-03-14 12:00:00,861f18b0fffffff,2017-03-14 12:00:00,0.0,10.0,0.0,14.0,24.0
103,861f18b0fffffff_2017-03-14 18:00:00,861f18b0fffffff,2017-03-14 18:00:00,0.0,3.0,1.0,7.0,11.0
104,861f18b0fffffff_2017-03-15 00:00:00,861f18b0fffffff,2017-03-15 00:00:00,0.0,1.0,0.0,7.0,8.0
105,861f18b0fffffff_2017-03-15 06:00:00,861f18b0fffffff,2017-03-15 06:00:00,0.0,15.0,1.0,21.0,37.0
106,861f18b0fffffff_2017-03-15 12:00:00,861f18b0fffffff,2017-03-15 12:00:00,0.0,28.0,3.0,29.0,60.0
107,861f18b0fffffff_2017-03-15 18:00:00,861f18b0fffffff,2017-03-15 18:00:00,0.0,18.0,1.0,18.0,37.0
108,861f18b0fffffff_2017-03-16 00:00:00,861f18b0fffffff,2017-03-16 00:00:00,0.0,5.0,2.0,6.0,13.0
109,861f18b0fffffff_2017-03-16 06:00:00,861f18b0fffffff,2017-03-16 06:00:00,0.0,21.0,3.0,18.0,42.0
110,861f18b0fffffff_2017-03-16 12:00:00,861f18b0fffffff,2017-03-16 12:00:00,0.0,40.0,3.0,29.0,72.0
111,861f18b0fffffff_2017-03-16 18:00:00,861f18b0fffffff,2017-03-16 18:00:00,0.0,41.0,1.0,19.0,61.0
112,861f18b0fffffff_2017-03-17 00:00:00,861f18b0fffffff,2017-03-17 00:00:00,0.0,5.0,1.0,4.0,10.0
113,861f18b0fffffff_2017-03-17 06:00:00,861f18b0fffffff,2017-03-17 06:00:00,0.0,34.0,4.0,19.0,57.0
114,861f18b0fffffff_2017-03-17 12:00:00,861f18b0fffffff,2017-03-17 12:00:00,0.0,40.0,2.0,52.0,94.0
115,861f18b0fffffff_2017-03-17 18:00:00,861f18b0fffffff,2017-03-17 18:00:00,0.0,37.0,0.0,43.0,80.0
116,861f18b0fffffff_2017-03-18 00:00:00,861f18b0fffffff,2017-03-18 00:00:00,0.0,13.0,0.0,10.0,23.0
117,861f18b0fffffff_2017-03-18 06:00:00,861f18b0fffffff,2017-03-18 06:00:00,0.0,37.0,2.0,36.0,75.0
118,861f18b0fffffff_2017-03-18 12:00:00,861f18b0fffffff,2017-03-18 12:00:00,0.0,34.0,1.0,53.0,88.0
119,861f18b0fffffff_2017-03-18 18:00:00,861f18b0fffffff,2017-03-18 18:00:00,0.0,22.0,1.0,53.0,76.0
120,861f18b0fffffff_2017-03-19 00:00:00,861f18b0fffffff,2017-03-19 00:00:00,0.0,5.0,0.0,18.0,23.0
121,861f18b0fffffff_2017-03-19 06:00:00,861f18b0fffffff,2017-03-19 06:00:00,0.0,15.0,0.0,28.0,43.0
122,861f18b0fffffff_2017-03-19 12:00:00,861f18b0fffffff,2017-03-19 12:00:00,0.0,14.0,0.0,30.0,44.0
123,861f18b0fffffff_2017-03-19 18:00:00,861f18b0fffffff,2017-03-19 18:00:00,0.0,8.0,0.0,11.0,19.0
124,861f18b0fffffff_2017-03-20 00:00:00,861f18b0fffffff,2017-03-20 00:00:00,0.0,4.0,1.0,8.0,13.0
125,861f18b0fffffff_2017-03-20 06:00:00,861f18b0fffffff,2017-03-20 06:00:00,0.0,14.0,4.0,20.0,38.0
126,861f18b0fffffff_2017-03-20 12:00:00,861f18b0fffffff,2017-03-20 12:00:00,0.0,13.0,3.0,24.0,40.0
127,861f18b0fffffff_2017-03-20 18:00:00,861f18b0fffffff,2017-03-20 18:00:00,0.0,8.0,1.0,19.0,28.0
128,861f18b27ffffff_2017-03-13 00:00:00,861f18b27ffffff,2017-03-13 00:00:00,0.0,145.0,12.0,124.0,281.0
129,861f18b27ffffff_2017-03-13 06:00:00,861f18b27ffffff,2017-03-13 06:00:00,0.0,108.0,11.0,109.0,228.0
130,861f18b27ffffff_2017-03-13 12:00:00,861f18b27ffffff,2017-03-13 12:00:00,0.0,64.0,7.0,88.0,159.0
131,861f18b27ffffff_2017-03-13 18:00:00,861f18b27ffffff,2017-03-13 18:00:00,0.0,98.0,7.0,92.0,197.0
132,861f18b27ffffff_2017-03-14 00:00:00,861f18b27ffffff,2017-03-14 00:00:00,0.0,131.0,8.0,124.0,263.0
133,861f18b27ffffff_2017-03-14 06:00:00,861f18b27ffffff,2017-03-14 06:00:00,0.0,108.0,12.0,110.0,230.0
134,861f18b27ffffff_2017-03-14 12:00:00,861f18b27ffffff,2017-03-14 12:00:00,0.0,74.0,10.0,75.0,159.0
135,861f18b27ffffff_2017-03-14 18:00:00,861f18b27ffffff,2017-03-14 18:00:00,0.0,78.0,8.0,91.0,177.0
136,861f18b27ffffff_2017-03-15 00:00:00,861f18b27ffffff,2017-03-15 00:00:00,0.0,112.0,10.0,118.0,240.0
137,861f18b27ffffff_2017-03-15 06:00:00,861f18b27ffffff,2017-03-15 06:00:00,0.0,89.0,9.0,112.0,210.0
138,861f18b27ffffff_2017-03-15 12:00:00,861f18b27ffffff,2017-03-15 12:00:00,0.0,73.0,4.0,84.0,161.0
139,861f18b27ffffff_2017-03-15 18:00:00,861f18b27ffffff,2017-03-15 18:00:00,0.0,69.0,12.0,104.0,185.0
140,861f18b27ffffff_2017-03-16 00:00:00,861f18b27ffffff,2017-03-16 00:00:00,0.0,138.0,10.0,106.0,254.0
141,861f18b27ffffff_2017-03-16 06:00:00,861f18b27ffffff,2017-03-16 06:00:00,0.0,102.0,7.0,94.0,203.0
142,861f18b27ffffff_2017-03-16 12:00:00,861f18b27ffffff,2017-03-16 12:00:00,0.0,59.0,5.0,62.0,126.0
143,861f18b27ffffff_2017-03-16 18:00:00,861f18b27ffffff,2017-03-16 18:00:00,0.0,90.0,9.0,101.0,200.0
144,861f18b27ffffff_2017-03-17 00:00:00,861f18b27ffffff,2017-03-17 00:00:00,0.0,117.0,8.0,138.0,263.0
145,861f18b27ffffff_2017-03-17 06:00:00,861f18b27ffffff,2017-03-17 06:00:00,0.0,94.0,12.0,122.0,228.0
146,861f18b27ffffff_2017-03-17 12:00:00,861f18b27ffffff,2017-03-17 12:00:00,0.0,67.0,5.0,82.0,154.0
147,861f18b27ffffff_2017-03-17 18:00:00,861f18b27ffffff,2017-03-17 18:00:00,0.0,70.0,4.0,99.0,173.0
148,861f18b27ffffff_2017-03-18 00:00:00,861f18b27ffffff,2017-03-18 00:00:00,0.0,145.0,12.0,172.0,329.0
149,861f18b27ffffff_2017-03-18 06:00:00,861f18b27ffffff,2017-03-18 06:00:00,0.0,156.0,12.0,169.0,337.0
150,861f18b27ffffff_2017-03-18 12:00:00,861f18b27ffffff,2017-03-18 12:00:00,0.0,90.0,7.0,78.0,175.0
151,861f18b27ffffff_2017-03-18 18:00:00,861f18b27ffffff,2017-03-18 18:00:00,0.0,48.0,7.0,57.0,112.0
152,861f18b27ffffff_2017-03-19 00:00:00,861f18b27ffffff,2017-03-19 00:00:00,0.0,140.0,11.0,164.0,315.0
153,861f18b27ffffff_2017-03-19 06:00:00,861f18b27ffffff,2017-03-19 06:00:00,0.0,135.0,11.0,151.0,297.0
154,861f18b27ffffff_2017-03-19 12:00:00,861f18b27ffffff,2017-03-19 12:00:00,0.0,78.0,10.0,107.0,195.0
155,861f18b27ffffff_2017-03-19 18:00:00,861f18b27ffffff,2017-03-19 18:00:00,0.0,50.0,15.0,83.0,148.0
156,861f18b27ffffff_2017-03-20 00:00:00,861f18b27ffffff,2017-03-20 00:00:00,0.0,107.0,13.0,143.0,263.0
157,861f18b27ffffff_2017-03-20 06:00:00,861f18b27ffffff,2017-03-20 06:00:00,0.0,94.0,11.0,129.0,234.0
158,861f18b27ffffff_2017-03-20 12:00:00,861f18b27ffffff,2017-03-20 12:00:00,0.0,76.0,12.0,79.0,167.0
159,861f18b27ffffff_2017-03-20 18:00:00,861f18b27ffffff,2017-03-20 18:00:00,0.0,82.0,14.0,112.0,208.0
160,861f18b2fffffff_2017-03-13 00:00:00,861f18b2fffffff,2017-03-13 00:00:00,0.0,29.0,0.0,15.0,44.0
161,861f18b2fffffff_2017-03-13 06:00:00,861f18b2fffffff,2017-03-13 06:00:00,0.0,29.0,1.0,16.0,46.0
162,861f18b2fffffff_2017-03-13 12:00:00,861f18b2fffffff,2017-03-13 12:00:00,0.0,17.0,2.0,11.0,30.0
163,861f18b2fffffff_2017-03-13 18:00:00,861f18b2fffffff,2017-03-13 18:00:00,0.0,21.0,4.0,18.0,43.0
164,861f18b2fffffff_2017-03-14 00:00:00,861f18b2fffffff,2017-03-14 00:00:00,0.0,30.0,2.0,20.0,52.0
165,861f18b2fffffff_2017-03-14 06:00:00,861f18b2fffffff,2017-03-14 06:00:00,0.0,25.0,1.0,22.0,48.0
166,861f18b2fffffff_2017-03-14 12:00:00,861f18b2fffffff,2017-03-14 12:00:00,0.0,15.0,1.0,13.0,29.0
167,861f18b2fffffff_2017-03-14 18:00:00,861f18b2fffffff,2017-03-14 18:00:00,0.0,21.0,2.0,20.0,43.0
168,861f18b2fffffff_2017-03-15 00:00:00,861f18b2fffffff,2017-03-15 00:00:00,0.0,33.0,0.0,19.0,52.0
169,861f18b2fffffff_2017-03-15 06:00:00,861f18b2fffffff,2017-03-15 06:00:00,0.0,27.0,2.0,23.0,52.0
170,861f18b2fffffff_2017-03-15 12:00:00,861f18b2fffffff,2017-03-15 12:00:00,0.0,12.0,0.0,7.0,19.0
171,861f18b2fffffff_2017-03-15 18:00:00,861f18b2fffffff,2017-03-15 18:00:00,0.0,7.0,0.0,9.0,16.0
172,861f18b2fffffff_2017-03-16 00:00:00,861f18b2fffffff,2017-03-16 00:00:00,0.0,30.0,1.0,18.0,49.0
173,861f18b2fffffff_2017-03-16 06:00:00,861f18b2fffffff,2017-03-16 06:00:00,0.0,17.0,1.0,19.0,37.0
174,861f18b2fffffff_2017-03-16 12:00:00,861f18b2fffffff,2017-03-16 12:00:00,0.0,8.0,0.0,10.0,18.0
175,861f18b2fffffff_2017-03-16 18:00:00,861f18b2fffffff,2017-03-16 18:00:00,0.0,14.0,0.0,6.0,20.0
176,861f18b2fffffff_2017-03-17 00:00:00,861f18b2fffffff,2017-03-17 00:00:00,0.0,24.0,3.0,23.0,50.0
177,861f18b2fffffff_2017-03-17 06:00:00,861f18b2fffffff,2017-03-17 06:00:00,0.0,26.0,3.0,15.0,44.0
178,861f18b2fffffff_2017-03-17 12:00:00,861f18b2fffffff,2017-03-17 12:00:00,0.0,18.0,1.0,5.0,24.0
179,861f18b2fffffff_2017-03-17 18:00:00,861f18b2fffffff,2017-03-17 18:00:00,0.0,12.0,0.0,6.0,18.0
180,861f18b2fffffff_2017-03-18 00:00:00,861f18b2fffffff,2017-03-18 00:00:00,0.0,28.0,1.0,18.0,47.0
181,861f18b2fffffff_2017-03-18 06:00:00,861f18b2fffffff,2017-03-18 06:00:00,0.0,34.0,0.0,22.0,56.0
182,861f18b2fffffff_2017-03-18 12:00:00,861f18b2fffffff,2017-03-18 12:00:00,0.0,7.0,0.0,4.0,11.0
183,861f18b2fffffff_2017-03-18 18:00:00,861f18b2fffffff,2017-03-18 18:00:00,0.0,14.0,1.0,15.0,30.0
184,861f18b2fffffff_2017-03-19 00:00:00,861f18b2fffffff,2017-03-19 00:00:00,0.0,19.0,2.0,11.0,32.0
185,861f18b2fffffff_2017-03-19 06:00:00,861f18b2fffffff,2017-03-19 06:00:00,0.0,17.0,0.0,16.0,33.0
186,861f18b2fffffff_2017-03-19 12:00:00,861f18b2fffffff,2017-03-19 12:00:00,0.0,13.0,0.0,14.0,27.0
187,861f18b2fffffff_2017-03-19 18:00:00,861f18b2fffffff,2017-03-19 18:00:00,0.0,12.0,0.0,18.0,30.0
188,861f18b2fffffff_2017-03-20 00:00:00,861f18b2fffffff,2017-03-20 00:00:00,0.0,28.0,1.0,16.0,45.0
189,861f18b2fffffff_2017-03-20 06:00:00,861f18b2fffffff,2017-03-20 06:00:00,0.0,24.0,1.0,20.0,45.0
190,861f18b2fffffff_2017-03-20 12:00:00,861f18b2fffffff,2017-03-20 12:00:00,0.0,17.0,0.0,12.0,29.0
191,861f18b2fffffff_2017-03-20 18:00:00,861f18b2fffffff,2017-03-20 18:00:00,0.0,11.0,1.0,9.0,21.0
192,861f18b37ffffff_2017-03-13 00:00:00,861f18b37ffffff,2017-03-13 00:00:00,0.0,25.0,2.0,40.0,67.0
193,861f18b37ffffff_2017-03-13 06:00:00,861f18b37ffffff,2017-03-13 06:00:00,0.0,14.0,1.0,40.0,55.0
194,861f18b37ffffff_2017-03-13 12:00:00,861f18b37ffffff,2017-03-13 12:00:00,0.0,17.0,2.0,13.0,32.0
195,861f18b37ffffff_2017-03-13 18:00:00,861f18b37ffffff,2017-03-13 18:00:00,0.0,38.0,2.0,32.0,72.0
196,861f18b37ffffff_2017-03-14 00:00:00,861f18b37ffffff,2017-03-14 00:00:00,0.0,57.0,3.0,44.0,104.0
197,861f18b37ffffff_2017-03-14 06:00:00,861f18b37ffffff,2017-03-14 06:00:00,0.0,44.0,3.0,34.0,81.0
198,861f18b37ffffff_2017-03-14 12:00:00,861f18b37ffffff,2017-03-14 12:00:00,0.0,14.0,2.0,27.0,43.0
199,861f18b37ffffff_2017-03-14 18:00:00,861f18b37ffffff,2017-03-14 18:00:00,0.0,26.0,1.0,37.0,64.0
200,861f18b37ffffff_2017-03-15 00:00:00,861f18b37ffffff,2017-03-15 00:00:00,0.0,49.0,5.0,47.0,101.0
201,861f18b37ffffff_2017-03-15 06:00:00,861f18b37ffffff,2017-03-15 06:00:00,0.0,39.0,4.0,46.0,89.0
202,861f18b37ffffff_2017-03-15 12:00:00,861f18b37ffffff,2017-03-15 12:00:00,0.0,25.0,1.0,32.0,58.0
203,861f18b37ffffff_2017-03-15 18:00:00,861f18b37ffffff,2017-03-15 18:00:00,0.0,41.0,2.0,46.0,89.0
204,861f18b37ffffff_2017-03-16 00:00:00,861f18b37ffffff,2017-03-16 00:00:00,0.0,51.0,7.0,71.0,129.0
205,861f18b37ffffff_2017-03-16 06:00:00,861f18b37ffffff,2017-03-16 06:00:00,0.0,46.0,6.0,64.0,116.0
