,key_5hex_1h,DN_total_num_rentals,DN_total_length_rentals,DN_avg_length_rentals,C2G_total_num_rentals,C2G_total_length_rentals,C2G_avg_length_rentals,AVG_avg_length_rentals,hex_id_5hex,timestamp
16,851f1887fffffff_2017-02-25 16:00:00,13.0,1030.0,79.23076923076924,2.0,60.0,30.0,72.66666666666667,851f1887fffffff,2017-02-25 16:00:00
17,851f1887fffffff_2017-02-25 17:00:00,16.0,760.0,47.5,0.0,0.0,0.0,47.5,851f1887fffffff,2017-02-25 17:00:00
18,851f1887fffffff_2017-02-25 18:00:00,18.0,1310.0,72.77777777777777,0.0,0.0,0.0,72.77777777777777,851f1887fffffff,2017-02-25 18:00:00
19,851f1887fffffff_2017-02-25 19:00:00,5.0,175.0,35.0,1.0,25.0,25.0,33.333333333333336,851f1887fffffff,2017-02-25 19:00:00
20,851f1887fffffff_2017-02-25 20:00:00,12.0,2055.0,171.25,0.0,0.0,0.0,171.25,851f1887fffffff,2017-02-25 20:00:00
21,851f1887fffffff_2017-02-25 21:00:00,3.0,105.0,35.0,0.0,0.0,0.0,35.0,851f1887fffffff,2017-02-25 21:00:00
22,851f1887fffffff_2017-02-25 22:00:00,6.0,230.0,38.333333333333336,1.0,115.0,115.0,49.285714285714285,851f1887fffffff,2017-02-25 22:00:00
23,851f1887fffffff_2017-02-25 23:00:00,5.0,170.0,34.0,0.0,0.0,0.0,34.0,851f1887fffffff,2017-02-25 23:00:00
24,851f1887fffffff_2017-02-26 00:00:00,1.0,15.0,15.0,0.0,0.0,0.0,15.0,851f1887fffffff,2017-02-26 00:00:00
25,851f1887fffffff_2017-02-26 03:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,851f1887fffffff,2017-02-26 03:00:00
26,851f1887fffffff_2017-02-26 05:00:00,1.0,40.0,40.0,1.0,25.0,25.0,32.5,851f1887fffffff,2017-02-26 05:00:00
27,851f1887fffffff_2017-02-26 06:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,851f1887fffffff,2017-02-26 06:00:00
28,851f1887fffffff_2017-02-26 07:00:00,3.0,105.0,35.0,0.0,0.0,0.0,35.0,851f1887fffffff,2017-02-26 07:00:00
29,851f1887fffffff_2017-02-26 08:00:00,4.0,645.0,161.25,0.0,0.0,0.0,161.25,851f1887fffffff,2017-02-26 08:00:00
30,851f1887fffffff_2017-02-26 09:00:00,7.0,605.0,86.42857142857143,0.0,0.0,0.0,86.42857142857143,851f1887fffffff,2017-02-26 09:00:00
31,851f1887fffffff_2017-02-26 10:00:00,5.0,265.0,53.0,0.0,0.0,0.0,53.0,851f1887fffffff,2017-02-26 10:00:00
32,851f1887fffffff_2017-02-26 11:00:00,9.0,785.0,87.22222222222223,0.0,0.0,0.0,87.22222222222223,851f1887fffffff,2017-02-26 11:00:00
33,851f1887fffffff_2017-02-26 12:00:00,8.0,480.0,60.0,0.0,0.0,0.0,60.0,851f1887fffffff,2017-02-26 12:00:00
34,851f1887fffffff_2017-02-26 13:00:00,13.0,1075.0,82.69230769230771,0.0,0.0,0.0,82.6923076923077,851f1887fffffff,2017-02-26 13:00:00
35,851f1887fffffff_2017-02-26 14:00:00,11.0,795.0,72.27272727272727,1.0,50.0,50.0,70.41666666666667,851f1887fffffff,2017-02-26 14:00:00
36,851f1887fffffff_2017-02-26 15:00:00,8.0,260.0,32.5,2.0,60.0,30.0,32.0,851f1887fffffff,2017-02-26 15:00:00
37,851f1887fffffff_2017-02-26 16:00:00,14.0,520.0,37.142857142857146,1.0,45.0,45.0,37.666666666666664,851f1887fffffff,2017-02-26 16:00:00
38,851f1887fffffff_2017-02-26 17:00:00,12.0,505.0,42.083333333333336,1.0,45.0,45.0,42.30769230769231,851f1887fffffff,2017-02-26 17:00:00
39,851f1887fffffff_2017-02-26 18:00:00,5.0,135.0,27.0,1.0,25.0,25.0,26.666666666666668,851f1887fffffff,2017-02-26 18:00:00
40,851f1887fffffff_2017-02-26 19:00:00,5.0,105.0,21.0,1.0,35.0,35.0,23.333333333333332,851f1887fffffff,2017-02-26 19:00:00
41,851f1887fffffff_2017-02-26 20:00:00,3.0,80.0,26.66666666666667,0.0,0.0,0.0,26.666666666666668,851f1887fffffff,2017-02-26 20:00:00
42,851f1887fffffff_2017-02-26 21:00:00,8.0,265.0,33.125,0.0,0.0,0.0,33.125,851f1887fffffff,2017-02-26 21:00:00
43,851f1887fffffff_2017-02-26 22:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,851f1887fffffff,2017-02-26 22:00:00
44,851f1887fffffff_2017-02-27 00:00:00,1.0,25.0,25.0,0.0,0.0,0.0,25.0,851f1887fffffff,2017-02-27 00:00:00
45,851f1887fffffff_2017-02-27 04:00:00,2.0,50.0,25.0,0.0,0.0,0.0,25.0,851f1887fffffff,2017-02-27 04:00:00
46,851f1887fffffff_2017-02-27 05:00:00,7.0,870.0,124.28571428571428,0.0,0.0,0.0,124.28571428571429,851f1887fffffff,2017-02-27 05:00:00
47,851f1887fffffff_2017-02-27 06:00:00,14.0,1115.0,79.64285714285714,0.0,0.0,0.0,79.64285714285714,851f1887fffffff,2017-02-27 06:00:00
48,851f1887fffffff_2017-02-27 07:00:00,7.0,310.0,44.28571428571429,1.0,55.0,55.0,45.625,851f1887fffffff,2017-02-27 07:00:00
49,851f1887fffffff_2017-02-27 08:00:00,6.0,330.0,55.0,1.0,20.0,20.0,50.0,851f1887fffffff,2017-02-27 08:00:00
50,851f1887fffffff_2017-02-27 09:00:00,7.0,645.0,92.14285714285714,2.0,135.0,67.5,86.66666666666667,851f1887fffffff,2017-02-27 09:00:00
51,851f1887fffffff_2017-02-27 10:00:00,6.0,400.0,66.66666666666667,0.0,0.0,0.0,66.66666666666667,851f1887fffffff,2017-02-27 10:00:00
52,851f1887fffffff_2017-02-27 11:00:00,9.0,1500.0,166.66666666666666,1.0,55.0,55.0,155.5,851f1887fffffff,2017-02-27 11:00:00
53,851f1887fffffff_2017-02-27 12:00:00,10.0,485.0,48.5,0.0,0.0,0.0,48.5,851f1887fffffff,2017-02-27 12:00:00
54,851f1887fffffff_2017-02-27 13:00:00,13.0,1760.0,135.38461538461542,0.0,0.0,0.0,135.3846153846154,851f1887fffffff,2017-02-27 13:00:00
55,851f1887fffffff_2017-02-27 14:00:00,9.0,555.0,61.66666666666666,1.0,35.0,35.0,59.0,851f1887fffffff,2017-02-27 14:00:00
56,851f1887fffffff_2017-02-27 15:00:00,14.0,875.0,62.5,3.0,180.0,60.0,62.05882352941177,851f1887fffffff,2017-02-27 15:00:00
57,851f1887fffffff_2017-02-27 16:00:00,8.0,610.0,76.25,5.0,250.0,50.0,66.15384615384616,851f1887fffffff,2017-02-27 16:00:00
58,851f1887fffffff_2017-02-27 17:00:00,12.0,420.0,35.0,3.0,130.0,43.33333333333334,36.666666666666664,851f1887fffffff,2017-02-27 17:00:00
59,851f1887fffffff_2017-02-27 18:00:00,7.0,245.0,35.0,0.0,0.0,0.0,35.0,851f1887fffffff,2017-02-27 18:00:00
60,851f1887fffffff_2017-02-27 19:00:00,8.0,205.0,25.625,0.0,0.0,0.0,25.625,851f1887fffffff,2017-02-27 19:00:00
61,851f1887fffffff_2017-02-27 20:00:00,7.0,250.0,35.714285714285715,0.0,0.0,0.0,35.714285714285715,851f1887fffffff,2017-02-27 20:00:00
62,851f1887fffffff_2017-02-27 21:00:00,10.0,275.0,27.5,0.0,0.0,0.0,27.5,851f1887fffffff,2017-02-27 21:00:00
63,851f1887fffffff_2017-02-27 22:00:00,7.0,585.0,83.57142857142857,0.0,0.0,0.0,83.57142857142857,851f1887fffffff,2017-02-27 22:00:00
64,851f1887fffffff_2017-02-28 01:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,851f1887fffffff,2017-02-28 01:00:00
65,851f1887fffffff_2017-02-28 02:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,851f1887fffffff,2017-02-28 02:00:00
66,851f1887fffffff_2017-02-28 04:00:00,5.0,125.0,25.0,0.0,0.0,0.0,25.0,851f1887fffffff,2017-02-28 04:00:00
67,851f1887fffffff_2017-02-28 05:00:00,2.0,125.0,62.5,0.0,0.0,0.0,62.5,851f1887fffffff,2017-02-28 05:00:00
68,851f1887fffffff_2017-02-28 06:00:00,15.0,930.0,62.0,1.0,55.0,55.0,61.5625,851f1887fffffff,2017-02-28 06:00:00
69,851f1887fffffff_2017-02-28 07:00:00,10.0,410.0,41.0,1.0,90.0,90.0,45.45454545454545,851f1887fffffff,2017-02-28 07:00:00
70,851f1887fffffff_2017-02-28 08:00:00,2.0,60.0,30.0,0.0,0.0,0.0,30.0,851f1887fffffff,2017-02-28 08:00:00
71,851f1887fffffff_2017-02-28 09:00:00,10.0,600.0,60.0,1.0,60.0,60.0,60.0,851f1887fffffff,2017-02-28 09:00:00
72,851f1887fffffff_2017-02-28 10:00:00,6.0,510.0,85.0,0.0,0.0,0.0,85.0,851f1887fffffff,2017-02-28 10:00:00
73,851f1887fffffff_2017-02-28 11:00:00,9.0,520.0,57.77777777777778,0.0,0.0,0.0,57.77777777777778,851f1887fffffff,2017-02-28 11:00:00
74,851f1887fffffff_2017-02-28 12:00:00,11.0,865.0,78.63636363636364,0.0,0.0,0.0,78.63636363636364,851f1887fffffff,2017-02-28 12:00:00
75,851f1887fffffff_2017-02-28 13:00:00,13.0,835.0,64.23076923076923,1.0,55.0,55.0,63.57142857142857,851f1887fffffff,2017-02-28 13:00:00
76,851f1887fffffff_2017-02-28 14:00:00,10.0,465.0,46.5,1.0,70.0,70.0,48.63636363636363,851f1887fffffff,2017-02-28 14:00:00
77,851f1887fffffff_2017-02-28 15:00:00,11.0,405.0,36.81818181818182,2.0,70.0,35.0,36.53846153846154,851f1887fffffff,2017-02-28 15:00:00
78,851f1887fffffff_2017-02-28 16:00:00,20.0,1065.0,53.25,5.0,225.0,45.0,51.6,851f1887fffffff,2017-02-28 16:00:00
79,851f1887fffffff_2017-02-28 17:00:00,14.0,460.0,32.857142857142854,4.0,200.0,50.0,36.666666666666664,851f1887fffffff,2017-02-28 17:00:00
80,851f1887fffffff_2017-02-28 18:00:00,17.0,1285.0,75.58823529411767,0.0,0.0,0.0,75.58823529411765,851f1887fffffff,2017-02-28 18:00:00
81,851f1887fffffff_2017-02-28 19:00:00,10.0,940.0,94.0,0.0,0.0,0.0,94.0,851f1887fffffff,2017-02-28 19:00:00
82,851f1887fffffff_2017-02-28 20:00:00,4.0,70.0,17.5,1.0,35.0,35.0,21.0,851f1887fffffff,2017-02-28 20:00:00
83,851f1887fffffff_2017-02-28 21:00:00,4.0,100.0,25.0,0.0,0.0,0.0,25.0,851f1887fffffff,2017-02-28 21:00:00
84,851f1887fffffff_2017-02-28 22:00:00,6.0,925.0,154.16666666666666,1.0,40.0,40.0,137.85714285714286,851f1887fffffff,2017-02-28 22:00:00
85,851f1887fffffff_2017-02-28 23:00:00,1.0,320.0,320.0,0.0,0.0,0.0,320.0,851f1887fffffff,2017-02-28 23:00:00
86,851f1887fffffff_2017-03-01 00:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,851f1887fffffff,2017-03-01 00:00:00
87,851f1887fffffff_2017-03-01 02:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,851f1887fffffff,2017-03-01 02:00:00
88,851f1887fffffff_2017-03-01 03:00:00,1.0,30.0,30.0,0.0,0.0,0.0,30.0,851f1887fffffff,2017-03-01 03:00:00
89,851f1887fffffff_2017-03-01 04:00:00,3.0,70.0,23.33333333333333,1.0,50.0,50.0,30.0,851f1887fffffff,2017-03-01 04:00:00
90,851f1887fffffff_2017-03-01 05:00:00,2.0,90.0,45.0,0.0,0.0,0.0,45.0,851f1887fffffff,2017-03-01 05:00:00
91,851f1887fffffff_2017-03-01 06:00:00,7.0,395.0,56.42857142857143,1.0,30.0,30.0,53.125,851f1887fffffff,2017-03-01 06:00:00
92,851f1887fffffff_2017-03-01 07:00:00,14.0,965.0,68.92857142857143,0.0,0.0,0.0,68.92857142857143,851f1887fffffff,2017-03-01 07:00:00
93,851f1887fffffff_2017-03-01 08:00:00,9.0,590.0,65.55555555555556,0.0,0.0,0.0,65.55555555555556,851f1887fffffff,2017-03-01 08:00:00
94,851f1887fffffff_2017-03-01 09:00:00,6.0,375.0,62.5,0.0,0.0,0.0,62.5,851f1887fffffff,2017-03-01 09:00:00
95,851f1887fffffff_2017-03-01 10:00:00,3.0,160.0,53.33333333333334,0.0,0.0,0.0,53.333333333333336,851f1887fffffff,2017-03-01 10:00:00
96,851f1887fffffff_2017-03-01 11:00:00,12.0,715.0,59.58333333333334,0.0,0.0,0.0,59.583333333333336,851f1887fffffff,2017-03-01 11:00:00
97,851f1887fffffff_2017-03-01 12:00:00,8.0,300.0,37.5,1.0,60.0,60.0,40.0,851f1887fffffff,2017-03-01 12:00:00
98,851f1887fffffff_2017-03-01 13:00:00,9.0,705.0,78.33333333333333,0.0,0.0,0.0,78.33333333333333,851f1887fffffff,2017-03-01 13:00:00
99,851f1887fffffff_2017-03-01 14:00:00,10.0,610.0,61.0,0.0,0.0,0.0,61.0,851f1887fffffff,2017-03-01 14:00:00
100,851f1887fffffff_2017-03-01 15:00:00,8.0,380.0,47.5,3.0,205.0,68.33333333333333,53.18181818181818,851f1887fffffff,2017-03-01 15:00:00
101,851f1887fffffff_2017-03-01 16:00:00,8.0,400.0,50.0,2.0,135.0,67.5,53.5,851f1887fffffff,2017-03-01 16:00:00
102,851f1887fffffff_2017-03-01 17:00:00,15.0,955.0,63.66666666666666,2.0,125.0,62.5,63.529411764705884,851f1887fffffff,2017-03-01 17:00:00
103,851f1887fffffff_2017-03-01 18:00:00,11.0,1430.0,130.0,3.0,120.0,40.0,110.71428571428571,851f1887fffffff,2017-03-01 18:00:00
104,851f1887fffffff_2017-03-01 19:00:00,10.0,885.0,88.5,1.0,30.0,30.0,83.18181818181819,851f1887fffffff,2017-03-01 19:00:00
105,851f1887fffffff_2017-03-01 20:00:00,5.0,120.0,24.0,0.0,0.0,0.0,24.0,851f1887fffffff,2017-03-01 20:00:00
106,851f1887fffffff_2017-03-01 21:00:00,7.0,450.0,64.28571428571429,0.0,0.0,0.0,64.28571428571429,851f1887fffffff,2017-03-01 21:00:00
107,851f1887fffffff_2017-03-01 22:00:00,3.0,85.0,28.33333333333333,0.0,0.0,0.0,28.333333333333332,851f1887fffffff,2017-03-01 22:00:00
108,851f1887fffffff_2017-03-01 23:00:00,1.0,30.0,30.0,0.0,0.0,0.0,30.0,851f1887fffffff,2017-03-01 23:00:00
109,851f1887fffffff_2017-03-02 00:00:00,1.0,75.0,75.0,0.0,0.0,0.0,75.0,851f1887fffffff,2017-03-02 00:00:00
110,851f1887fffffff_2017-03-02 01:00:00,1.0,25.0,25.0,3.0,360.0,120.0,96.25,851f1887fffffff,2017-03-02 01:00:00
111,851f1887fffffff_2017-03-02 03:00:00,2.0,150.0,75.0,0.0,0.0,0.0,75.0,851f1887fffffff,2017-03-02 03:00:00
112,851f1887fffffff_2017-03-02 05:00:00,5.0,480.0,96.0,0.0,0.0,0.0,96.0,851f1887fffffff,2017-03-02 05:00:00
113,851f1887fffffff_2017-03-02 06:00:00,20.0,1725.0,86.25,0.0,0.0,0.0,86.25,851f1887fffffff,2017-03-02 06:00:00
114,851f1887fffffff_2017-03-02 07:00:00,21.0,1265.0,60.23809523809525,0.0,0.0,0.0,60.23809523809524,851f1887fffffff,2017-03-02 07:00:00
115,851f1887fffffff_2017-03-02 08:00:00,13.0,660.0,50.769230769230774,0.0,0.0,0.0,50.76923076923077,851f1887fffffff,2017-03-02 08:00:00
116,851f1887fffffff_2017-03-02 09:00:00,12.0,895.0,74.58333333333333,0.0,0.0,0.0,74.58333333333333,851f1887fffffff,2017-03-02 09:00:00
117,851f1887fffffff_2017-03-02 10:00:00,10.0,790.0,79.0,0.0,0.0,0.0,79.0,851f1887fffffff,2017-03-02 10:00:00
118,851f1887fffffff_2017-03-02 11:00:00,13.0,960.0,73.84615384615384,0.0,0.0,0.0,73.84615384615384,851f1887fffffff,2017-03-02 11:00:00
119,851f1887fffffff_2017-03-02 12:00:00,3.0,100.0,33.333333333333336,4.0,225.0,56.25,46.42857142857143,851f1887fffffff,2017-03-02 12:00:00
120,851f1887fffffff_2017-03-02 13:00:00,15.0,950.0,63.33333333333334,1.0,75.0,75.0,64.0625,851f1887fffffff,2017-03-02 13:00:00
121,851f1887fffffff_2017-03-02 14:00:00,15.0,730.0,48.66666666666666,1.0,75.0,75.0,50.3125,851f1887fffffff,2017-03-02 14:00:00
122,851f1887fffffff_2017-03-02 15:00:00,9.0,340.0,37.77777777777778,4.0,155.0,38.75,38.07692307692308,851f1887fffffff,2017-03-02 15:00:00
123,851f1887fffffff_2017-03-02 16:00:00,20.0,1810.0,90.5,3.0,175.0,58.33333333333334,86.30434782608695,851f1887fffffff,2017-03-02 16:00:00
124,851f1887fffffff_2017-03-02 17:00:00,19.0,965.0,50.78947368421053,2.0,135.0,67.5,52.38095238095238,851f1887fffffff,2017-03-02 17:00:00
125,851f1887fffffff_2017-03-02 18:00:00,15.0,1210.0,80.66666666666667,0.0,0.0,0.0,80.66666666666667,851f1887fffffff,2017-03-02 18:00:00
126,851f1887fffffff_2017-03-02 19:00:00,17.0,580.0,34.117647058823536,0.0,0.0,0.0,34.11764705882353,851f1887fffffff,2017-03-02 19:00:00
127,851f1887fffffff_2017-03-02 20:00:00,5.0,1190.0,238.0,0.0,0.0,0.0,238.0,851f1887fffffff,2017-03-02 20:00:00
128,851f1887fffffff_2017-03-02 21:00:00,13.0,1950.0,150.0,0.0,0.0,0.0,150.0,851f1887fffffff,2017-03-02 21:00:00
129,851f1887fffffff_2017-03-02 22:00:00,2.0,55.0,27.5,0.0,0.0,0.0,27.5,851f1887fffffff,2017-03-02 22:00:00
130,851f1887fffffff_2017-03-03 03:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,851f1887fffffff,2017-03-03 03:00:00
131,851f1887fffffff_2017-03-03 04:00:00,2.0,65.0,32.5,0.0,0.0,0.0,32.5,851f1887fffffff,2017-03-03 04:00:00
132,851f1887fffffff_2017-03-03 05:00:00,2.0,40.0,20.0,0.0,0.0,0.0,20.0,851f1887fffffff,2017-03-03 05:00:00
133,851f1887fffffff_2017-03-03 06:00:00,10.0,525.0,52.5,0.0,0.0,0.0,52.5,851f1887fffffff,2017-03-03 06:00:00
134,851f1887fffffff_2017-03-03 07:00:00,18.0,685.0,38.055555555555564,0.0,0.0,0.0,38.05555555555556,851f1887fffffff,2017-03-03 07:00:00
135,851f1887fffffff_2017-03-03 08:00:00,5.0,200.0,40.0,0.0,0.0,0.0,40.0,851f1887fffffff,2017-03-03 08:00:00
136,851f1887fffffff_2017-03-03 09:00:00,4.0,195.0,48.75,0.0,0.0,0.0,48.75,851f1887fffffff,2017-03-03 09:00:00
137,851f1887fffffff_2017-03-03 10:00:00,14.0,990.0,70.71428571428571,0.0,0.0,0.0,70.71428571428571,851f1887fffffff,2017-03-03 10:00:00
138,851f1887fffffff_2017-03-03 11:00:00,14.0,1185.0,84.64285714285714,2.0,55.0,27.5,77.5,851f1887fffffff,2017-03-03 11:00:00
139,851f1887fffffff_2017-03-03 12:00:00,10.0,425.0,42.5,2.0,45.0,22.5,39.166666666666664,851f1887fffffff,2017-03-03 12:00:00
140,851f1887fffffff_2017-03-03 13:00:00,12.0,475.0,39.583333333333336,1.0,20.0,20.0,38.07692307692308,851f1887fffffff,2017-03-03 13:00:00
141,851f1887fffffff_2017-03-03 14:00:00,11.0,470.0,42.72727272727273,1.0,35.0,35.0,42.083333333333336,851f1887fffffff,2017-03-03 14:00:00
142,851f1887fffffff_2017-03-03 15:00:00,16.0,920.0,57.5,1.0,50.0,50.0,57.05882352941177,851f1887fffffff,2017-03-03 15:00:00
143,851f1887fffffff_2017-03-03 16:00:00,18.0,960.0,53.33333333333334,1.0,60.0,60.0,53.68421052631579,851f1887fffffff,2017-03-03 16:00:00
144,851f1887fffffff_2017-03-03 17:00:00,12.0,495.0,41.25,0.0,0.0,0.0,41.25,851f1887fffffff,2017-03-03 17:00:00
145,851f1887fffffff_2017-03-03 18:00:00,18.0,750.0,41.66666666666666,0.0,0.0,0.0,41.666666666666664,851f1887fffffff,2017-03-03 18:00:00
146,851f1887fffffff_2017-03-03 19:00:00,6.0,185.0,30.83333333333333,1.0,40.0,40.0,32.142857142857146,851f1887fffffff,2017-03-03 19:00:00
147,851f1887fffffff_2017-03-03 20:00:00,12.0,405.0,33.75,0.0,0.0,0.0,33.75,851f1887fffffff,2017-03-03 20:00:00
148,851f1887fffffff_2017-03-03 21:00:00,5.0,170.0,34.0,0.0,0.0,0.0,34.0,851f1887fffffff,2017-03-03 21:00:00
149,851f1887fffffff_2017-03-03 22:00:00,4.0,95.0,23.75,0.0,0.0,0.0,23.75,851f1887fffffff,2017-03-03 22:00:00
150,851f1887fffffff_2017-03-03 23:00:00,3.0,110.0,36.66666666666666,0.0,0.0,0.0,36.666666666666664,851f1887fffffff,2017-03-03 23:00:00
151,851f1887fffffff_2017-03-04 00:00:00,2.0,175.0,87.5,0.0,0.0,0.0,87.5,851f1887fffffff,2017-03-04 00:00:00
152,851f1887fffffff_2017-03-04 03:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,851f1887fffffff,2017-03-04 03:00:00
153,851f1887fffffff_2017-03-04 04:00:00,1.0,25.0,25.0,0.0,0.0,0.0,25.0,851f1887fffffff,2017-03-04 04:00:00
154,851f1887fffffff_2017-03-04 05:00:00,1.0,25.0,25.0,0.0,0.0,0.0,25.0,851f1887fffffff,2017-03-04 05:00:00
155,851f1887fffffff_2017-03-04 06:00:00,8.0,370.0,46.25,0.0,0.0,0.0,46.25,851f1887fffffff,2017-03-04 06:00:00
156,851f1887fffffff_2017-03-04 07:00:00,6.0,200.0,33.333333333333336,0.0,0.0,0.0,33.333333333333336,851f1887fffffff,2017-03-04 07:00:00
157,851f1887fffffff_2017-03-04 08:00:00,10.0,515.0,51.5,1.0,70.0,70.0,53.18181818181818,851f1887fffffff,2017-03-04 08:00:00
158,851f1887fffffff_2017-03-04 09:00:00,19.0,1805.0,95.0,0.0,0.0,0.0,95.0,851f1887fffffff,2017-03-04 09:00:00
159,851f1887fffffff_2017-03-04 10:00:00,20.0,2105.0,105.25,0.0,0.0,0.0,105.25,851f1887fffffff,2017-03-04 10:00:00
160,851f1887fffffff_2017-03-04 11:00:00,18.0,1490.0,82.77777777777777,0.0,0.0,0.0,82.77777777777777,851f1887fffffff,2017-03-04 11:00:00
161,851f1887fffffff_2017-03-04 12:00:00,11.0,1540.0,140.0,0.0,0.0,0.0,140.0,851f1887fffffff,2017-03-04 12:00:00
162,851f1887fffffff_2017-03-04 13:00:00,13.0,765.0,58.846153846153854,0.0,0.0,0.0,58.84615384615385,851f1887fffffff,2017-03-04 13:00:00
163,851f1887fffffff_2017-03-04 14:00:00,11.0,575.0,52.27272727272727,0.0,0.0,0.0,52.27272727272727,851f1887fffffff,2017-03-04 14:00:00
164,851f1887fffffff_2017-03-04 15:00:00,7.0,320.0,45.714285714285715,0.0,0.0,0.0,45.714285714285715,851f1887fffffff,2017-03-04 15:00:00
165,851f1887fffffff_2017-03-04 16:00:00,13.0,500.0,38.46153846153846,2.0,60.0,30.0,37.333333333333336,851f1887fffffff,2017-03-04 16:00:00
166,851f1887fffffff_2017-03-04 17:00:00,13.0,380.0,29.23076923076923,0.0,0.0,0.0,29.23076923076923,851f1887fffffff,2017-03-04 17:00:00
167,851f1887fffffff_2017-03-04 18:00:00,11.0,440.0,40.0,0.0,0.0,0.0,40.0,851f1887fffffff,2017-03-04 18:00:00
168,851f1887fffffff_2017-03-04 19:00:00,13.0,475.0,36.53846153846154,0.0,0.0,0.0,36.53846153846154,851f1887fffffff,2017-03-04 19:00:00
169,851f1887fffffff_2017-03-04 20:00:00,9.0,250.0,27.777777777777782,1.0,60.0,60.0,31.0,851f1887fffffff,2017-03-04 20:00:00
170,851f1887fffffff_2017-03-04 21:00:00,5.0,230.0,46.0,1.0,30.0,30.0,43.333333333333336,851f1887fffffff,2017-03-04 21:00:00
171,851f1887fffffff_2017-03-04 22:00:00,3.0,115.0,38.333333333333336,0.0,0.0,0.0,38.333333333333336,851f1887fffffff,2017-03-04 22:00:00
172,851f1887fffffff_2017-03-04 23:00:00,6.0,195.0,32.5,0.0,0.0,0.0,32.5,851f1887fffffff,2017-03-04 23:00:00
173,851f1887fffffff_2017-03-05 00:00:00,4.0,145.0,36.25,0.0,0.0,0.0,36.25,851f1887fffffff,2017-03-05 00:00:00
174,851f1887fffffff_2017-03-05 03:00:00,2.0,80.0,40.0,0.0,0.0,0.0,40.0,851f1887fffffff,2017-03-05 03:00:00
175,851f1887fffffff_2017-03-05 06:00:00,2.0,105.0,52.5,1.0,30.0,30.0,45.0,851f1887fffffff,2017-03-05 06:00:00
176,851f1887fffffff_2017-03-05 07:00:00,2.0,110.0,55.0,0.0,0.0,0.0,55.0,851f1887fffffff,2017-03-05 07:00:00
