,key_6hex_1h,y_hat,y_true,y_hat_adjust,hex_id_6hex,timestamp
0,861f1d48fffffff_2017-03-13 00:00:00,37.0,17,37,861f1d48fffffff,2017-03-13 00:00:00
1,861f1d48fffffff_2017-03-13 01:00:00,30.0,9,30,861f1d48fffffff,2017-03-13 01:00:00
2,861f1d48fffffff_2017-03-13 02:00:00,19.0,13,19,861f1d48fffffff,2017-03-13 02:00:00
3,861f1d48fffffff_2017-03-13 03:00:00,24.0,23,24,861f1d48fffffff,2017-03-13 03:00:00
4,861f1d48fffffff_2017-03-13 04:00:00,28.0,25,28,861f1d48fffffff,2017-03-13 04:00:00
5,861f1d48fffffff_2017-03-13 05:00:00,33.0,52,33,861f1d48fffffff,2017-03-13 05:00:00
6,861f1d48fffffff_2017-03-13 06:00:00,56.0,75,56,861f1d48fffffff,2017-03-13 06:00:00
7,861f1d48fffffff_2017-03-13 07:00:00,106.0,125,106,861f1d48fffffff,2017-03-13 07:00:00
8,861f1d48fffffff_2017-03-13 08:00:00,139.0,165,139,861f1d48fffffff,2017-03-13 08:00:00
9,861f1d48fffffff_2017-03-13 09:00:00,115.0,100,115,861f1d48fffffff,2017-03-13 09:00:00
10,861f1d48fffffff_2017-03-13 10:00:00,91.0,85,91,861f1d48fffffff,2017-03-13 10:00:00
11,861f1d48fffffff_2017-03-13 11:00:00,111.0,118,111,861f1d48fffffff,2017-03-13 11:00:00
12,861f1d48fffffff_2017-03-13 12:00:00,114.0,107,114,861f1d48fffffff,2017-03-13 12:00:00
13,861f1d48fffffff_2017-03-13 13:00:00,112.0,120,112,861f1d48fffffff,2017-03-13 13:00:00
14,861f1d48fffffff_2017-03-13 14:00:00,108.0,110,108,861f1d48fffffff,2017-03-13 14:00:00
15,861f1d48fffffff_2017-03-13 15:00:00,123.0,113,123,861f1d48fffffff,2017-03-13 15:00:00
16,861f1d48fffffff_2017-03-13 16:00:00,103.0,120,103,861f1d48fffffff,2017-03-13 16:00:00
17,861f1d48fffffff_2017-03-13 17:00:00,113.0,107,113,861f1d48fffffff,2017-03-13 17:00:00
18,861f1d48fffffff_2017-03-13 18:00:00,115.0,144,115,861f1d48fffffff,2017-03-13 18:00:00
19,861f1d48fffffff_2017-03-13 19:00:00,96.0,96,96,861f1d48fffffff,2017-03-13 19:00:00
20,861f1d48fffffff_2017-03-13 20:00:00,72.0,85,72,861f1d48fffffff,2017-03-13 20:00:00
21,861f1d48fffffff_2017-03-13 21:00:00,72.0,51,72,861f1d48fffffff,2017-03-13 21:00:00
22,861f1d48fffffff_2017-03-13 22:00:00,46.0,46,46,861f1d48fffffff,2017-03-13 22:00:00
23,861f1d48fffffff_2017-03-13 23:00:00,35.0,25,35,861f1d48fffffff,2017-03-13 23:00:00
24,861f1d48fffffff_2017-03-14 00:00:00,21.0,13,21,861f1d48fffffff,2017-03-14 00:00:00
25,861f1d48fffffff_2017-03-14 01:00:00,16.0,4,16,861f1d48fffffff,2017-03-14 01:00:00
26,861f1d48fffffff_2017-03-14 02:00:00,8.0,12,8,861f1d48fffffff,2017-03-14 02:00:00
