,key_7hex_6h,y_hat,y_true,y_hat_adjust,hex_id_7hex,timestamp
0,871f1d489ffffff_2017-03-13 00:00:00,42.0,51,42,871f1d489ffffff,2017-03-13 00:00:00
1,871f1d489ffffff_2017-03-13 06:00:00,306.0,316,306,871f1d489ffffff,2017-03-13 06:00:00
2,871f1d489ffffff_2017-03-13 12:00:00,323.0,307,323,871f1d489ffffff,2017-03-13 12:00:00
3,871f1d489ffffff_2017-03-13 18:00:00,267.0,235,267,871f1d489ffffff,2017-03-13 18:00:00
4,871f1d489ffffff_2017-03-14 00:00:00,35.0,27,35,871f1d489ffffff,2017-03-14 00:00:00
5,871f1d489ffffff_2017-03-14 06:00:00,279.0,266,279,871f1d489ffffff,2017-03-14 06:00:00
6,871f1d489ffffff_2017-03-14 12:00:00,309.0,324,309,871f1d489ffffff,2017-03-14 12:00:00
7,871f1d489ffffff_2017-03-14 18:00:00,324.0,267,324,871f1d489ffffff,2017-03-14 18:00:00
8,871f1d489ffffff_2017-03-15 00:00:00,28.0,38,28,871f1d489ffffff,2017-03-15 00:00:00
9,871f1d489ffffff_2017-03-15 06:00:00,278.0,235,278,871f1d489ffffff,2017-03-15 06:00:00
10,871f1d489ffffff_2017-03-15 12:00:00,319.0,305,319,871f1d489ffffff,2017-03-15 12:00:00
11,871f1d489ffffff_2017-03-15 18:00:00,299.0,277,299,871f1d489ffffff,2017-03-15 18:00:00
12,871f1d489ffffff_2017-03-16 00:00:00,37.0,27,37,871f1d489ffffff,2017-03-16 00:00:00
13,871f1d489ffffff_2017-03-16 06:00:00,260.0,297,260,871f1d489ffffff,2017-03-16 06:00:00
14,871f1d489ffffff_2017-03-16 12:00:00,310.0,337,310,871f1d489ffffff,2017-03-16 12:00:00
15,871f1d489ffffff_2017-03-16 18:00:00,342.0,317,342,871f1d489ffffff,2017-03-16 18:00:00
16,871f1d489ffffff_2017-03-17 00:00:00,47.0,52,47,871f1d489ffffff,2017-03-17 00:00:00
17,871f1d489ffffff_2017-03-17 06:00:00,289.0,268,289,871f1d489ffffff,2017-03-17 06:00:00
18,871f1d489ffffff_2017-03-17 12:00:00,359.0,311,359,871f1d489ffffff,2017-03-17 12:00:00
19,871f1d489ffffff_2017-03-17 18:00:00,430.0,458,430,871f1d489ffffff,2017-03-17 18:00:00
20,871f1d489ffffff_2017-03-18 00:00:00,39.0,74,39,871f1d489ffffff,2017-03-18 00:00:00
21,871f1d489ffffff_2017-03-18 06:00:00,178.0,236,178,871f1d489ffffff,2017-03-18 06:00:00
22,871f1d489ffffff_2017-03-18 12:00:00,412.0,460,412,871f1d489ffffff,2017-03-18 12:00:00
23,871f1d489ffffff_2017-03-18 18:00:00,496.0,567,496,871f1d489ffffff,2017-03-18 18:00:00
24,871f1d489ffffff_2017-03-19 00:00:00,96.0,94,96,871f1d489ffffff,2017-03-19 00:00:00
