,key_5hex_6h,hex_id_5hex,timestamp,electric_C2G,n_electric_C2G,electric_DN,n_electric_DN,total_avail
19,851f1887fffffff_2017-03-17 18:00:00,851f1887fffffff,2017-03-17 18:00:00,0.0,1.0,1.0,24.0,26.0
20,851f1887fffffff_2017-03-18 00:00:00,851f1887fffffff,2017-03-18 00:00:00,0.0,2.0,6.0,53.0,61.0
21,851f1887fffffff_2017-03-18 06:00:00,851f1887fffffff,2017-03-18 06:00:00,0.0,2.0,6.0,55.0,63.0
22,851f1887fffffff_2017-03-18 12:00:00,851f1887fffffff,2017-03-18 12:00:00,0.0,2.0,2.0,27.0,31.0
23,851f1887fffffff_2017-03-18 18:00:00,851f1887fffffff,2017-03-18 18:00:00,0.0,2.0,3.0,32.0,37.0
24,851f1887fffffff_2017-03-19 00:00:00,851f1887fffffff,2017-03-19 00:00:00,0.0,2.0,4.0,24.0,30.0
25,851f1887fffffff_2017-03-19 06:00:00,851f1887fffffff,2017-03-19 06:00:00,0.0,2.0,4.0,28.0,34.0
26,851f1887fffffff_2017-03-19 12:00:00,851f1887fffffff,2017-03-19 12:00:00,0.0,2.0,2.0,27.0,31.0
27,851f1887fffffff_2017-03-19 18:00:00,851f1887fffffff,2017-03-19 18:00:00,0.0,1.0,0.0,28.0,29.0
28,851f1887fffffff_2017-03-20 00:00:00,851f1887fffffff,2017-03-20 00:00:00,0.0,1.0,2.0,42.0,45.0
29,851f1887fffffff_2017-03-20 06:00:00,851f1887fffffff,2017-03-20 06:00:00,0.0,1.0,1.0,36.0,38.0
30,851f1887fffffff_2017-03-20 12:00:00,851f1887fffffff,2017-03-20 12:00:00,0.0,7.0,2.0,31.0,40.0
31,851f1887fffffff_2017-03-20 18:00:00,851f1887fffffff,2017-03-20 18:00:00,0.0,1.0,2.0,20.0,23.0
32,851f18b3fffffff_2017-03-13 00:00:00,851f18b3fffffff,2017-03-13 00:00:00,0.0,204.0,15.0,182.0,401.0
33,851f18b3fffffff_2017-03-13 06:00:00,851f18b3fffffff,2017-03-13 06:00:00,0.0,156.0,14.0,169.0,339.0
34,851f18b3fffffff_2017-03-13 12:00:00,851f18b3fffffff,2017-03-13 12:00:00,0.0,114.0,13.0,117.0,244.0
35,851f18b3fffffff_2017-03-13 18:00:00,851f18b3fffffff,2017-03-13 18:00:00,0.0,169.0,14.0,149.0,332.0
36,851f18b3fffffff_2017-03-14 00:00:00,851f18b3fffffff,2017-03-14 00:00:00,0.0,229.0,14.0,200.0,443.0
37,851f18b3fffffff_2017-03-14 06:00:00,851f18b3fffffff,2017-03-14 06:00:00,0.0,191.0,17.0,177.0,385.0
38,851f18b3fffffff_2017-03-14 12:00:00,851f18b3fffffff,2017-03-14 12:00:00,0.0,118.0,13.0,134.0,265.0
39,851f18b3fffffff_2017-03-14 18:00:00,851f18b3fffffff,2017-03-14 18:00:00,0.0,142.0,12.0,162.0,316.0
40,851f18b3fffffff_2017-03-15 00:00:00,851f18b3fffffff,2017-03-15 00:00:00,0.0,209.0,15.0,200.0,424.0
41,851f18b3fffffff_2017-03-15 06:00:00,851f18b3fffffff,2017-03-15 06:00:00,0.0,181.0,16.0,211.0,408.0
42,851f18b3fffffff_2017-03-15 12:00:00,851f18b3fffffff,2017-03-15 12:00:00,0.0,147.0,8.0,157.0,312.0
43,851f18b3fffffff_2017-03-15 18:00:00,851f18b3fffffff,2017-03-15 18:00:00,0.0,148.0,16.0,181.0,345.0
44,851f18b3fffffff_2017-03-16 00:00:00,851f18b3fffffff,2017-03-16 00:00:00,0.0,237.0,22.0,211.0,470.0
45,851f18b3fffffff_2017-03-16 06:00:00,851f18b3fffffff,2017-03-16 06:00:00,0.0,197.0,19.0,204.0,420.0
46,851f18b3fffffff_2017-03-16 12:00:00,851f18b3fffffff,2017-03-16 12:00:00,0.0,141.0,15.0,169.0,325.0
47,851f18b3fffffff_2017-03-16 18:00:00,851f18b3fffffff,2017-03-16 18:00:00,0.0,182.0,16.0,187.0,385.0
48,851f18b3fffffff_2017-03-17 00:00:00,851f18b3fffffff,2017-03-17 00:00:00,0.0,198.0,19.0,261.0,478.0
49,851f18b3fffffff_2017-03-17 06:00:00,851f18b3fffffff,2017-03-17 06:00:00,0.0,201.0,26.0,245.0,472.0
50,851f18b3fffffff_2017-03-17 12:00:00,851f18b3fffffff,2017-03-17 12:00:00,0.0,156.0,12.0,200.0,368.0
51,851f18b3fffffff_2017-03-17 18:00:00,851f18b3fffffff,2017-03-17 18:00:00,0.0,153.0,9.0,202.0,364.0
52,851f18b3fffffff_2017-03-18 00:00:00,851f18b3fffffff,2017-03-18 00:00:00,0.0,213.0,20.0,267.0,500.0
53,851f18b3fffffff_2017-03-18 06:00:00,851f18b3fffffff,2017-03-18 06:00:00,0.0,266.0,24.0,295.0,585.0
54,851f18b3fffffff_2017-03-18 12:00:00,851f18b3fffffff,2017-03-18 12:00:00,0.0,160.0,14.0,178.0,352.0
55,851f18b3fffffff_2017-03-18 18:00:00,851f18b3fffffff,2017-03-18 18:00:00,0.0,114.0,10.0,167.0,291.0
56,851f18b3fffffff_2017-03-19 00:00:00,851f18b3fffffff,2017-03-19 00:00:00,0.0,190.0,14.0,236.0,440.0
57,851f18b3fffffff_2017-03-19 06:00:00,851f18b3fffffff,2017-03-19 06:00:00,0.0,210.0,13.0,251.0,474.0
58,851f18b3fffffff_2017-03-19 12:00:00,851f18b3fffffff,2017-03-19 12:00:00,0.0,135.0,13.0,197.0,345.0
59,851f18b3fffffff_2017-03-19 18:00:00,851f18b3fffffff,2017-03-19 18:00:00,0.0,92.0,19.0,156.0,267.0
60,851f18b3fffffff_2017-03-20 00:00:00,851f18b3fffffff,2017-03-20 00:00:00,0.0,189.0,17.0,216.0,422.0
61,851f18b3fffffff_2017-03-20 06:00:00,851f18b3fffffff,2017-03-20 06:00:00,0.0,167.0,18.0,210.0,395.0
62,851f18b3fffffff_2017-03-20 12:00:00,851f18b3fffffff,2017-03-20 12:00:00,0.0,118.0,19.0,143.0,280.0
63,851f18b3fffffff_2017-03-20 18:00:00,851f18b3fffffff,2017-03-20 18:00:00,0.0,119.0,20.0,165.0,304.0
64,851f18b7fffffff_2017-03-13 00:00:00,851f18b7fffffff,2017-03-13 00:00:00,0.0,0.0,0.0,1.0,1.0
65,851f18b7fffffff_2017-03-13 06:00:00,851f18b7fffffff,2017-03-13 06:00:00,0.0,0.0,0.0,1.0,1.0
66,851f18b7fffffff_2017-03-13 12:00:00,851f18b7fffffff,2017-03-13 12:00:00,0.0,4.0,0.0,3.0,7.0
67,851f18b7fffffff_2017-03-13 18:00:00,851f18b7fffffff,2017-03-13 18:00:00,0.0,1.0,1.0,3.0,5.0
68,851f18b7fffffff_2017-03-14 00:00:00,851f18b7fffffff,2017-03-14 00:00:00,0.0,3.0,0.0,2.0,5.0
69,851f18b7fffffff_2017-03-14 06:00:00,851f18b7fffffff,2017-03-14 06:00:00,0.0,3.0,0.0,3.0,6.0
70,851f18b7fffffff_2017-03-14 12:00:00,851f18b7fffffff,2017-03-14 12:00:00,0.0,2.0,1.0,8.0,11.0
71,851f18b7fffffff_2017-03-14 18:00:00,851f18b7fffffff,2017-03-14 18:00:00,0.0,0.0,0.0,4.0,4.0
72,851f18b7fffffff_2017-03-15 00:00:00,851f18b7fffffff,2017-03-15 00:00:00,0.0,1.0,0.0,6.0,7.0
73,851f18b7fffffff_2017-03-15 06:00:00,851f18b7fffffff,2017-03-15 06:00:00,0.0,2.0,0.0,7.0,9.0
74,851f18b7fffffff_2017-03-15 12:00:00,851f18b7fffffff,2017-03-15 12:00:00,0.0,3.0,2.0,9.0,14.0
75,851f18b7fffffff_2017-03-15 18:00:00,851f18b7fffffff,2017-03-15 18:00:00,0.0,4.0,0.0,11.0,15.0
76,851f18b7fffffff_2017-03-16 00:00:00,851f18b7fffffff,2017-03-16 00:00:00,0.0,2.0,0.0,12.0,14.0
77,851f18b7fffffff_2017-03-16 06:00:00,851f18b7fffffff,2017-03-16 06:00:00,0.0,2.0,0.0,11.0,13.0
78,851f18b7fffffff_2017-03-16 12:00:00,851f18b7fffffff,2017-03-16 12:00:00,0.0,8.0,1.0,9.0,18.0
79,851f18b7fffffff_2017-03-16 18:00:00,851f18b7fffffff,2017-03-16 18:00:00,0.0,5.0,0.0,7.0,12.0
80,851f18b7fffffff_2017-03-17 00:00:00,851f18b7fffffff,2017-03-17 00:00:00,0.0,2.0,1.0,3.0,6.0
81,851f18b7fffffff_2017-03-17 06:00:00,851f18b7fffffff,2017-03-17 06:00:00,0.0,2.0,1.0,5.0,8.0
82,851f18b7fffffff_2017-03-17 12:00:00,851f18b7fffffff,2017-03-17 12:00:00,0.0,2.0,1.0,6.0,9.0
83,851f18b7fffffff_2017-03-17 18:00:00,851f18b7fffffff,2017-03-17 18:00:00,0.0,0.0,0.0,2.0,2.0
84,851f18b7fffffff_2017-03-18 00:00:00,851f18b7fffffff,2017-03-18 00:00:00,0.0,5.0,0.0,1.0,6.0
85,851f18b7fffffff_2017-03-18 06:00:00,851f18b7fffffff,2017-03-18 06:00:00,0.0,3.0,0.0,1.0,4.0
86,851f18b7fffffff_2017-03-18 12:00:00,851f18b7fffffff,2017-03-18 12:00:00,0.0,4.0,0.0,5.0,9.0
87,851f18b7fffffff_2017-03-18 18:00:00,851f18b7fffffff,2017-03-18 18:00:00,0.0,5.0,0.0,2.0,7.0
88,851f18b7fffffff_2017-03-19 00:00:00,851f18b7fffffff,2017-03-19 00:00:00,0.0,6.0,0.0,0.0,6.0
89,851f18b7fffffff_2017-03-19 06:00:00,851f18b7fffffff,2017-03-19 06:00:00,0.0,6.0,0.0,0.0,6.0
90,851f18b7fffffff_2017-03-19 12:00:00,851f18b7fffffff,2017-03-19 12:00:00,0.0,10.0,0.0,5.0,15.0
91,851f18b7fffffff_2017-03-19 18:00:00,851f18b7fffffff,2017-03-19 18:00:00,0.0,6.0,0.0,7.0,13.0
92,851f18b7fffffff_2017-03-20 00:00:00,851f18b7fffffff,2017-03-20 00:00:00,0.0,0.0,0.0,1.0,1.0
93,851f18b7fffffff_2017-03-20 06:00:00,851f18b7fffffff,2017-03-20 06:00:00,0.0,1.0,0.0,0.0,1.0
94,851f18b7fffffff_2017-03-20 12:00:00,851f18b7fffffff,2017-03-20 12:00:00,0.0,2.0,1.0,5.0,8.0
95,851f18b7fffffff_2017-03-20 18:00:00,851f18b7fffffff,2017-03-20 18:00:00,0.0,2.0,0.0,1.0,3.0
96,851f1d4bfffffff_2017-03-13 00:00:00,851f1d4bfffffff,2017-03-13 00:00:00,0.0,420.0,29.0,393.0,842.0
97,851f1d4bfffffff_2017-03-13 06:00:00,851f1d4bfffffff,2017-03-13 06:00:00,0.0,415.0,39.0,410.0,864.0
98,851f1d4bfffffff_2017-03-13 12:00:00,851f1d4bfffffff,2017-03-13 12:00:00,0.0,486.0,49.0,476.0,1011.0
99,851f1d4bfffffff_2017-03-13 18:00:00,851f1d4bfffffff,2017-03-13 18:00:00,0.0,284.0,23.0,300.0,607.0
100,851f1d4bfffffff_2017-03-14 00:00:00,851f1d4bfffffff,2017-03-14 00:00:00,0.0,397.0,28.0,389.0,814.0
101,851f1d4bfffffff_2017-03-14 06:00:00,851f1d4bfffffff,2017-03-14 06:00:00,0.0,400.0,40.0,405.0,845.0
102,851f1d4bfffffff_2017-03-14 12:00:00,851f1d4bfffffff,2017-03-14 12:00:00,0.0,460.0,46.0,455.0,961.0
103,851f1d4bfffffff_2017-03-14 18:00:00,851f1d4bfffffff,2017-03-14 18:00:00,0.0,285.0,31.0,310.0,626.0
104,851f1d4bfffffff_2017-03-15 00:00:00,851f1d4bfffffff,2017-03-15 00:00:00,0.0,408.0,31.0,385.0,824.0
105,851f1d4bfffffff_2017-03-15 06:00:00,851f1d4bfffffff,2017-03-15 06:00:00,0.0,390.0,41.0,381.0,812.0
106,851f1d4bfffffff_2017-03-15 12:00:00,851f1d4bfffffff,2017-03-15 12:00:00,0.0,419.0,56.0,454.0,929.0
107,851f1d4bfffffff_2017-03-15 18:00:00,851f1d4bfffffff,2017-03-15 18:00:00,0.0,248.0,26.0,264.0,538.0
108,851f1d4bfffffff_2017-03-16 00:00:00,851f1d4bfffffff,2017-03-16 00:00:00,0.0,404.0,27.0,343.0,774.0
109,851f1d4bfffffff_2017-03-16 06:00:00,851f1d4bfffffff,2017-03-16 06:00:00,0.0,398.0,35.0,341.0,774.0
110,851f1d4bfffffff_2017-03-16 12:00:00,851f1d4bfffffff,2017-03-16 12:00:00,0.0,440.0,48.0,382.0,870.0
111,851f1d4bfffffff_2017-03-16 18:00:00,851f1d4bfffffff,2017-03-16 18:00:00,0.0,251.0,19.0,241.0,511.0
112,851f1d4bfffffff_2017-03-17 00:00:00,851f1d4bfffffff,2017-03-17 00:00:00,0.0,391.0,25.0,292.0,708.0
113,851f1d4bfffffff_2017-03-17 06:00:00,851f1d4bfffffff,2017-03-17 06:00:00,0.0,411.0,33.0,295.0,739.0
114,851f1d4bfffffff_2017-03-17 12:00:00,851f1d4bfffffff,2017-03-17 12:00:00,0.0,443.0,35.0,376.0,854.0
115,851f1d4bfffffff_2017-03-17 18:00:00,851f1d4bfffffff,2017-03-17 18:00:00,0.0,227.0,13.0,243.0,483.0
116,851f1d4bfffffff_2017-03-18 00:00:00,851f1d4bfffffff,2017-03-18 00:00:00,0.0,335.0,18.0,294.0,647.0
117,851f1d4bfffffff_2017-03-18 06:00:00,851f1d4bfffffff,2017-03-18 06:00:00,0.0,391.0,32.0,360.0,783.0
118,851f1d4bfffffff_2017-03-18 12:00:00,851f1d4bfffffff,2017-03-18 12:00:00,0.0,347.0,30.0,321.0,698.0
119,851f1d4bfffffff_2017-03-18 18:00:00,851f1d4bfffffff,2017-03-18 18:00:00,0.0,242.0,18.0,236.0,496.0
120,851f1d4bfffffff_2017-03-19 00:00:00,851f1d4bfffffff,2017-03-19 00:00:00,0.0,317.0,14.0,340.0,671.0
121,851f1d4bfffffff_2017-03-19 06:00:00,851f1d4bfffffff,2017-03-19 06:00:00,0.0,393.0,37.0,391.0,821.0
122,851f1d4bfffffff_2017-03-19 12:00:00,851f1d4bfffffff,2017-03-19 12:00:00,0.0,331.0,33.0,274.0,638.0
123,851f1d4bfffffff_2017-03-19 18:00:00,851f1d4bfffffff,2017-03-19 18:00:00,0.0,304.0,19.0,285.0,608.0
124,851f1d4bfffffff_2017-03-20 00:00:00,851f1d4bfffffff,2017-03-20 00:00:00,0.0,411.0,27.0,345.0,783.0
125,851f1d4bfffffff_2017-03-20 06:00:00,851f1d4bfffffff,2017-03-20 06:00:00,0.0,410.0,39.0,367.0,816.0
126,851f1d4bfffffff_2017-03-20 12:00:00,851f1d4bfffffff,2017-03-20 12:00:00,0.0,480.0,34.0,449.0,963.0
127,851f1d4bfffffff_2017-03-20 18:00:00,851f1d4bfffffff,2017-03-20 18:00:00,0.0,277.0,23.0,282.0,582.0
128,851f1d4ffffffff_2017-03-13 00:00:00,851f1d4ffffffff,2017-03-13 00:00:00,0.0,243.0,31.0,425.0,699.0
129,851f1d4ffffffff_2017-03-13 06:00:00,851f1d4ffffffff,2017-03-13 06:00:00,0.0,222.0,45.0,389.0,656.0
130,851f1d4ffffffff_2017-03-13 12:00:00,851f1d4ffffffff,2017-03-13 12:00:00,0.0,134.0,17.0,223.0,374.0
131,851f1d4ffffffff_2017-03-13 18:00:00,851f1d4ffffffff,2017-03-13 18:00:00,0.0,113.0,27.0,269.0,409.0
132,851f1d4ffffffff_2017-03-14 00:00:00,851f1d4ffffffff,2017-03-14 00:00:00,0.0,252.0,45.0,375.0,672.0
133,851f1d4ffffffff_2017-03-14 06:00:00,851f1d4ffffffff,2017-03-14 06:00:00,0.0,217.0,40.0,334.0,591.0
134,851f1d4ffffffff_2017-03-14 12:00:00,851f1d4ffffffff,2017-03-14 12:00:00,0.0,126.0,24.0,209.0,359.0
135,851f1d4ffffffff_2017-03-14 18:00:00,851f1d4ffffffff,2017-03-14 18:00:00,0.0,119.0,19.0,209.0,347.0
136,851f1d4ffffffff_2017-03-15 00:00:00,851f1d4ffffffff,2017-03-15 00:00:00,0.0,249.0,37.0,377.0,663.0
137,851f1d4ffffffff_2017-03-15 06:00:00,851f1d4ffffffff,2017-03-15 06:00:00,0.0,219.0,36.0,354.0,609.0
138,851f1d4ffffffff_2017-03-15 12:00:00,851f1d4ffffffff,2017-03-15 12:00:00,0.0,138.0,27.0,186.0,351.0
139,851f1d4ffffffff_2017-03-15 18:00:00,851f1d4ffffffff,2017-03-15 18:00:00,0.0,106.0,26.0,224.0,356.0
140,851f1d4ffffffff_2017-03-16 00:00:00,851f1d4ffffffff,2017-03-16 00:00:00,0.0,231.0,34.0,393.0,658.0
141,851f1d4ffffffff_2017-03-16 06:00:00,851f1d4ffffffff,2017-03-16 06:00:00,0.0,211.0,31.0,357.0,599.0
142,851f1d4ffffffff_2017-03-16 12:00:00,851f1d4ffffffff,2017-03-16 12:00:00,0.0,103.0,29.0,175.0,307.0
143,851f1d4ffffffff_2017-03-16 18:00:00,851f1d4ffffffff,2017-03-16 18:00:00,0.0,101.0,24.0,199.0,324.0
144,851f1d4ffffffff_2017-03-17 00:00:00,851f1d4ffffffff,2017-03-17 00:00:00,0.0,251.0,27.0,389.0,667.0
145,851f1d4ffffffff_2017-03-17 06:00:00,851f1d4ffffffff,2017-03-17 06:00:00,0.0,190.0,29.0,353.0,572.0
146,851f1d4ffffffff_2017-03-17 12:00:00,851f1d4ffffffff,2017-03-17 12:00:00,0.0,113.0,13.0,150.0,276.0
147,851f1d4ffffffff_2017-03-17 18:00:00,851f1d4ffffffff,2017-03-17 18:00:00,0.0,106.0,13.0,131.0,250.0
148,851f1d4ffffffff_2017-03-18 00:00:00,851f1d4ffffffff,2017-03-18 00:00:00,0.0,224.0,19.0,361.0,604.0
149,851f1d4ffffffff_2017-03-18 06:00:00,851f1d4ffffffff,2017-03-18 06:00:00,0.0,243.0,21.0,352.0,616.0
150,851f1d4ffffffff_2017-03-18 12:00:00,851f1d4ffffffff,2017-03-18 12:00:00,0.0,88.0,7.0,114.0,209.0
151,851f1d4ffffffff_2017-03-18 18:00:00,851f1d4ffffffff,2017-03-18 18:00:00,0.0,106.0,15.0,135.0,256.0
152,851f1d4ffffffff_2017-03-19 00:00:00,851f1d4ffffffff,2017-03-19 00:00:00,0.0,232.0,20.0,328.0,580.0
153,851f1d4ffffffff_2017-03-19 06:00:00,851f1d4ffffffff,2017-03-19 06:00:00,0.0,247.0,29.0,371.0,647.0
154,851f1d4ffffffff_2017-03-19 12:00:00,851f1d4ffffffff,2017-03-19 12:00:00,0.0,144.0,22.0,234.0,400.0
155,851f1d4ffffffff_2017-03-19 18:00:00,851f1d4ffffffff,2017-03-19 18:00:00,0.0,169.0,20.0,242.0,431.0
156,851f1d4ffffffff_2017-03-20 00:00:00,851f1d4ffffffff,2017-03-20 00:00:00,0.0,245.0,27.0,419.0,691.0
157,851f1d4ffffffff_2017-03-20 06:00:00,851f1d4ffffffff,2017-03-20 06:00:00,0.0,213.0,27.0,364.0,604.0
158,851f1d4ffffffff_2017-03-20 12:00:00,851f1d4ffffffff,2017-03-20 12:00:00,0.0,118.0,15.0,202.0,335.0
159,851f1d4ffffffff_2017-03-20 18:00:00,851f1d4ffffffff,2017-03-20 18:00:00,0.0,144.0,28.0,220.0,392.0
