,key_6hex_6h,y_hat,y_true,y_hat_adjust,hex_id_6hex,timestamp
0,861f1d48fffffff_2017-03-13 00:00:00,220.0,261,220,861f1d48fffffff,2017-03-13 00:00:00
1,861f1d48fffffff_2017-03-13 06:00:00,1387.0,1362,1387,861f1d48fffffff,2017-03-13 06:00:00
2,861f1d48fffffff_2017-03-13 12:00:00,1464.0,1286,1464,861f1d48fffffff,2017-03-13 12:00:00
3,861f1d48fffffff_2017-03-13 18:00:00,966.0,816,966,861f1d48fffffff,2017-03-13 18:00:00
4,861f1d48fffffff_2017-03-14 00:00:00,216.0,210,216,861f1d48fffffff,2017-03-14 00:00:00
5,861f1d48fffffff_2017-03-14 06:00:00,1404.0,1346,1404,861f1d48fffffff,2017-03-14 06:00:00
6,861f1d48fffffff_2017-03-14 12:00:00,1219.0,1289,1219,861f1d48fffffff,2017-03-14 12:00:00
7,861f1d48fffffff_2017-03-14 18:00:00,1049.0,1009,1049,861f1d48fffffff,2017-03-14 18:00:00
8,861f1d48fffffff_2017-03-15 00:00:00,214.0,207,214,861f1d48fffffff,2017-03-15 00:00:00
9,861f1d48fffffff_2017-03-15 06:00:00,1386.0,1220,1386,861f1d48fffffff,2017-03-15 06:00:00
10,861f1d48fffffff_2017-03-15 12:00:00,1309.0,1329,1309,861f1d48fffffff,2017-03-15 12:00:00
11,861f1d48fffffff_2017-03-15 18:00:00,1113.0,1013,1113,861f1d48fffffff,2017-03-15 18:00:00
12,861f1d48fffffff_2017-03-16 00:00:00,214.0,192,214,861f1d48fffffff,2017-03-16 00:00:00
13,861f1d48fffffff_2017-03-16 06:00:00,1292.0,1341,1292,861f1d48fffffff,2017-03-16 06:00:00
14,861f1d48fffffff_2017-03-16 12:00:00,1285.0,1308,1285,861f1d48fffffff,2017-03-16 12:00:00
15,861f1d48fffffff_2017-03-16 18:00:00,1178.0,1057,1178,861f1d48fffffff,2017-03-16 18:00:00
16,861f1d48fffffff_2017-03-17 00:00:00,215.0,242,215,861f1d48fffffff,2017-03-17 00:00:00
17,861f1d48fffffff_2017-03-17 06:00:00,1449.0,1316,1449,861f1d48fffffff,2017-03-17 06:00:00
18,861f1d48fffffff_2017-03-17 12:00:00,1389.0,1379,1389,861f1d48fffffff,2017-03-17 12:00:00
19,861f1d48fffffff_2017-03-17 18:00:00,1434.0,1450,1434,861f1d48fffffff,2017-03-17 18:00:00
20,861f1d48fffffff_2017-03-18 00:00:00,265.0,342,265,861f1d48fffffff,2017-03-18 00:00:00
21,861f1d48fffffff_2017-03-18 06:00:00,912.0,969,912,861f1d48fffffff,2017-03-18 06:00:00
22,861f1d48fffffff_2017-03-18 12:00:00,1638.0,1763,1638,861f1d48fffffff,2017-03-18 12:00:00
23,861f1d48fffffff_2017-03-18 18:00:00,1753.0,1717,1753,861f1d48fffffff,2017-03-18 18:00:00
24,861f1d48fffffff_2017-03-19 00:00:00,387.0,378,387,861f1d48fffffff,2017-03-19 00:00:00
25,861f1d48fffffff_2017-03-19 06:00:00,906.0,811,906,861f1d48fffffff,2017-03-19 06:00:00
