,key_6hex_6h,y_hat,y_true,y_hat_adjust,hex_id_6hex,timestamp
0,861f1d48fffffff_2017-03-13 00:00:00,128.0,139,128,861f1d48fffffff,2017-03-13 00:00:00
1,861f1d48fffffff_2017-03-13 06:00:00,670.0,668,670,861f1d48fffffff,2017-03-13 06:00:00
2,861f1d48fffffff_2017-03-13 12:00:00,648.0,677,648,861f1d48fffffff,2017-03-13 12:00:00
3,861f1d48fffffff_2017-03-13 18:00:00,415.0,447,415,861f1d48fffffff,2017-03-13 18:00:00
4,861f1d48fffffff_2017-03-14 00:00:00,123.0,118,123,861f1d48fffffff,2017-03-14 00:00:00
5,861f1d48fffffff_2017-03-14 06:00:00,678.0,661,678,861f1d48fffffff,2017-03-14 06:00:00
6,861f1d48fffffff_2017-03-14 12:00:00,615.0,608,615,861f1d48fffffff,2017-03-14 12:00:00
7,861f1d48fffffff_2017-03-14 18:00:00,503.0,432,503,861f1d48fffffff,2017-03-14 18:00:00
8,861f1d48fffffff_2017-03-15 00:00:00,124.0,126,124,861f1d48fffffff,2017-03-15 00:00:00
9,861f1d48fffffff_2017-03-15 06:00:00,643.0,558,643,861f1d48fffffff,2017-03-15 06:00:00
10,861f1d48fffffff_2017-03-15 12:00:00,566.0,600,566,861f1d48fffffff,2017-03-15 12:00:00
11,861f1d48fffffff_2017-03-15 18:00:00,448.0,434,448,861f1d48fffffff,2017-03-15 18:00:00
12,861f1d48fffffff_2017-03-16 00:00:00,116.0,116,116,861f1d48fffffff,2017-03-16 00:00:00
13,861f1d48fffffff_2017-03-16 06:00:00,629.0,650,629,861f1d48fffffff,2017-03-16 06:00:00
14,861f1d48fffffff_2017-03-16 12:00:00,644.0,601,644,861f1d48fffffff,2017-03-16 12:00:00
15,861f1d48fffffff_2017-03-16 18:00:00,521.0,506,521,861f1d48fffffff,2017-03-16 18:00:00
16,861f1d48fffffff_2017-03-17 00:00:00,113.0,147,113,861f1d48fffffff,2017-03-17 00:00:00
17,861f1d48fffffff_2017-03-17 06:00:00,719.0,618,719,861f1d48fffffff,2017-03-17 06:00:00
18,861f1d48fffffff_2017-03-17 12:00:00,610.0,619,610,861f1d48fffffff,2017-03-17 12:00:00
19,861f1d48fffffff_2017-03-17 18:00:00,610.0,655,610,861f1d48fffffff,2017-03-17 18:00:00
20,861f1d48fffffff_2017-03-18 00:00:00,144.0,181,144,861f1d48fffffff,2017-03-18 00:00:00
21,861f1d48fffffff_2017-03-18 06:00:00,457.0,470,457,861f1d48fffffff,2017-03-18 06:00:00
22,861f1d48fffffff_2017-03-18 12:00:00,697.0,814,697,861f1d48fffffff,2017-03-18 12:00:00
23,861f1d48fffffff_2017-03-18 18:00:00,704.0,734,704,861f1d48fffffff,2017-03-18 18:00:00
24,861f1d48fffffff_2017-03-19 00:00:00,192.0,174,192,861f1d48fffffff,2017-03-19 00:00:00
25,861f1d48fffffff_2017-03-19 06:00:00,445.0,381,445,861f1d48fffffff,2017-03-19 06:00:00
26,861f1d48fffffff_2017-03-19 12:00:00,722.0,748,722,861f1d48fffffff,2017-03-19 12:00:00
27,861f1d48fffffff_2017-03-19 18:00:00,437.0,420,437,861f1d48fffffff,2017-03-19 18:00:00
28,861f1d48fffffff_2017-03-20 00:00:00,147.0,154,147,861f1d48fffffff,2017-03-20 00:00:00
29,861f1d48fffffff_2017-03-20 06:00:00,681.0,694,681,861f1d48fffffff,2017-03-20 06:00:00
30,861f1d48fffffff_2017-03-20 12:00:00,625.0,633,625,861f1d48fffffff,2017-03-20 12:00:00
31,861f1d48fffffff_2017-03-20 18:00:00,419.0,451,419,861f1d48fffffff,2017-03-20 18:00:00
32,861f1d48fffffff_2017-03-21 00:00:00,113.0,108,113,861f1d48fffffff,2017-03-21 00:00:00
33,861f1d4d7ffffff_2017-03-13 00:00:00,61.0,74,61,861f1d4d7ffffff,2017-03-13 00:00:00
34,861f1d4d7ffffff_2017-03-13 06:00:00,261.0,289,261,861f1d4d7ffffff,2017-03-13 06:00:00
35,861f1d4d7ffffff_2017-03-13 12:00:00,340.0,294,340,861f1d4d7ffffff,2017-03-13 12:00:00
36,861f1d4d7ffffff_2017-03-13 18:00:00,392.0,368,392,861f1d4d7ffffff,2017-03-13 18:00:00
37,861f1d4d7ffffff_2017-03-14 00:00:00,61.0,71,61,861f1d4d7ffffff,2017-03-14 00:00:00
38,861f1d4d7ffffff_2017-03-14 06:00:00,272.0,259,272,861f1d4d7ffffff,2017-03-14 06:00:00
39,861f1d4d7ffffff_2017-03-14 12:00:00,320.0,341,320,861f1d4d7ffffff,2017-03-14 12:00:00
40,861f1d4d7ffffff_2017-03-14 18:00:00,384.0,393,384,861f1d4d7ffffff,2017-03-14 18:00:00
