,key_7hex_1h,hex_id_7hex,timestamp,electric_C2G,n_electric_C2G,electric_DN,n_electric_DN,total_avail
34,871f18840ffffff_2017-03-14 10:00:00,871f18840ffffff,2017-03-14 10:00:00,0.0,6.0,0.0,10.0,16.0
35,871f18840ffffff_2017-03-14 11:00:00,871f18840ffffff,2017-03-14 11:00:00,0.0,6.0,0.0,11.0,17.0
36,871f18840ffffff_2017-03-14 12:00:00,871f18840ffffff,2017-03-14 12:00:00,0.0,6.0,0.0,11.0,17.0
37,871f18840ffffff_2017-03-14 13:00:00,871f18840ffffff,2017-03-14 13:00:00,0.0,6.0,0.0,11.0,17.0
38,871f18840ffffff_2017-03-14 14:00:00,871f18840ffffff,2017-03-14 14:00:00,0.0,6.0,0.0,12.0,18.0
39,871f18840ffffff_2017-03-14 15:00:00,871f18840ffffff,2017-03-14 15:00:00,0.0,5.0,0.0,11.0,16.0
40,871f18840ffffff_2017-03-14 16:00:00,871f18840ffffff,2017-03-14 16:00:00,0.0,4.0,0.0,9.0,13.0
41,871f18840ffffff_2017-03-14 17:00:00,871f18840ffffff,2017-03-14 17:00:00,0.0,2.0,0.0,6.0,8.0
42,871f18840ffffff_2017-03-14 18:00:00,871f18840ffffff,2017-03-14 18:00:00,0.0,0.0,0.0,2.0,2.0
43,871f18840ffffff_2017-03-14 19:00:00,871f18840ffffff,2017-03-14 19:00:00,0.0,0.0,0.0,1.0,1.0
44,871f18840ffffff_2017-03-14 20:00:00,871f18840ffffff,2017-03-14 20:00:00,0.0,1.0,0.0,1.0,2.0
45,871f18840ffffff_2017-03-14 21:00:00,871f18840ffffff,2017-03-14 21:00:00,0.0,1.0,0.0,1.0,2.0
46,871f18840ffffff_2017-03-14 22:00:00,871f18840ffffff,2017-03-14 22:00:00,0.0,1.0,0.0,0.0,1.0
47,871f18840ffffff_2017-03-14 23:00:00,871f18840ffffff,2017-03-14 23:00:00,0.0,1.0,0.0,0.0,1.0
48,871f18840ffffff_2017-03-15 00:00:00,871f18840ffffff,2017-03-15 00:00:00,0.0,1.0,0.0,0.0,1.0
49,871f18840ffffff_2017-03-15 01:00:00,871f18840ffffff,2017-03-15 01:00:00,0.0,1.0,0.0,0.0,1.0
50,871f18840ffffff_2017-03-15 02:00:00,871f18840ffffff,2017-03-15 02:00:00,0.0,1.0,0.0,0.0,1.0
51,871f18840ffffff_2017-03-15 03:00:00,871f18840ffffff,2017-03-15 03:00:00,0.0,1.0,0.0,0.0,1.0
52,871f18840ffffff_2017-03-15 04:00:00,871f18840ffffff,2017-03-15 04:00:00,0.0,1.0,0.0,0.0,1.0
53,871f18840ffffff_2017-03-15 05:00:00,871f18840ffffff,2017-03-15 05:00:00,0.0,1.0,0.0,0.0,1.0
54,871f18840ffffff_2017-03-15 06:00:00,871f18840ffffff,2017-03-15 06:00:00,0.0,2.0,0.0,0.0,2.0
55,871f18840ffffff_2017-03-15 07:00:00,871f18840ffffff,2017-03-15 07:00:00,0.0,3.0,0.0,0.0,3.0
56,871f18840ffffff_2017-03-15 08:00:00,871f18840ffffff,2017-03-15 08:00:00,0.0,8.0,0.0,1.0,9.0
57,871f18840ffffff_2017-03-15 09:00:00,871f18840ffffff,2017-03-15 09:00:00,0.0,11.0,0.0,4.0,15.0
58,871f18840ffffff_2017-03-15 10:00:00,871f18840ffffff,2017-03-15 10:00:00,0.0,11.0,0.0,3.0,14.0
59,871f18840ffffff_2017-03-15 11:00:00,871f18840ffffff,2017-03-15 11:00:00,0.0,11.0,0.0,3.0,14.0
60,871f18840ffffff_2017-03-15 12:00:00,871f18840ffffff,2017-03-15 12:00:00,0.0,12.0,0.0,3.0,15.0
61,871f18840ffffff_2017-03-15 13:00:00,871f18840ffffff,2017-03-15 13:00:00,0.0,12.0,0.0,3.0,15.0
62,871f18840ffffff_2017-03-15 14:00:00,871f18840ffffff,2017-03-15 14:00:00,0.0,12.0,0.0,3.0,15.0
63,871f18840ffffff_2017-03-15 15:00:00,871f18840ffffff,2017-03-15 15:00:00,0.0,12.0,0.0,2.0,14.0
64,871f18840ffffff_2017-03-15 16:00:00,871f18840ffffff,2017-03-15 16:00:00,0.0,10.0,0.0,1.0,11.0
65,871f18840ffffff_2017-03-15 17:00:00,871f18840ffffff,2017-03-15 17:00:00,0.0,5.0,0.0,0.0,5.0
66,871f18840ffffff_2017-03-15 18:00:00,871f18840ffffff,2017-03-15 18:00:00,0.0,3.0,0.0,0.0,3.0
67,871f18840ffffff_2017-03-15 19:00:00,871f18840ffffff,2017-03-15 19:00:00,0.0,3.0,0.0,0.0,3.0
68,871f18840ffffff_2017-03-15 20:00:00,871f18840ffffff,2017-03-15 20:00:00,0.0,3.0,0.0,0.0,3.0
69,871f18840ffffff_2017-03-15 21:00:00,871f18840ffffff,2017-03-15 21:00:00,0.0,2.0,0.0,0.0,2.0
70,871f18840ffffff_2017-03-15 22:00:00,871f18840ffffff,2017-03-15 22:00:00,0.0,2.0,0.0,0.0,2.0
71,871f18840ffffff_2017-03-15 23:00:00,871f18840ffffff,2017-03-15 23:00:00,0.0,2.0,0.0,0.0,2.0
72,871f18840ffffff_2017-03-16 00:00:00,871f18840ffffff,2017-03-16 00:00:00,0.0,2.0,0.0,0.0,2.0
73,871f18840ffffff_2017-03-16 01:00:00,871f18840ffffff,2017-03-16 01:00:00,0.0,2.0,0.0,0.0,2.0
74,871f18840ffffff_2017-03-16 02:00:00,871f18840ffffff,2017-03-16 02:00:00,0.0,2.0,0.0,1.0,3.0
75,871f18840ffffff_2017-03-16 03:00:00,871f18840ffffff,2017-03-16 03:00:00,0.0,2.0,0.0,1.0,3.0
76,871f18840ffffff_2017-03-16 04:00:00,871f18840ffffff,2017-03-16 04:00:00,0.0,2.0,0.0,1.0,3.0
77,871f18840ffffff_2017-03-16 05:00:00,871f18840ffffff,2017-03-16 05:00:00,0.0,2.0,0.0,1.0,3.0
78,871f18840ffffff_2017-03-16 06:00:00,871f18840ffffff,2017-03-16 06:00:00,0.0,2.0,0.0,1.0,3.0
79,871f18840ffffff_2017-03-16 07:00:00,871f18840ffffff,2017-03-16 07:00:00,0.0,2.0,0.0,1.0,3.0
80,871f18840ffffff_2017-03-16 08:00:00,871f18840ffffff,2017-03-16 08:00:00,0.0,8.0,0.0,2.0,10.0
81,871f18840ffffff_2017-03-16 09:00:00,871f18840ffffff,2017-03-16 09:00:00,0.0,9.0,0.0,5.0,14.0
82,871f18840ffffff_2017-03-16 10:00:00,871f18840ffffff,2017-03-16 10:00:00,0.0,9.0,0.0,7.0,16.0
83,871f18840ffffff_2017-03-16 11:00:00,871f18840ffffff,2017-03-16 11:00:00,0.0,10.0,0.0,6.0,16.0
84,871f18840ffffff_2017-03-16 12:00:00,871f18840ffffff,2017-03-16 12:00:00,0.0,10.0,0.0,6.0,16.0
85,871f18840ffffff_2017-03-16 13:00:00,871f18840ffffff,2017-03-16 13:00:00,0.0,9.0,0.0,6.0,15.0
86,871f18840ffffff_2017-03-16 14:00:00,871f18840ffffff,2017-03-16 14:00:00,0.0,9.0,0.0,5.0,14.0
87,871f18840ffffff_2017-03-16 15:00:00,871f18840ffffff,2017-03-16 15:00:00,0.0,8.0,0.0,5.0,13.0
88,871f18840ffffff_2017-03-16 16:00:00,871f18840ffffff,2017-03-16 16:00:00,0.0,8.0,0.0,5.0,13.0
89,871f18840ffffff_2017-03-16 17:00:00,871f18840ffffff,2017-03-16 17:00:00,0.0,6.0,0.0,4.0,10.0
90,871f18840ffffff_2017-03-16 18:00:00,871f18840ffffff,2017-03-16 18:00:00,0.0,3.0,0.0,2.0,5.0
91,871f18840ffffff_2017-03-16 19:00:00,871f18840ffffff,2017-03-16 19:00:00,0.0,3.0,0.0,1.0,4.0
92,871f18840ffffff_2017-03-16 20:00:00,871f18840ffffff,2017-03-16 20:00:00,0.0,3.0,0.0,1.0,4.0
93,871f18840ffffff_2017-03-16 21:00:00,871f18840ffffff,2017-03-16 21:00:00,0.0,3.0,0.0,1.0,4.0
94,871f18840ffffff_2017-03-16 22:00:00,871f18840ffffff,2017-03-16 22:00:00,0.0,3.0,0.0,1.0,4.0
95,871f18840ffffff_2017-03-16 23:00:00,871f18840ffffff,2017-03-16 23:00:00,0.0,3.0,0.0,1.0,4.0
96,871f18840ffffff_2017-03-17 00:00:00,871f18840ffffff,2017-03-17 00:00:00,0.0,3.0,0.0,2.0,5.0
97,871f18840ffffff_2017-03-17 01:00:00,871f18840ffffff,2017-03-17 01:00:00,0.0,2.0,0.0,2.0,4.0
98,871f18840ffffff_2017-03-17 02:00:00,871f18840ffffff,2017-03-17 02:00:00,0.0,2.0,0.0,2.0,4.0
99,871f18840ffffff_2017-03-17 03:00:00,871f18840ffffff,2017-03-17 03:00:00,0.0,2.0,0.0,2.0,4.0
100,871f18840ffffff_2017-03-17 04:00:00,871f18840ffffff,2017-03-17 04:00:00,0.0,2.0,0.0,2.0,4.0
101,871f18840ffffff_2017-03-17 05:00:00,871f18840ffffff,2017-03-17 05:00:00,0.0,2.0,0.0,2.0,4.0
102,871f18840ffffff_2017-03-17 06:00:00,871f18840ffffff,2017-03-17 06:00:00,0.0,1.0,0.0,2.0,3.0
103,871f18840ffffff_2017-03-17 07:00:00,871f18840ffffff,2017-03-17 07:00:00,0.0,1.0,0.0,2.0,3.0
104,871f18840ffffff_2017-03-17 08:00:00,871f18840ffffff,2017-03-17 08:00:00,0.0,3.0,0.0,4.0,7.0
105,871f18840ffffff_2017-03-17 09:00:00,871f18840ffffff,2017-03-17 09:00:00,0.0,5.0,1.0,7.0,13.0
106,871f18840ffffff_2017-03-17 10:00:00,871f18840ffffff,2017-03-17 10:00:00,0.0,5.0,1.0,7.0,13.0
107,871f18840ffffff_2017-03-17 11:00:00,871f18840ffffff,2017-03-17 11:00:00,0.0,6.0,1.0,7.0,14.0
108,871f18840ffffff_2017-03-17 12:00:00,871f18840ffffff,2017-03-17 12:00:00,0.0,6.0,1.0,7.0,14.0
109,871f18840ffffff_2017-03-17 13:00:00,871f18840ffffff,2017-03-17 13:00:00,0.0,6.0,1.0,6.0,13.0
110,871f18840ffffff_2017-03-17 14:00:00,871f18840ffffff,2017-03-17 14:00:00,0.0,6.0,1.0,4.0,11.0
111,871f18840ffffff_2017-03-17 15:00:00,871f18840ffffff,2017-03-17 15:00:00,0.0,6.0,0.0,4.0,10.0
112,871f18840ffffff_2017-03-17 16:00:00,871f18840ffffff,2017-03-17 16:00:00,0.0,3.0,0.0,1.0,4.0
113,871f18840ffffff_2017-03-17 17:00:00,871f18840ffffff,2017-03-17 17:00:00,0.0,0.0,0.0,0.0,0.0
114,871f18840ffffff_2017-03-17 18:00:00,871f18840ffffff,2017-03-17 18:00:00,0.0,1.0,0.0,0.0,1.0
115,871f18840ffffff_2017-03-17 19:00:00,871f18840ffffff,2017-03-17 19:00:00,0.0,1.0,0.0,0.0,1.0
116,871f18840ffffff_2017-03-17 20:00:00,871f18840ffffff,2017-03-17 20:00:00,0.0,1.0,0.0,0.0,1.0
117,871f18840ffffff_2017-03-17 21:00:00,871f18840ffffff,2017-03-17 21:00:00,0.0,1.0,0.0,0.0,1.0
118,871f18840ffffff_2017-03-17 22:00:00,871f18840ffffff,2017-03-17 22:00:00,0.0,1.0,0.0,0.0,1.0
119,871f18840ffffff_2017-03-17 23:00:00,871f18840ffffff,2017-03-17 23:00:00,0.0,1.0,0.0,1.0,2.0
120,871f18840ffffff_2017-03-18 00:00:00,871f18840ffffff,2017-03-18 00:00:00,0.0,1.0,0.0,1.0,2.0
121,871f18840ffffff_2017-03-18 01:00:00,871f18840ffffff,2017-03-18 01:00:00,0.0,1.0,0.0,1.0,2.0
122,871f18840ffffff_2017-03-18 02:00:00,871f18840ffffff,2017-03-18 02:00:00,0.0,1.0,0.0,1.0,2.0
123,871f18840ffffff_2017-03-18 03:00:00,871f18840ffffff,2017-03-18 03:00:00,0.0,1.0,0.0,1.0,2.0
124,871f18840ffffff_2017-03-18 04:00:00,871f18840ffffff,2017-03-18 04:00:00,0.0,1.0,0.0,1.0,2.0
125,871f18840ffffff_2017-03-18 05:00:00,871f18840ffffff,2017-03-18 05:00:00,0.0,1.0,0.0,0.0,1.0
126,871f18840ffffff_2017-03-18 06:00:00,871f18840ffffff,2017-03-18 06:00:00,0.0,1.0,0.0,0.0,1.0
127,871f18840ffffff_2017-03-18 07:00:00,871f18840ffffff,2017-03-18 07:00:00,0.0,1.0,0.0,0.0,1.0
128,871f18840ffffff_2017-03-18 08:00:00,871f18840ffffff,2017-03-18 08:00:00,0.0,1.0,0.0,0.0,1.0
129,871f18840ffffff_2017-03-18 09:00:00,871f18840ffffff,2017-03-18 09:00:00,0.0,1.0,0.0,0.0,1.0
130,871f18840ffffff_2017-03-18 10:00:00,871f18840ffffff,2017-03-18 10:00:00,0.0,1.0,0.0,0.0,1.0
131,871f18840ffffff_2017-03-18 11:00:00,871f18840ffffff,2017-03-18 11:00:00,0.0,1.0,0.0,0.0,1.0
132,871f18840ffffff_2017-03-18 12:00:00,871f18840ffffff,2017-03-18 12:00:00,0.0,1.0,0.0,0.0,1.0
133,871f18840ffffff_2017-03-18 13:00:00,871f18840ffffff,2017-03-18 13:00:00,0.0,1.0,0.0,0.0,1.0
134,871f18840ffffff_2017-03-18 14:00:00,871f18840ffffff,2017-03-18 14:00:00,0.0,1.0,0.0,0.0,1.0
135,871f18840ffffff_2017-03-18 15:00:00,871f18840ffffff,2017-03-18 15:00:00,0.0,1.0,0.0,0.0,1.0
136,871f18840ffffff_2017-03-18 16:00:00,871f18840ffffff,2017-03-18 16:00:00,0.0,2.0,0.0,0.0,2.0
137,871f18840ffffff_2017-03-18 17:00:00,871f18840ffffff,2017-03-18 17:00:00,0.0,2.0,0.0,0.0,2.0
138,871f18840ffffff_2017-03-18 18:00:00,871f18840ffffff,2017-03-18 18:00:00,0.0,2.0,0.0,0.0,2.0
139,871f18840ffffff_2017-03-18 19:00:00,871f18840ffffff,2017-03-18 19:00:00,0.0,2.0,0.0,0.0,2.0
140,871f18840ffffff_2017-03-18 20:00:00,871f18840ffffff,2017-03-18 20:00:00,0.0,2.0,0.0,0.0,2.0
141,871f18840ffffff_2017-03-18 21:00:00,871f18840ffffff,2017-03-18 21:00:00,0.0,2.0,0.0,0.0,2.0
142,871f18840ffffff_2017-03-18 22:00:00,871f18840ffffff,2017-03-18 22:00:00,0.0,2.0,0.0,0.0,2.0
143,871f18840ffffff_2017-03-18 23:00:00,871f18840ffffff,2017-03-18 23:00:00,0.0,2.0,0.0,0.0,2.0
144,871f18840ffffff_2017-03-19 00:00:00,871f18840ffffff,2017-03-19 00:00:00,0.0,2.0,0.0,0.0,2.0
145,871f18840ffffff_2017-03-19 01:00:00,871f18840ffffff,2017-03-19 01:00:00,0.0,2.0,0.0,0.0,2.0
146,871f18840ffffff_2017-03-19 02:00:00,871f18840ffffff,2017-03-19 02:00:00,0.0,2.0,0.0,0.0,2.0
147,871f18840ffffff_2017-03-19 03:00:00,871f18840ffffff,2017-03-19 03:00:00,0.0,2.0,0.0,0.0,2.0
148,871f18840ffffff_2017-03-19 04:00:00,871f18840ffffff,2017-03-19 04:00:00,0.0,2.0,0.0,0.0,2.0
149,871f18840ffffff_2017-03-19 05:00:00,871f18840ffffff,2017-03-19 05:00:00,0.0,2.0,0.0,0.0,2.0
150,871f18840ffffff_2017-03-19 06:00:00,871f18840ffffff,2017-03-19 06:00:00,0.0,2.0,0.0,0.0,2.0
151,871f18840ffffff_2017-03-19 07:00:00,871f18840ffffff,2017-03-19 07:00:00,0.0,2.0,0.0,0.0,2.0
152,871f18840ffffff_2017-03-19 08:00:00,871f18840ffffff,2017-03-19 08:00:00,0.0,2.0,0.0,0.0,2.0
153,871f18840ffffff_2017-03-19 09:00:00,871f18840ffffff,2017-03-19 09:00:00,0.0,2.0,0.0,0.0,2.0
154,871f18840ffffff_2017-03-19 10:00:00,871f18840ffffff,2017-03-19 10:00:00,0.0,2.0,0.0,0.0,2.0
155,871f18840ffffff_2017-03-19 11:00:00,871f18840ffffff,2017-03-19 11:00:00,0.0,2.0,0.0,0.0,2.0
156,871f18840ffffff_2017-03-19 12:00:00,871f18840ffffff,2017-03-19 12:00:00,0.0,2.0,0.0,0.0,2.0
157,871f18840ffffff_2017-03-19 13:00:00,871f18840ffffff,2017-03-19 13:00:00,0.0,2.0,0.0,0.0,2.0
158,871f18840ffffff_2017-03-19 14:00:00,871f18840ffffff,2017-03-19 14:00:00,0.0,2.0,0.0,0.0,2.0
159,871f18840ffffff_2017-03-19 15:00:00,871f18840ffffff,2017-03-19 15:00:00,0.0,2.0,0.0,0.0,2.0
160,871f18840ffffff_2017-03-19 16:00:00,871f18840ffffff,2017-03-19 16:00:00,0.0,2.0,0.0,0.0,2.0
161,871f18840ffffff_2017-03-19 17:00:00,871f18840ffffff,2017-03-19 17:00:00,0.0,2.0,0.0,0.0,2.0
162,871f18840ffffff_2017-03-19 18:00:00,871f18840ffffff,2017-03-19 18:00:00,0.0,1.0,0.0,0.0,1.0
163,871f18840ffffff_2017-03-19 19:00:00,871f18840ffffff,2017-03-19 19:00:00,0.0,1.0,0.0,0.0,1.0
164,871f18840ffffff_2017-03-19 20:00:00,871f18840ffffff,2017-03-19 20:00:00,0.0,1.0,0.0,0.0,1.0
165,871f18840ffffff_2017-03-19 21:00:00,871f18840ffffff,2017-03-19 21:00:00,0.0,1.0,0.0,0.0,1.0
166,871f18840ffffff_2017-03-19 22:00:00,871f18840ffffff,2017-03-19 22:00:00,0.0,1.0,0.0,0.0,1.0
167,871f18840ffffff_2017-03-19 23:00:00,871f18840ffffff,2017-03-19 23:00:00,0.0,1.0,0.0,0.0,1.0
168,871f18840ffffff_2017-03-20 00:00:00,871f18840ffffff,2017-03-20 00:00:00,0.0,1.0,0.0,0.0,1.0
169,871f18840ffffff_2017-03-20 01:00:00,871f18840ffffff,2017-03-20 01:00:00,0.0,1.0,0.0,0.0,1.0
170,871f18840ffffff_2017-03-20 02:00:00,871f18840ffffff,2017-03-20 02:00:00,0.0,1.0,0.0,0.0,1.0
171,871f18840ffffff_2017-03-20 03:00:00,871f18840ffffff,2017-03-20 03:00:00,0.0,1.0,0.0,0.0,1.0
172,871f18840ffffff_2017-03-20 04:00:00,871f18840ffffff,2017-03-20 04:00:00,0.0,1.0,0.0,0.0,1.0
173,871f18840ffffff_2017-03-20 05:00:00,871f18840ffffff,2017-03-20 05:00:00,0.0,1.0,0.0,0.0,1.0
174,871f18840ffffff_2017-03-20 06:00:00,871f18840ffffff,2017-03-20 06:00:00,0.0,1.0,0.0,1.0,2.0
175,871f18840ffffff_2017-03-20 07:00:00,871f18840ffffff,2017-03-20 07:00:00,0.0,1.0,0.0,1.0,2.0
176,871f18840ffffff_2017-03-20 08:00:00,871f18840ffffff,2017-03-20 08:00:00,0.0,3.0,0.0,5.0,8.0
177,871f18840ffffff_2017-03-20 09:00:00,871f18840ffffff,2017-03-20 09:00:00,0.0,7.0,0.0,10.0,17.0
178,871f18840ffffff_2017-03-20 10:00:00,871f18840ffffff,2017-03-20 10:00:00,0.0,7.0,0.0,11.0,18.0
179,871f18840ffffff_2017-03-20 11:00:00,871f18840ffffff,2017-03-20 11:00:00,0.0,7.0,0.0,12.0,19.0
180,871f18840ffffff_2017-03-20 12:00:00,871f18840ffffff,2017-03-20 12:00:00,0.0,7.0,0.0,12.0,19.0
181,871f18840ffffff_2017-03-20 13:00:00,871f18840ffffff,2017-03-20 13:00:00,0.0,7.0,0.0,12.0,19.0
182,871f18840ffffff_2017-03-20 14:00:00,871f18840ffffff,2017-03-20 14:00:00,0.0,7.0,0.0,13.0,20.0
183,871f18840ffffff_2017-03-20 15:00:00,871f18840ffffff,2017-03-20 15:00:00,0.0,6.0,0.0,13.0,19.0
184,871f18840ffffff_2017-03-20 16:00:00,871f18840ffffff,2017-03-20 16:00:00,0.0,4.0,0.0,13.0,17.0
185,871f18840ffffff_2017-03-20 17:00:00,871f18840ffffff,2017-03-20 17:00:00,0.0,0.0,0.0,10.0,10.0
186,871f18840ffffff_2017-03-20 18:00:00,871f18840ffffff,2017-03-20 18:00:00,0.0,1.0,0.0,4.0,5.0
187,871f18840ffffff_2017-03-20 19:00:00,871f18840ffffff,2017-03-20 19:00:00,0.0,1.0,0.0,3.0,4.0
188,871f18840ffffff_2017-03-20 20:00:00,871f18840ffffff,2017-03-20 20:00:00,0.0,0.0,0.0,3.0,3.0
189,871f18840ffffff_2017-03-20 21:00:00,871f18840ffffff,2017-03-20 21:00:00,0.0,1.0,0.0,2.0,3.0
190,871f18840ffffff_2017-03-20 22:00:00,871f18840ffffff,2017-03-20 22:00:00,0.0,0.0,0.0,2.0,2.0
191,871f18840ffffff_2017-03-20 23:00:00,871f18840ffffff,2017-03-20 23:00:00,0.0,0.0,0.0,2.0,2.0
192,871f18868ffffff_2017-03-13 00:00:00,871f18868ffffff,2017-03-13 00:00:00,0.0,0.0,1.0,5.0,6.0
193,871f18868ffffff_2017-03-13 01:00:00,871f18868ffffff,2017-03-13 01:00:00,0.0,0.0,1.0,5.0,6.0
194,871f18868ffffff_2017-03-13 02:00:00,871f18868ffffff,2017-03-13 02:00:00,0.0,0.0,1.0,5.0,6.0
195,871f18868ffffff_2017-03-13 03:00:00,871f18868ffffff,2017-03-13 03:00:00,0.0,0.0,1.0,5.0,6.0
196,871f18868ffffff_2017-03-13 04:00:00,871f18868ffffff,2017-03-13 04:00:00,0.0,0.0,1.0,5.0,6.0
197,871f18868ffffff_2017-03-13 05:00:00,871f18868ffffff,2017-03-13 05:00:00,0.0,0.0,1.0,5.0,6.0
198,871f18868ffffff_2017-03-13 06:00:00,871f18868ffffff,2017-03-13 06:00:00,0.0,0.0,1.0,5.0,6.0
199,871f18868ffffff_2017-03-13 07:00:00,871f18868ffffff,2017-03-13 07:00:00,0.0,0.0,1.0,4.0,5.0
200,871f18868ffffff_2017-03-13 08:00:00,871f18868ffffff,2017-03-13 08:00:00,0.0,0.0,0.0,3.0,3.0
201,871f18868ffffff_2017-03-13 09:00:00,871f18868ffffff,2017-03-13 09:00:00,0.0,0.0,0.0,4.0,4.0
202,871f18868ffffff_2017-03-13 10:00:00,871f18868ffffff,2017-03-13 10:00:00,0.0,0.0,1.0,2.0,3.0
203,871f18868ffffff_2017-03-13 11:00:00,871f18868ffffff,2017-03-13 11:00:00,0.0,0.0,0.0,2.0,2.0
204,871f18868ffffff_2017-03-13 12:00:00,871f18868ffffff,2017-03-13 12:00:00,0.0,0.0,1.0,2.0,3.0
205,871f18868ffffff_2017-03-13 13:00:00,871f18868ffffff,2017-03-13 13:00:00,0.0,0.0,1.0,2.0,3.0
206,871f18868ffffff_2017-03-13 14:00:00,871f18868ffffff,2017-03-13 14:00:00,0.0,0.0,1.0,2.0,3.0
207,871f18868ffffff_2017-03-13 15:00:00,871f18868ffffff,2017-03-13 15:00:00,0.0,0.0,2.0,2.0,4.0
208,871f18868ffffff_2017-03-13 16:00:00,871f18868ffffff,2017-03-13 16:00:00,0.0,0.0,2.0,5.0,7.0
209,871f18868ffffff_2017-03-13 17:00:00,871f18868ffffff,2017-03-13 17:00:00,0.0,0.0,2.0,9.0,11.0
