,key_5hex_1h,y_hat,y_true,y_hat_adjust,hex_id_5hex,timestamp
0,851f1d4bfffffff_2017-03-13 00:00:00,99.0,86,99,851f1d4bfffffff,2017-03-13 00:00:00
1,851f1d4bfffffff_2017-03-13 01:00:00,60.0,51,60,851f1d4bfffffff,2017-03-13 01:00:00
2,851f1d4bfffffff_2017-03-13 02:00:00,39.0,39,39,851f1d4bfffffff,2017-03-13 02:00:00
3,851f1d4bfffffff_2017-03-13 03:00:00,52.0,60,52,851f1d4bfffffff,2017-03-13 03:00:00
4,851f1d4bfffffff_2017-03-13 04:00:00,98.0,75,98,851f1d4bfffffff,2017-03-13 04:00:00
5,851f1d4bfffffff_2017-03-13 05:00:00,136.0,148,136,851f1d4bfffffff,2017-03-13 05:00:00
6,851f1d4bfffffff_2017-03-13 06:00:00,227.0,230,227,851f1d4bfffffff,2017-03-13 06:00:00
7,851f1d4bfffffff_2017-03-13 07:00:00,431.0,421,431,851f1d4bfffffff,2017-03-13 07:00:00
8,851f1d4bfffffff_2017-03-13 08:00:00,519.0,576,519,851f1d4bfffffff,2017-03-13 08:00:00
9,851f1d4bfffffff_2017-03-13 09:00:00,409.0,364,409,851f1d4bfffffff,2017-03-13 09:00:00
10,851f1d4bfffffff_2017-03-13 10:00:00,320.0,337,320,851f1d4bfffffff,2017-03-13 10:00:00
11,851f1d4bfffffff_2017-03-13 11:00:00,350.0,363,350,851f1d4bfffffff,2017-03-13 11:00:00
12,851f1d4bfffffff_2017-03-13 12:00:00,381.0,356,381,851f1d4bfffffff,2017-03-13 12:00:00
13,851f1d4bfffffff_2017-03-13 13:00:00,386.0,356,386,851f1d4bfffffff,2017-03-13 13:00:00
14,851f1d4bfffffff_2017-03-13 14:00:00,405.0,425,405,851f1d4bfffffff,2017-03-13 14:00:00
15,851f1d4bfffffff_2017-03-13 15:00:00,463.0,420,463,851f1d4bfffffff,2017-03-13 15:00:00
16,851f1d4bfffffff_2017-03-13 16:00:00,498.0,463,498,851f1d4bfffffff,2017-03-13 16:00:00
17,851f1d4bfffffff_2017-03-13 17:00:00,536.0,528,536,851f1d4bfffffff,2017-03-13 17:00:00
18,851f1d4bfffffff_2017-03-13 18:00:00,561.0,590,561,851f1d4bfffffff,2017-03-13 18:00:00
