,h_orgin,h_orgin_centroid,h_destination,h_destination_centroid,neighbors,hexes_distance_noh,shortest_path_distance_km
486,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f18868ffffff,POINT (13.23760774875245 52.4461383572344),True,1,3.5725959999999994
487,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f18b2effffff,POINT (13.44964751088817 52.45916847535275),False,5,13.595356999999996
488,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f1d4d1ffffff,POINT (13.49884059630979 52.51392563990274),False,8,20.043249999999997
489,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f1d4d4ffffff,POINT (13.44445397798351 52.52789774647812),False,7,17.046821000000012
490,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f18b20ffffff,POINT (13.39530441655258 52.47313387921053),False,4,9.663865999999999
491,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f1d4abffffff,POINT (13.37103988238334 52.5579219431886),False,6,16.072784000000002
492,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f1d485ffffff,POINT (13.30025316333029 52.55356811412267),False,6,13.028787
493,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f1d4d0ffffff,POINT (13.46344745765333 52.51179276736553),False,7,17.278764000000002
494,871f18869ffffff,POINT (13.27293102556563 52.4483358777895),871f1d483ffffff,POINT (13.30292516845383 52.51923846998142),False,4,9.147727000000007
495,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18b23ffffff,POINT (13.41429095035175 52.45702264084855),True,1,3.025781999999999
496,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d482ffffff,POINT (13.26755965181566 52.51704777196807),False,6,14.013633999999998
497,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d48effffff,POINT (13.33829738447166 52.52141882174294),False,4,9.555759000000002
498,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d48cffffff,POINT (13.35466368497277 52.53967358270499),False,4,10.672431
499,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d4f2ffffff,POINT (13.42545257283741 52.54399459631815),False,4,9.393662000000004
500,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d48affffff,POINT (13.35730763436909 52.50533197221475),False,3,7.324401999999999
501,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18b34ffffff,POINT (13.30826100911115 52.45052307174103),False,4,10.910276000000005
502,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d4f0ffffff,POINT (13.44185323329728 52.56223431616588),False,5,11.403707000000002
503,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18869ffffff,POINT (13.27293102556563 52.4483358777895),False,5,13.516815000000006
504,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),False,0,0.0
505,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d494ffffff,POINT (13.19684881679678 52.51263535853141),False,8,18.352473
506,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18b35ffffff,POINT (13.34359767442488 52.45269993376719),False,3,8.473945
507,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18b22ffffff,POINT (13.37894099651292 52.45486645856462),False,2,5.346113999999999
508,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d481ffffff,POINT (13.31927922770562 52.53749753655836),False,5,12.653208999999999
509,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d4deffffff,POINT (13.51782052121785 52.49780649464314),False,3,9.613222
510,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d4d2ffffff,POINT (13.44705206916438 52.49354246299598),True,1,3.145631
511,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d49effffff,POINT (13.27024670775531 52.4827011724122),False,5,12.484396
512,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d48dffffff,POINT (13.3900548083934 52.54183927105417),False,4,9.051002000000004
513,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f18b25ffffff,POINT (13.41167771596202 52.4913949042375),True,1,2.7815129999999995
514,871f18b21ffffff,POINT (13.43066656881884 52.47528575241083),871f1d488ffffff,POINT (13.37367627480208 52.52358882193953),False,3,8.06304
