,key_5hex_1h,y_hat,y_true,y_hat_adjust,hex_id_5hex,timestamp
0,851f1d4bfffffff_2017-03-13 00:00:00,94.0,86,94,851f1d4bfffffff,2017-03-13 00:00:00
1,851f1d4bfffffff_2017-03-13 01:00:00,63.0,51,63,851f1d4bfffffff,2017-03-13 01:00:00
2,851f1d4bfffffff_2017-03-13 02:00:00,38.0,39,38,851f1d4bfffffff,2017-03-13 02:00:00
3,851f1d4bfffffff_2017-03-13 03:00:00,60.0,60,60,851f1d4bfffffff,2017-03-13 03:00:00
4,851f1d4bfffffff_2017-03-13 04:00:00,89.0,75,89,851f1d4bfffffff,2017-03-13 04:00:00
5,851f1d4bfffffff_2017-03-13 05:00:00,138.0,148,138,851f1d4bfffffff,2017-03-13 05:00:00
6,851f1d4bfffffff_2017-03-13 06:00:00,224.0,230,224,851f1d4bfffffff,2017-03-13 06:00:00
7,851f1d4bfffffff_2017-03-13 07:00:00,417.0,421,417,851f1d4bfffffff,2017-03-13 07:00:00
8,851f1d4bfffffff_2017-03-13 08:00:00,526.0,576,526,851f1d4bfffffff,2017-03-13 08:00:00
9,851f1d4bfffffff_2017-03-13 09:00:00,387.0,364,387,851f1d4bfffffff,2017-03-13 09:00:00
10,851f1d4bfffffff_2017-03-13 10:00:00,330.0,337,330,851f1d4bfffffff,2017-03-13 10:00:00
11,851f1d4bfffffff_2017-03-13 11:00:00,352.0,363,352,851f1d4bfffffff,2017-03-13 11:00:00
12,851f1d4bfffffff_2017-03-13 12:00:00,378.0,356,378,851f1d4bfffffff,2017-03-13 12:00:00
13,851f1d4bfffffff_2017-03-13 13:00:00,396.0,356,396,851f1d4bfffffff,2017-03-13 13:00:00
14,851f1d4bfffffff_2017-03-13 14:00:00,418.0,425,418,851f1d4bfffffff,2017-03-13 14:00:00
15,851f1d4bfffffff_2017-03-13 15:00:00,450.0,420,450,851f1d4bfffffff,2017-03-13 15:00:00
16,851f1d4bfffffff_2017-03-13 16:00:00,486.0,463,486,851f1d4bfffffff,2017-03-13 16:00:00
