,key_6hex_1h,DN_total_num_rentals,DN_total_length_rentals,DN_avg_length_rentals,C2G_total_num_rentals,C2G_total_length_rentals,C2G_avg_length_rentals,AVG_avg_length_rentals,hex_id_6hex,timestamp
16,861f18847ffffff_2017-02-28 14:00:00,2.0,220.0,110.0,1.0,70.0,70.0,96.66666666666667,861f18847ffffff,2017-02-28 14:00:00
17,861f18847ffffff_2017-02-28 15:00:00,1.0,45.0,45.0,2.0,70.0,35.0,38.333333333333336,861f18847ffffff,2017-02-28 15:00:00
18,861f18847ffffff_2017-02-28 16:00:00,3.0,95.0,31.66666666666667,4.0,190.0,47.5,40.714285714285715,861f18847ffffff,2017-02-28 16:00:00
19,861f18847ffffff_2017-02-28 17:00:00,2.0,65.0,32.5,4.0,200.0,50.0,44.166666666666664,861f18847ffffff,2017-02-28 17:00:00
20,861f18847ffffff_2017-02-28 18:00:00,5.0,775.0,155.0,0.0,0.0,0.0,155.0,861f18847ffffff,2017-02-28 18:00:00
21,861f18847ffffff_2017-02-28 19:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-02-28 19:00:00
22,861f18847ffffff_2017-03-01 13:00:00,1.0,25.0,25.0,0.0,0.0,0.0,25.0,861f18847ffffff,2017-03-01 13:00:00
23,861f18847ffffff_2017-03-01 14:00:00,3.0,210.0,70.0,0.0,0.0,0.0,70.0,861f18847ffffff,2017-03-01 14:00:00
24,861f18847ffffff_2017-03-01 15:00:00,2.0,170.0,85.0,1.0,85.0,85.0,85.0,861f18847ffffff,2017-03-01 15:00:00
25,861f18847ffffff_2017-03-01 16:00:00,4.0,260.0,65.0,2.0,135.0,67.5,65.83333333333333,861f18847ffffff,2017-03-01 16:00:00
26,861f18847ffffff_2017-03-01 17:00:00,2.0,115.0,57.5,2.0,125.0,62.5,60.0,861f18847ffffff,2017-03-01 17:00:00
27,861f18847ffffff_2017-03-01 18:00:00,5.0,195.0,39.0,2.0,80.0,40.0,39.285714285714285,861f18847ffffff,2017-03-01 18:00:00
28,861f18847ffffff_2017-03-01 19:00:00,1.0,590.0,590.0,0.0,0.0,0.0,590.0,861f18847ffffff,2017-03-01 19:00:00
29,861f18847ffffff_2017-03-01 21:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-01 21:00:00
30,861f18847ffffff_2017-03-02 06:00:00,3.0,320.0,106.66666666666669,0.0,0.0,0.0,106.66666666666667,861f18847ffffff,2017-03-02 06:00:00
31,861f18847ffffff_2017-03-02 10:00:00,1.0,75.0,75.0,0.0,0.0,0.0,75.0,861f18847ffffff,2017-03-02 10:00:00
32,861f18847ffffff_2017-03-02 11:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-02 11:00:00
33,861f18847ffffff_2017-03-02 13:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-02 13:00:00
34,861f18847ffffff_2017-03-02 14:00:00,3.0,145.0,48.33333333333334,0.0,0.0,0.0,48.333333333333336,861f18847ffffff,2017-03-02 14:00:00
35,861f18847ffffff_2017-03-02 15:00:00,3.0,135.0,45.0,4.0,155.0,38.75,41.42857142857143,861f18847ffffff,2017-03-02 15:00:00
36,861f18847ffffff_2017-03-02 16:00:00,4.0,160.0,40.0,3.0,175.0,58.33333333333334,47.857142857142854,861f18847ffffff,2017-03-02 16:00:00
37,861f18847ffffff_2017-03-02 17:00:00,7.0,395.0,56.42857142857143,1.0,60.0,60.0,56.875,861f18847ffffff,2017-03-02 17:00:00
38,861f18847ffffff_2017-03-02 18:00:00,2.0,790.0,395.0,0.0,0.0,0.0,395.0,861f18847ffffff,2017-03-02 18:00:00
39,861f18847ffffff_2017-03-02 21:00:00,1.0,90.0,90.0,0.0,0.0,0.0,90.0,861f18847ffffff,2017-03-02 21:00:00
40,861f18847ffffff_2017-03-03 13:00:00,2.0,70.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-03 13:00:00
41,861f18847ffffff_2017-03-03 15:00:00,2.0,105.0,52.5,1.0,50.0,50.0,51.666666666666664,861f18847ffffff,2017-03-03 15:00:00
42,861f18847ffffff_2017-03-03 16:00:00,2.0,70.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-03 16:00:00
43,861f18847ffffff_2017-03-03 17:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-03-03 17:00:00
44,861f18847ffffff_2017-03-03 18:00:00,1.0,55.0,55.0,0.0,0.0,0.0,55.0,861f18847ffffff,2017-03-03 18:00:00
45,861f18847ffffff_2017-03-03 23:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-03-03 23:00:00
46,861f18847ffffff_2017-03-04 06:00:00,3.0,245.0,81.66666666666667,0.0,0.0,0.0,81.66666666666667,861f18847ffffff,2017-03-04 06:00:00
47,861f18847ffffff_2017-03-04 13:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-04 13:00:00
48,861f18847ffffff_2017-03-04 16:00:00,1.0,55.0,55.0,0.0,0.0,0.0,55.0,861f18847ffffff,2017-03-04 16:00:00
49,861f18847ffffff_2017-03-04 18:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-04 18:00:00
50,861f18847ffffff_2017-03-04 21:00:00,1.0,75.0,75.0,0.0,0.0,0.0,75.0,861f18847ffffff,2017-03-04 21:00:00
51,861f18847ffffff_2017-03-05 09:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-05 09:00:00
52,861f18847ffffff_2017-03-05 12:00:00,1.0,30.0,30.0,0.0,0.0,0.0,30.0,861f18847ffffff,2017-03-05 12:00:00
53,861f18847ffffff_2017-03-05 13:00:00,1.0,1330.0,1330.0,0.0,0.0,0.0,1330.0,861f18847ffffff,2017-03-05 13:00:00
54,861f18847ffffff_2017-03-06 07:00:00,2.0,75.0,37.5,0.0,0.0,0.0,37.5,861f18847ffffff,2017-03-06 07:00:00
55,861f18847ffffff_2017-03-06 12:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-06 12:00:00
56,861f18847ffffff_2017-03-06 15:00:00,2.0,80.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-06 15:00:00
57,861f18847ffffff_2017-03-06 16:00:00,5.0,205.0,41.0,2.0,85.0,42.5,41.42857142857143,861f18847ffffff,2017-03-06 16:00:00
58,861f18847ffffff_2017-03-06 17:00:00,6.0,325.0,54.16666666666666,1.0,45.0,45.0,52.857142857142854,861f18847ffffff,2017-03-06 17:00:00
59,861f18847ffffff_2017-03-07 12:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-03-07 12:00:00
60,861f18847ffffff_2017-03-07 14:00:00,1.0,60.0,60.0,0.0,0.0,0.0,60.0,861f18847ffffff,2017-03-07 14:00:00
61,861f18847ffffff_2017-03-07 16:00:00,6.0,305.0,50.83333333333334,3.0,150.0,50.0,50.55555555555556,861f18847ffffff,2017-03-07 16:00:00
62,861f18847ffffff_2017-03-07 17:00:00,7.0,335.0,47.85714285714285,0.0,0.0,0.0,47.857142857142854,861f18847ffffff,2017-03-07 17:00:00
63,861f18847ffffff_2017-03-08 11:00:00,2.0,135.0,67.5,1.0,45.0,45.0,60.0,861f18847ffffff,2017-03-08 11:00:00
64,861f18847ffffff_2017-03-08 14:00:00,2.0,70.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-08 14:00:00
65,861f18847ffffff_2017-03-08 15:00:00,2.0,90.0,45.0,2.0,90.0,45.0,45.0,861f18847ffffff,2017-03-08 15:00:00
66,861f18847ffffff_2017-03-08 16:00:00,1.0,40.0,40.0,3.0,210.0,70.0,62.5,861f18847ffffff,2017-03-08 16:00:00
67,861f18847ffffff_2017-03-08 17:00:00,8.0,410.0,51.25,3.0,225.0,75.0,57.72727272727273,861f18847ffffff,2017-03-08 17:00:00
68,861f18847ffffff_2017-03-08 18:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-08 18:00:00
69,861f18847ffffff_2017-03-08 19:00:00,1.0,45.0,45.0,1.0,65.0,65.0,55.0,861f18847ffffff,2017-03-08 19:00:00
70,861f18847ffffff_2017-03-08 20:00:00,1.0,25.0,25.0,0.0,0.0,0.0,25.0,861f18847ffffff,2017-03-08 20:00:00
71,861f18847ffffff_2017-03-09 06:00:00,2.0,285.0,142.5,0.0,0.0,0.0,142.5,861f18847ffffff,2017-03-09 06:00:00
72,861f18847ffffff_2017-03-09 09:00:00,2.0,20.0,10.0,0.0,0.0,0.0,10.0,861f18847ffffff,2017-03-09 09:00:00
73,861f18847ffffff_2017-03-09 15:00:00,4.0,220.0,55.0,1.0,55.0,55.0,55.0,861f18847ffffff,2017-03-09 15:00:00
74,861f18847ffffff_2017-03-09 16:00:00,4.0,185.0,46.25,1.0,190.0,190.0,75.0,861f18847ffffff,2017-03-09 16:00:00
75,861f18847ffffff_2017-03-09 17:00:00,3.0,210.0,70.0,1.0,65.0,65.0,68.75,861f18847ffffff,2017-03-09 17:00:00
76,861f18847ffffff_2017-03-09 20:00:00,1.0,775.0,775.0,0.0,0.0,0.0,775.0,861f18847ffffff,2017-03-09 20:00:00
77,861f18847ffffff_2017-03-10 13:00:00,1.0,75.0,75.0,0.0,0.0,0.0,75.0,861f18847ffffff,2017-03-10 13:00:00
78,861f18847ffffff_2017-03-10 15:00:00,1.0,50.0,50.0,3.0,125.0,41.66666666666666,43.75,861f18847ffffff,2017-03-10 15:00:00
79,861f18847ffffff_2017-03-10 16:00:00,5.0,235.0,47.0,5.0,215.0,43.0,45.0,861f18847ffffff,2017-03-10 16:00:00
80,861f18847ffffff_2017-03-10 17:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-10 17:00:00
81,861f18847ffffff_2017-03-10 18:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-10 18:00:00
82,861f18847ffffff_2017-03-11 07:00:00,4.0,380.0,95.0,0.0,0.0,0.0,95.0,861f18847ffffff,2017-03-11 07:00:00
83,861f18847ffffff_2017-03-11 14:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-03-11 14:00:00
84,861f18847ffffff_2017-03-11 15:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-11 15:00:00
85,861f18847ffffff_2017-03-12 10:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-12 10:00:00
86,861f18847ffffff_2017-03-13 12:00:00,4.0,480.0,120.0,1.0,35.0,35.0,103.0,861f18847ffffff,2017-03-13 12:00:00
87,861f18847ffffff_2017-03-13 15:00:00,1.0,30.0,30.0,0.0,0.0,0.0,30.0,861f18847ffffff,2017-03-13 15:00:00
88,861f18847ffffff_2017-03-13 16:00:00,5.0,195.0,39.0,3.0,160.0,53.33333333333334,44.375,861f18847ffffff,2017-03-13 16:00:00
89,861f18847ffffff_2017-03-13 17:00:00,3.0,145.0,48.33333333333334,5.0,260.0,52.0,50.625,861f18847ffffff,2017-03-13 17:00:00
90,861f18847ffffff_2017-03-13 18:00:00,1.0,230.0,230.0,0.0,0.0,0.0,230.0,861f18847ffffff,2017-03-13 18:00:00
91,861f18847ffffff_2017-03-14 14:00:00,2.0,85.0,42.5,1.0,40.0,40.0,41.666666666666664,861f18847ffffff,2017-03-14 14:00:00
92,861f18847ffffff_2017-03-14 15:00:00,2.0,40.0,20.0,1.0,45.0,45.0,28.333333333333332,861f18847ffffff,2017-03-14 15:00:00
93,861f18847ffffff_2017-03-14 16:00:00,4.0,180.0,45.0,4.0,230.0,57.5,51.25,861f18847ffffff,2017-03-14 16:00:00
94,861f18847ffffff_2017-03-14 17:00:00,6.0,245.0,40.833333333333336,2.0,185.0,92.5,53.75,861f18847ffffff,2017-03-14 17:00:00
95,861f18847ffffff_2017-03-14 18:00:00,2.0,65.0,32.5,3.0,145.0,48.33333333333334,42.0,861f18847ffffff,2017-03-14 18:00:00
96,861f18847ffffff_2017-03-14 21:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-14 21:00:00
97,861f18847ffffff_2017-03-15 05:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-15 05:00:00
98,861f18847ffffff_2017-03-15 09:00:00,1.0,65.0,65.0,1.0,150.0,150.0,107.5,861f18847ffffff,2017-03-15 09:00:00
99,861f18847ffffff_2017-03-15 11:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-15 11:00:00
100,861f18847ffffff_2017-03-15 12:00:00,2.0,70.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-15 12:00:00
101,861f18847ffffff_2017-03-15 14:00:00,2.0,85.0,42.5,0.0,0.0,0.0,42.5,861f18847ffffff,2017-03-15 14:00:00
102,861f18847ffffff_2017-03-15 15:00:00,1.0,40.0,40.0,2.0,95.0,47.5,45.0,861f18847ffffff,2017-03-15 15:00:00
103,861f18847ffffff_2017-03-15 16:00:00,2.0,165.0,82.5,5.0,260.0,52.0,60.714285714285715,861f18847ffffff,2017-03-15 16:00:00
104,861f18847ffffff_2017-03-15 17:00:00,2.0,1350.0,675.0,1.0,50.0,50.0,466.6666666666667,861f18847ffffff,2017-03-15 17:00:00
105,861f18847ffffff_2017-03-16 01:00:00,1.0,5.0,5.0,0.0,0.0,0.0,5.0,861f18847ffffff,2017-03-16 01:00:00
106,861f18847ffffff_2017-03-16 10:00:00,1.0,55.0,55.0,0.0,0.0,0.0,55.0,861f18847ffffff,2017-03-16 10:00:00
107,861f18847ffffff_2017-03-16 13:00:00,2.0,105.0,52.5,0.0,0.0,0.0,52.5,861f18847ffffff,2017-03-16 13:00:00
108,861f18847ffffff_2017-03-16 16:00:00,4.0,165.0,41.25,2.0,130.0,65.0,49.166666666666664,861f18847ffffff,2017-03-16 16:00:00
109,861f18847ffffff_2017-03-16 17:00:00,2.0,115.0,57.5,3.0,185.0,61.66666666666666,60.0,861f18847ffffff,2017-03-16 17:00:00
110,861f18847ffffff_2017-03-16 18:00:00,2.0,100.0,50.0,1.0,40.0,40.0,46.666666666666664,861f18847ffffff,2017-03-16 18:00:00
111,861f18847ffffff_2017-03-17 08:00:00,1.0,65.0,65.0,0.0,0.0,0.0,65.0,861f18847ffffff,2017-03-17 08:00:00
112,861f18847ffffff_2017-03-17 12:00:00,1.0,15.0,15.0,0.0,0.0,0.0,15.0,861f18847ffffff,2017-03-17 12:00:00
113,861f18847ffffff_2017-03-17 13:00:00,2.0,90.0,45.0,1.0,95.0,95.0,61.666666666666664,861f18847ffffff,2017-03-17 13:00:00
114,861f18847ffffff_2017-03-17 14:00:00,2.0,115.0,57.5,0.0,0.0,0.0,57.5,861f18847ffffff,2017-03-17 14:00:00
115,861f18847ffffff_2017-03-17 15:00:00,4.0,150.0,37.5,6.0,490.0,81.66666666666667,64.0,861f18847ffffff,2017-03-17 15:00:00
116,861f18847ffffff_2017-03-17 16:00:00,7.0,600.0,85.71428571428571,1.0,30.0,30.0,78.75,861f18847ffffff,2017-03-17 16:00:00
117,861f18847ffffff_2017-03-18 04:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-18 04:00:00
118,861f18847ffffff_2017-03-18 10:00:00,1.0,75.0,75.0,0.0,0.0,0.0,75.0,861f18847ffffff,2017-03-18 10:00:00
119,861f18847ffffff_2017-03-19 10:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-19 10:00:00
120,861f18847ffffff_2017-03-19 16:00:00,1.0,125.0,125.0,0.0,0.0,0.0,125.0,861f18847ffffff,2017-03-19 16:00:00
121,861f18847ffffff_2017-03-19 17:00:00,1.0,25.0,25.0,1.0,45.0,45.0,35.0,861f18847ffffff,2017-03-19 17:00:00
122,861f18847ffffff_2017-03-19 18:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-19 18:00:00
123,861f18847ffffff_2017-03-20 05:00:00,1.0,95.0,95.0,0.0,0.0,0.0,95.0,861f18847ffffff,2017-03-20 05:00:00
124,861f18847ffffff_2017-03-20 09:00:00,1.0,70.0,70.0,0.0,0.0,0.0,70.0,861f18847ffffff,2017-03-20 09:00:00
125,861f18847ffffff_2017-03-20 14:00:00,1.0,30.0,30.0,1.0,60.0,60.0,45.0,861f18847ffffff,2017-03-20 14:00:00
126,861f18847ffffff_2017-03-20 15:00:00,1.0,40.0,40.0,2.0,75.0,37.5,38.333333333333336,861f18847ffffff,2017-03-20 15:00:00
127,861f18847ffffff_2017-03-20 16:00:00,4.0,200.0,50.0,4.0,245.0,61.25,55.625,861f18847ffffff,2017-03-20 16:00:00
128,861f18847ffffff_2017-03-20 17:00:00,12.0,500.0,41.66666666666666,0.0,0.0,0.0,41.666666666666664,861f18847ffffff,2017-03-20 17:00:00
129,861f18847ffffff_2017-03-20 18:00:00,1.0,55.0,55.0,0.0,0.0,0.0,55.0,861f18847ffffff,2017-03-20 18:00:00
130,861f18847ffffff_2017-03-20 20:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-20 20:00:00
131,861f18847ffffff_2017-03-21 05:00:00,1.0,130.0,130.0,0.0,0.0,0.0,130.0,861f18847ffffff,2017-03-21 05:00:00
132,861f18847ffffff_2017-03-21 08:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-03-21 08:00:00
133,861f18847ffffff_2017-03-21 11:00:00,2.0,145.0,72.5,0.0,0.0,0.0,72.5,861f18847ffffff,2017-03-21 11:00:00
134,861f18847ffffff_2017-03-21 13:00:00,1.0,45.0,45.0,0.0,0.0,0.0,45.0,861f18847ffffff,2017-03-21 13:00:00
135,861f18847ffffff_2017-03-21 14:00:00,3.0,75.0,25.0,0.0,0.0,0.0,25.0,861f18847ffffff,2017-03-21 14:00:00
136,861f18847ffffff_2017-03-21 16:00:00,4.0,145.0,36.25,4.0,290.0,72.5,54.375,861f18847ffffff,2017-03-21 16:00:00
137,861f18847ffffff_2017-03-21 21:00:00,1.0,40.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-21 21:00:00
138,861f18847ffffff_2017-03-22 08:00:00,1.0,55.0,55.0,0.0,0.0,0.0,55.0,861f18847ffffff,2017-03-22 08:00:00
139,861f18847ffffff_2017-03-22 09:00:00,2.0,305.0,152.5,0.0,0.0,0.0,152.5,861f18847ffffff,2017-03-22 09:00:00
140,861f18847ffffff_2017-03-22 13:00:00,1.0,80.0,80.0,1.0,35.0,35.0,57.5,861f18847ffffff,2017-03-22 13:00:00
141,861f18847ffffff_2017-03-22 14:00:00,2.0,80.0,40.0,0.0,0.0,0.0,40.0,861f18847ffffff,2017-03-22 14:00:00
142,861f18847ffffff_2017-03-22 16:00:00,3.0,135.0,45.0,4.0,230.0,57.5,52.142857142857146,861f18847ffffff,2017-03-22 16:00:00
143,861f18847ffffff_2017-03-22 17:00:00,3.0,100.0,33.333333333333336,1.0,40.0,40.0,35.0,861f18847ffffff,2017-03-22 17:00:00
144,861f18847ffffff_2017-03-23 06:00:00,1.0,305.0,305.0,1.0,55.0,55.0,180.0,861f18847ffffff,2017-03-23 06:00:00
145,861f18847ffffff_2017-03-23 08:00:00,1.0,70.0,70.0,0.0,0.0,0.0,70.0,861f18847ffffff,2017-03-23 08:00:00
146,861f18847ffffff_2017-03-23 11:00:00,1.0,280.0,280.0,0.0,0.0,0.0,280.0,861f18847ffffff,2017-03-23 11:00:00
147,861f18847ffffff_2017-03-23 14:00:00,2.0,150.0,75.0,1.0,45.0,45.0,65.0,861f18847ffffff,2017-03-23 14:00:00
148,861f18847ffffff_2017-03-23 15:00:00,3.0,125.0,41.66666666666666,5.0,485.0,97.0,76.25,861f18847ffffff,2017-03-23 15:00:00
149,861f18847ffffff_2017-03-23 16:00:00,8.0,580.0,72.5,2.0,95.0,47.5,67.5,861f18847ffffff,2017-03-23 16:00:00
150,861f18847ffffff_2017-03-23 17:00:00,2.0,40.0,20.0,0.0,0.0,0.0,20.0,861f18847ffffff,2017-03-23 17:00:00
151,861f18847ffffff_2017-03-23 20:00:00,1.0,20.0,20.0,0.0,0.0,0.0,20.0,861f18847ffffff,2017-03-23 20:00:00
152,861f18847ffffff_2017-03-24 05:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-24 05:00:00
153,861f18847ffffff_2017-03-24 08:00:00,1.0,270.0,270.0,0.0,0.0,0.0,270.0,861f18847ffffff,2017-03-24 08:00:00
154,861f18847ffffff_2017-03-24 09:00:00,1.0,50.0,50.0,0.0,0.0,0.0,50.0,861f18847ffffff,2017-03-24 09:00:00
155,861f18847ffffff_2017-03-24 13:00:00,3.0,185.0,61.66666666666666,0.0,0.0,0.0,61.666666666666664,861f18847ffffff,2017-03-24 13:00:00
156,861f18847ffffff_2017-03-24 14:00:00,1.0,65.0,65.0,1.0,50.0,50.0,57.5,861f18847ffffff,2017-03-24 14:00:00
157,861f18847ffffff_2017-03-24 15:00:00,7.0,265.0,37.857142857142854,3.0,200.0,66.66666666666667,46.5,861f18847ffffff,2017-03-24 15:00:00
158,861f18847ffffff_2017-03-24 16:00:00,2.0,135.0,67.5,1.0,35.0,35.0,56.666666666666664,861f18847ffffff,2017-03-24 16:00:00
159,861f18847ffffff_2017-03-24 17:00:00,1.0,10.0,10.0,1.0,25.0,25.0,17.5,861f18847ffffff,2017-03-24 17:00:00
160,861f18847ffffff_2017-03-24 19:00:00,1.0,50.0,50.0,1.0,70.0,70.0,60.0,861f18847ffffff,2017-03-24 19:00:00
161,861f18847ffffff_2017-03-24 20:00:00,1.0,70.0,70.0,1.0,45.0,45.0,57.5,861f18847ffffff,2017-03-24 20:00:00
162,861f18847ffffff_2017-03-24 22:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f18847ffffff,2017-03-24 22:00:00
163,861f1884fffffff_2017-03-03 16:00:00,1.0,90.0,90.0,0.0,0.0,0.0,90.0,861f1884fffffff,2017-03-03 16:00:00
164,861f1886fffffff_2017-02-25 00:00:00,1.0,15.0,15.0,1.0,45.0,45.0,30.0,861f1886fffffff,2017-02-25 00:00:00
165,861f1886fffffff_2017-02-25 01:00:00,2.0,75.0,37.5,0.0,0.0,0.0,37.5,861f1886fffffff,2017-02-25 01:00:00
166,861f1886fffffff_2017-02-25 02:00:00,1.0,20.0,20.0,0.0,0.0,0.0,20.0,861f1886fffffff,2017-02-25 02:00:00
167,861f1886fffffff_2017-02-25 03:00:00,1.0,35.0,35.0,0.0,0.0,0.0,35.0,861f1886fffffff,2017-02-25 03:00:00
168,861f1886fffffff_2017-02-25 04:00:00,2.0,65.0,32.5,0.0,0.0,0.0,32.5,861f1886fffffff,2017-02-25 04:00:00
169,861f1886fffffff_2017-02-25 05:00:00,3.0,650.0,216.66666666666663,0.0,0.0,0.0,216.66666666666666,861f1886fffffff,2017-02-25 05:00:00
170,861f1886fffffff_2017-02-25 06:00:00,3.0,240.0,80.0,1.0,50.0,50.0,72.5,861f1886fffffff,2017-02-25 06:00:00
171,861f1886fffffff_2017-02-25 07:00:00,7.0,540.0,77.14285714285714,0.0,0.0,0.0,77.14285714285714,861f1886fffffff,2017-02-25 07:00:00
172,861f1886fffffff_2017-02-25 08:00:00,7.0,575.0,82.14285714285714,0.0,0.0,0.0,82.14285714285714,861f1886fffffff,2017-02-25 08:00:00
173,861f1886fffffff_2017-02-25 09:00:00,8.0,345.0,43.125,0.0,0.0,0.0,43.125,861f1886fffffff,2017-02-25 09:00:00
174,861f1886fffffff_2017-02-25 10:00:00,16.0,1320.0,82.5,0.0,0.0,0.0,82.5,861f1886fffffff,2017-02-25 10:00:00
175,861f1886fffffff_2017-02-25 11:00:00,10.0,1065.0,106.5,0.0,0.0,0.0,106.5,861f1886fffffff,2017-02-25 11:00:00
176,861f1886fffffff_2017-02-25 12:00:00,12.0,945.0,78.75,1.0,40.0,40.0,75.76923076923077,861f1886fffffff,2017-02-25 12:00:00
177,861f1886fffffff_2017-02-25 13:00:00,4.0,265.0,66.25,1.0,30.0,30.0,59.0,861f1886fffffff,2017-02-25 13:00:00
178,861f1886fffffff_2017-02-25 14:00:00,13.0,1940.0,149.23076923076925,0.0,0.0,0.0,149.23076923076923,861f1886fffffff,2017-02-25 14:00:00
179,861f1886fffffff_2017-02-25 15:00:00,4.0,105.0,26.25,0.0,0.0,0.0,26.25,861f1886fffffff,2017-02-25 15:00:00
180,861f1886fffffff_2017-02-25 16:00:00,11.0,895.0,81.36363636363636,2.0,60.0,30.0,73.46153846153847,861f1886fffffff,2017-02-25 16:00:00
181,861f1886fffffff_2017-02-25 17:00:00,16.0,760.0,47.5,0.0,0.0,0.0,47.5,861f1886fffffff,2017-02-25 17:00:00
