timestamp,Optimization_time,Infeasibility
2017-03-13T00:00:00.0,1.24709806,0
2017-03-13T01:00:00.0,2.713627042,0
2017-03-13T02:00:00.0,2.282533927,0
2017-03-13T03:00:00.0,1.650419366,0
2017-03-13T04:00:00.0,1.093216322,0
2017-03-13T05:00:00.0,17.97109691,0
2017-03-13T06:00:00.0,8.107936341,0
2017-03-13T07:00:00.0,3.725419405,0
2017-03-13T08:00:00.0,3.727974965,0
2017-03-13T09:00:00.0,3.943370715,0
2017-03-13T10:00:00.0,0.942882637,0
2017-03-13T11:00:00.0,19.951872711,0
2017-03-13T12:00:00.0,1.175998333,0
2017-03-13T13:00:00.0,11.292290677,0
2017-03-13T14:00:00.0,2.534004983,0
2017-03-13T15:00:00.0,1.197966415,0
2017-03-13T16:00:00.0,22.18193707,0
2017-03-13T17:00:00.0,12.237598592,0
2017-03-13T18:00:00.0,34.032043656,0
2017-03-13T19:00:00.0,12.09725329,0
2017-03-13T20:00:00.0,1.389726475,0
2017-03-13T21:00:00.0,1.268870203,0
2017-03-13T22:00:00.0,1.999839108,0
2017-03-13T23:00:00.0,1.416458958,0
2017-03-14T00:00:00.0,1.650876854,0
2017-03-14T01:00:00.0,1.246180497,0
2017-03-14T02:00:00.0,1.793561576,0
2017-03-14T03:00:00.0,1.669163906,0
2017-03-14T04:00:00.0,1.793493412,0
2017-03-14T05:00:00.0,1.251148549,0
2017-03-14T06:00:00.0,10.253301396,0
2017-03-14T07:00:00.0,0.982943112,0
2017-03-14T08:00:00.0,1.201032674,0
2017-03-14T09:00:00.0,2.174888295,0
2017-03-14T10:00:00.0,20.725985002,0
2017-03-14T11:00:00.0,5.658645612,0
2017-03-14T12:00:00.0,1.27027018,0
2017-03-14T13:00:00.0,1.115430968,0
2017-03-14T14:00:00.0,1.1466262,0
2017-03-14T15:00:00.0,1.700446244,0
2017-03-14T16:00:00.0,7.63956766,0
2017-03-14T17:00:00.0,5.522345521,0
2017-03-14T18:00:00.0,1.059594013,0
2017-03-14T19:00:00.0,4.694932478,0
2017-03-14T20:00:00.0,3.734906317,0
2017-03-14T21:00:00.0,20.878285702,0
2017-03-14T22:00:00.0,49.50733716,0
2017-03-14T23:00:00.0,1.248205714,0
2017-03-15T00:00:00.0,1.378464296,0
2017-03-15T01:00:00.0,1.72075509,0
2017-03-15T02:00:00.0,1.946245281,0
2017-03-15T03:00:00.0,1.997415237,0
2017-03-15T04:00:00.0,4.813465078,0
2017-03-15T05:00:00.0,1.126101205,0
2017-03-15T06:00:00.0,1.005760376,0
2017-03-15T07:00:00.0,10.019468815,0
2017-03-15T08:00:00.0,6.744592765,0
2017-03-15T09:00:00.0,0.999059114,0
2017-03-15T10:00:00.0,48.745988297,0
2017-03-15T11:00:00.0,12.496103991,0
2017-03-15T12:00:00.0,3.239204671,0
2017-03-15T13:00:00.0,48.897541944,0
2017-03-15T14:00:00.0,8.016647968,0
2017-03-15T15:00:00.0,0.953680889,0
2017-03-15T16:00:00.0,3.882920066,0
2017-03-15T17:00:00.0,7.331027829,0
2017-03-15T18:00:00.0,0.937004768,0
2017-03-15T19:00:00.0,0.819870234,0
2017-03-15T20:00:00.0,5.846158285,0
2017-03-15T21:00:00.0,3.859005072,0
2017-03-15T22:00:00.0,1.218614088,0
2017-03-15T23:00:00.0,0.607907672,0
2017-03-16T00:00:00.0,1.708955898,0
2017-03-16T01:00:00.0,2.031334153,0
2017-03-16T02:00:00.0,1.443350675,0
2017-03-16T03:00:00.0,1.388946857,0
2017-03-16T04:00:00.0,1.537652976,0
2017-03-16T05:00:00.0,1.506527541,0
2017-03-16T06:00:00.0,2.666039835,0
2017-03-16T07:00:00.0,1.087551884,0
2017-03-16T08:00:00.0,1.1936984,0
2017-03-16T09:00:00.0,4.755807981,0
2017-03-16T10:00:00.0,5.807830264,0
2017-03-16T11:00:00.0,14.5428574,0
2017-03-16T12:00:00.0,2.008204618,0
2017-03-16T13:00:00.0,10.070762865,0
2017-03-16T14:00:00.0,6.716567371,0
2017-03-16T15:00:00.0,11.009085159,0
2017-03-16T16:00:00.0,0.914010699,0
2017-03-16T17:00:00.0,5.594164108,0
2017-03-16T18:00:00.0,1.200053858,0
2017-03-16T19:00:00.0,3.895193967,0
2017-03-16T20:00:00.0,3.418284623,0
2017-03-16T21:00:00.0,3.758739415,0
2017-03-16T22:00:00.0,1.28585966,0
2017-03-16T23:00:00.0,1.021747216,0
2017-03-17T00:00:00.0,1.850000776,0
2017-03-17T01:00:00.0,1.806080236,0
2017-03-17T02:00:00.0,1.642507039,0
2017-03-17T03:00:00.0,1.621324535,0
2017-03-17T04:00:00.0,1.073294413,0
2017-03-17T05:00:00.0,20.480737995,0
2017-03-17T06:00:00.0,1.244621382,0
2017-03-17T07:00:00.0,1.270964594,0
2017-03-17T08:00:00.0,5.806865134,0
2017-03-17T09:00:00.0,1.171657596,0
2017-03-17T10:00:00.0,7.528584896,0
2017-03-17T11:00:00.0,7.683588616,0
2017-03-17T12:00:00.0,14.905135773,0
2017-03-17T13:00:00.0,16.836000402,0
2017-03-17T14:00:00.0,20.14990153,0
2017-03-17T15:00:00.0,12.224855864,0
2017-03-17T16:00:00.0,10.510791881,0
2017-03-17T17:00:00.0,4.419616878,0
2017-03-17T18:00:00.0,5.066274759,0
2017-03-17T19:00:00.0,9.441569455,0
2017-03-17T20:00:00.0,6.32997886,0
2017-03-17T21:00:00.0,7.250437017,0
2017-03-17T22:00:00.0,47.508493014,0
2017-03-17T23:00:00.0,1.065824261,0
2017-03-18T00:00:00.0,1.319087081,0
2017-03-18T01:00:00.0,1.294794682,0
2017-03-18T02:00:00.0,0.983519182,0
2017-03-18T03:00:00.0,1.554791154,0
2017-03-18T04:00:00.0,1.558690937,0
2017-03-18T05:00:00.0,1.23053578,0
2017-03-18T06:00:00.0,1.18748167,0
2017-03-18T07:00:00.0,1.230676075,0
2017-03-18T08:00:00.0,5.858894689,0
2017-03-18T09:00:00.0,5.483447557,0
2017-03-18T10:00:00.0,8.382276554,0
2017-03-18T11:00:00.0,17.842839068,0
2017-03-18T12:00:00.0,13.37540018,0
2017-03-18T13:00:00.0,5.383824596,0
2017-03-18T14:00:00.0,9.028022133,0
2017-03-18T15:00:00.0,4.463645288,0
2017-03-18T16:00:00.0,0.98695746,0
2017-03-18T17:00:00.0,4.955340047,0
2017-03-18T18:00:00.0,11.659791055,0
2017-03-18T19:00:00.0,13.928083879,0
2017-03-18T20:00:00.0,6.055234629,0
2017-03-18T21:00:00.0,3.517831101,0
2017-03-18T22:00:00.0,34.292590784,0
2017-03-18T23:00:00.0,48.843802969,0
2017-03-19T00:00:00.0,7.952922992,0
2017-03-19T01:00:00.0,1.267149107,0
2017-03-19T02:00:00.0,1.206136205,0
2017-03-19T03:00:00.0,1.277669837,0
2017-03-19T04:00:00.0,1.661886056,0
2017-03-19T05:00:00.0,1.606207324,0
2017-03-19T06:00:00.0,1.080636198,0
2017-03-19T07:00:00.0,0.999146296,0
2017-03-19T08:00:00.0,1.385037142,0
2017-03-19T09:00:00.0,3.6411044,0
2017-03-19T10:00:00.0,1.110293606,0
2017-03-19T11:00:00.0,0.887283268,0
2017-03-19T12:00:00.0,4.166748433,0
2017-03-19T13:00:00.0,12.927579519,0
2017-03-19T14:00:00.0,7.565207201,0
2017-03-19T15:00:00.0,13.830408215,0
2017-03-19T16:00:00.0,10.672751516,0
2017-03-19T17:00:00.0,4.772699086,0
2017-03-19T18:00:00.0,1.010479226,0
2017-03-19T19:00:00.0,1.082420233,0
2017-03-19T20:00:00.0,1.145891549,0
2017-03-19T21:00:00.0,2.195047595,0
2017-03-19T22:00:00.0,0.851952186,0
2017-03-19T23:00:00.0,0.797050248,0
