Hex,timestamp,Total_rentals,Own_rentals_post_reloc,Own_rentals_base_pre_reloc,Own_rentals_delta,Lost_market_demand_pre,Lost_market_demand_post,Own_rentals_cum_delta,Own_relocs_cum_delta
861f18b27ffffff,2017-03-13T12:00:00.0,616,309,308,1,0,0,1,0
861f1d4f7ffffff,2017-03-13T12:00:00.0,266,104,101,3,0,0,12,20
861f1d487ffffff,2017-03-13T12:00:00.0,226,109,107,2,0,0,13,25
861f1d4afffffff,2017-03-13T12:00:00.0,156,96,95,1,0,0,1,0
861f18b37ffffff,2017-03-13T12:00:00.0,122,64,63,1,0,0,1,0
861f18b2fffffff,2017-03-13T12:00:00.0,50,29,32,-3,0,0,-4,-15
861f1886fffffff,2017-03-13T12:00:00.0,37,6,2,4,0,0,16,23
861f1d4b7ffffff,2017-03-13T12:00:00.0,45,44,43,1,0,0,0,-25
861f18b0fffffff,2017-03-13T12:00:00.0,20,10,10,0,0,0,0,0
861f1d4dfffffff,2017-03-13T12:00:00.0,28,7,3,4,0,0,4,9
861f1d48fffffff,2017-03-13T18:00:00.0,797,439,430,9,0,0,4,-8
861f1d4d7ffffff,2017-03-13T18:00:00.0,553,275,273,2,0,0,8,6
861f1d49fffffff,2017-03-13T18:00:00.0,471,290,287,3,0,0,-5,-23
861f18b27ffffff,2017-03-13T18:00:00.0,455,281,279,2,0,0,3,0
861f1d4f7ffffff,2017-03-13T18:00:00.0,239,122,122,0,0,0,12,20
861f1d487ffffff,2017-03-13T18:00:00.0,125,74,74,0,0,0,13,25
861f1d4afffffff,2017-03-13T18:00:00.0,106,67,69,-2,0,0,-1,-12
861f18b37ffffff,2017-03-13T18:00:00.0,60,35,35,0,0,0,1,0
861f18b2fffffff,2017-03-13T18:00:00.0,35,23,24,-1,0,0,-5,-15
861f1886fffffff,2017-03-13T18:00:00.0,12,1,0,1,0,0,17,23
861f1d4b7ffffff,2017-03-13T18:00:00.0,31,30,30,0,0,0,0,-25
861f18b0fffffff,2017-03-13T18:00:00.0,11,5,5,0,0,0,0,0
861f1d4dfffffff,2017-03-13T18:00:00.0,9,1,1,0,0,0,4,9
861f1d48fffffff,2017-03-14T00:00:00.0,157,88,86,2,0,0,6,-8
861f1d4d7ffffff,2017-03-14T00:00:00.0,168,84,82,2,0,0,10,6
861f1d49fffffff,2017-03-14T00:00:00.0,127,76,75,1,0,0,-4,-23
861f18b27ffffff,2017-03-14T00:00:00.0,136,84,82,2,0,0,5,0
861f1d4f7ffffff,2017-03-14T00:00:00.0,81,39,39,0,0,0,12,20
861f1d487ffffff,2017-03-14T00:00:00.0,50,30,30,0,0,0,13,25
861f1d4afffffff,2017-03-14T00:00:00.0,48,29,29,0,0,0,-1,-12
861f18b37ffffff,2017-03-14T00:00:00.0,42,25,25,0,0,0,1,0
861f18b2fffffff,2017-03-14T00:00:00.0,20,13,13,0,0,0,-5,-15
861f1886fffffff,2017-03-14T00:00:00.0,9,1,0,1,0,0,18,23
861f1d4b7ffffff,2017-03-14T00:00:00.0,9,7,8,-1,0,0,-1,-25
861f18b0fffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,0,0
861f1d4dfffffff,2017-03-14T00:00:00.0,3,0,0,0,0,0,4,9
861f1d48fffffff,2017-03-14T06:00:00.0,1109,562,557,5,0,0,11,-8
861f1d4d7ffffff,2017-03-14T06:00:00.0,744,341,338,3,0,0,13,6
861f1d49fffffff,2017-03-14T06:00:00.0,691,380,378,2,0,0,-2,-23
861f18b27ffffff,2017-03-14T06:00:00.0,457,255,253,2,0,0,7,0
861f1d4f7ffffff,2017-03-14T06:00:00.0,289,134,132,2,0,0,14,20
861f1d487ffffff,2017-03-14T06:00:00.0,221,114,114,0,0,0,13,20
861f1d4afffffff,2017-03-14T06:00:00.0,161,108,108,0,0,0,-1,-12
861f18b37ffffff,2017-03-14T06:00:00.0,114,61,64,-3,0,0,-2,-10
861f18b2fffffff,2017-03-14T06:00:00.0,54,37,37,0,0,0,-5,-15
861f1886fffffff,2017-03-14T06:00:00.0,52,9,4,5,0,0,23,33
861f1d4b7ffffff,2017-03-14T06:00:00.0,39,37,37,0,0,0,-1,-20
861f18b0fffffff,2017-03-14T06:00:00.0,19,10,10,0,0,0,0,0
861f1d4dfffffff,2017-03-14T06:00:00.0,18,3,1,2,0,0,6,9
861f1d48fffffff,2017-03-14T12:00:00.0,1647,799,792,7,0,0,18,-8
861f1d4d7ffffff,2017-03-14T12:00:00.0,810,368,364,4,0,0,17,6
861f1d49fffffff,2017-03-14T12:00:00.0,853,463,460,3,0,0,1,-23
861f18b27ffffff,2017-03-14T12:00:00.0,585,317,314,3,0,0,10,0
861f1d4f7ffffff,2017-03-14T12:00:00.0,292,124,122,2,0,0,16,20
861f1d487ffffff,2017-03-14T12:00:00.0,228,114,113,1,0,0,14,20
861f1d4afffffff,2017-03-14T12:00:00.0,157,99,99,0,0,0,-1,-12
861f18b37ffffff,2017-03-14T12:00:00.0,133,71,71,0,0,0,-2,-10
861f18b2fffffff,2017-03-14T12:00:00.0,50,33,32,1,0,0,-4,-15
861f1886fffffff,2017-03-14T12:00:00.0,50,5,1,4,0,0,27,33
861f1d4b7ffffff,2017-03-14T12:00:00.0,54,51,51,0,0,0,-1,-20
861f18b0fffffff,2017-03-14T12:00:00.0,31,17,17,0,0,0,0,0
861f1d4dfffffff,2017-03-14T12:00:00.0,23,4,3,1,0,0,7,9
861f1d48fffffff,2017-03-14T18:00:00.0,988,446,431,15,0,0,33,13
861f1d4d7ffffff,2017-03-14T18:00:00.0,733,313,309,4,0,0,21,6
861f1d49fffffff,2017-03-14T18:00:00.0,588,294,292,2,0,0,3,-23
861f18b27ffffff,2017-03-14T18:00:00.0,587,290,287,3,0,0,13,0
861f1d4f7ffffff,2017-03-14T18:00:00.0,337,139,136,3,0,0,19,20
861f1d487ffffff,2017-03-14T18:00:00.0,163,83,83,0,0,0,14,20
861f1d4afffffff,2017-03-14T18:00:00.0,149,79,84,-5,0,0,-6,-33
861f18b37ffffff,2017-03-14T18:00:00.0,89,53,52,1,0,0,-1,-10
861f18b2fffffff,2017-03-14T18:00:00.0,69,49,48,1,0,0,-3,-15
861f1886fffffff,2017-03-14T18:00:00.0,33,2,1,1,0,0,28,33
861f1d4b7ffffff,2017-03-14T18:00:00.0,29,27,27,0,0,0,-1,-20
861f18b0fffffff,2017-03-14T18:00:00.0,8,5,5,0,0,0,0,0
861f1d4dfffffff,2017-03-14T18:00:00.0,8,0,0,0,0,0,7,9
861f1d48fffffff,2017-03-15T00:00:00.0,174,95,91,4,0,0,37,13
861f1d4d7ffffff,2017-03-15T00:00:00.0,170,78,76,2,0,0,23,6
861f1d49fffffff,2017-03-15T00:00:00.0,139,71,70,1,0,0,4,-23
861f18b27ffffff,2017-03-15T00:00:00.0,121,60,59,1,0,0,14,0
861f1d4f7ffffff,2017-03-15T00:00:00.0,87,39,38,1,0,0,20,20
861f1d487ffffff,2017-03-15T00:00:00.0,60,31,30,1,0,0,15,20
861f1d4afffffff,2017-03-15T00:00:00.0,53,29,30,-1,0,0,-7,-33
861f18b37ffffff,2017-03-15T00:00:00.0,29,17,16,1,0,0,0,-10
861f18b2fffffff,2017-03-15T00:00:00.0,23,15,15,0,0,0,-3,-15
861f1886fffffff,2017-03-15T00:00:00.0,8,0,0,0,0,0,28,33
861f1d4b7ffffff,2017-03-15T00:00:00.0,15,14,14,0,0,0,-1,-20
861f18b0fffffff,2017-03-15T00:00:00.0,2,1,1,0,0,0,0,0
861f1d4dfffffff,2017-03-15T00:00:00.0,4,0,0,0,0,0,7,9
861f1d48fffffff,2017-03-15T06:00:00.0,968,459,453,6,0,0,43,13
861f1d4d7ffffff,2017-03-15T06:00:00.0,768,346,342,4,0,0,27,5
861f1d49fffffff,2017-03-15T06:00:00.0,660,332,328,4,0,0,8,-23
861f18b27ffffff,2017-03-15T06:00:00.0,465,229,226,3,0,0,17,0
861f1d4f7ffffff,2017-03-15T06:00:00.0,281,119,118,1,0,0,21,20
861f1d487ffffff,2017-03-15T06:00:00.0,257,127,118,9,0,0,24,35
861f1d4afffffff,2017-03-15T06:00:00.0,144,89,88,1,0,0,-6,-33
861f18b37ffffff,2017-03-15T06:00:00.0,118,71,70,1,0,0,1,-10
861f18b2fffffff,2017-03-15T06:00:00.0,59,44,43,1,0,0,-2,-19
861f1886fffffff,2017-03-15T06:00:00.0,44,4,3,1,0,0,29,33
861f1d4b7ffffff,2017-03-15T06:00:00.0,45,43,43,0,0,0,-1,-35
861f18b0fffffff,2017-03-15T06:00:00.0,44,20,20,0,0,0,0,0
861f1d4dfffffff,2017-03-15T06:00:00.0,29,6,2,4,0,0,11,14
861f1d48fffffff,2017-03-15T12:00:00.0,1660,769,757,12,0,0,55,13
861f1d4d7ffffff,2017-03-15T12:00:00.0,803,338,332,6,0,0,33,5
861f1d49fffffff,2017-03-15T12:00:00.0,807,408,402,6,0,0,14,-23
861f18b27ffffff,2017-03-15T12:00:00.0,618,324,320,4,0,0,21,-2
861f1d4f7ffffff,2017-03-15T12:00:00.0,274,114,113,1,0,0,22,20
861f1d487ffffff,2017-03-15T12:00:00.0,287,129,123,6,0,0,30,35
861f1d4afffffff,2017-03-15T12:00:00.0,164,106,105,1,0,0,-5,-33
861f18b37ffffff,2017-03-15T12:00:00.0,131,69,71,-2,0,0,-1,-19
861f18b2fffffff,2017-03-15T12:00:00.0,61,40,40,0,0,0,-2,-17
861f1886fffffff,2017-03-15T12:00:00.0,70,8,4,4,0,0,33,42
861f1d4b7ffffff,2017-03-15T12:00:00.0,49,48,47,1,0,0,0,-35
861f18b0fffffff,2017-03-15T12:00:00.0,71,31,31,0,0,0,0,0
861f1d4dfffffff,2017-03-15T12:00:00.0,17,4,4,0,0,0,11,14
861f1d48fffffff,2017-03-15T18:00:00.0,966,426,417,9,0,0,64,13
861f1d4d7ffffff,2017-03-15T18:00:00.0,818,351,344,7,0,0,40,5
861f1d49fffffff,2017-03-15T18:00:00.0,599,316,311,5,0,0,19,-23
861f18b27ffffff,2017-03-15T18:00:00.0,643,337,332,5,0,0,26,-2
861f1d4f7ffffff,2017-03-15T18:00:00.0,350,147,144,3,0,0,25,20
861f1d487ffffff,2017-03-15T18:00:00.0,195,104,102,2,0,0,32,39
861f1d4afffffff,2017-03-15T18:00:00.0,122,71,71,0,0,0,-5,-33
861f18b37ffffff,2017-03-15T18:00:00.0,96,47,48,-1,0,0,-2,-19
861f18b2fffffff,2017-03-15T18:00:00.0,54,33,33,0,0,0,-2,-17
861f1886fffffff,2017-03-15T18:00:00.0,31,2,1,1,0,0,34,42
861f1d4b7ffffff,2017-03-15T18:00:00.0,33,31,32,-1,0,0,-1,-39
861f18b0fffffff,2017-03-15T18:00:00.0,47,22,21,1,0,0,1,0
861f1d4dfffffff,2017-03-15T18:00:00.0,16,3,3,0,0,0,11,14
861f1d48fffffff,2017-03-16T00:00:00.0,180,96,93,3,0,0,67,13
861f1d4d7ffffff,2017-03-16T00:00:00.0,175,83,80,3,0,0,43,5
861f1d49fffffff,2017-03-16T00:00:00.0,144,78,76,2,0,0,21,-23
861f18b27ffffff,2017-03-16T00:00:00.0,152,85,82,3,0,0,29,-2
861f1d4f7ffffff,2017-03-16T00:00:00.0,84,36,35,1,0,0,26,20
861f1d487ffffff,2017-03-16T00:00:00.0,60,31,30,1,0,0,33,39
861f1d4afffffff,2017-03-16T00:00:00.0,49,31,30,1,0,0,-4,-33
861f18b37ffffff,2017-03-16T00:00:00.0,43,23,22,1,0,0,-1,-19
861f18b2fffffff,2017-03-16T00:00:00.0,23,12,13,-1,0,0,-3,-17
861f1886fffffff,2017-03-16T00:00:00.0,8,0,0,0,0,0,34,42
861f1d4b7ffffff,2017-03-16T00:00:00.0,13,12,12,0,0,0,-1,-39
861f18b0fffffff,2017-03-16T00:00:00.0,5,2,2,0,0,0,1,0
861f1d4dfffffff,2017-03-16T00:00:00.0,7,1,1,0,0,0,11,14
861f1d48fffffff,2017-03-16T06:00:00.0,1075,532,526,6,0,0,73,13
861f1d4d7ffffff,2017-03-16T06:00:00.0,759,336,329,7,0,0,50,5
861f1d49fffffff,2017-03-16T06:00:00.0,660,344,338,6,0,0,27,-23
861f18b27ffffff,2017-03-16T06:00:00.0,487,261,256,5,0,0,34,-2
861f1d4f7ffffff,2017-03-16T06:00:00.0,298,126,123,3,0,0,29,20
861f1d487ffffff,2017-03-16T06:00:00.0,240,129,125,4,0,0,37,42
861f1d4afffffff,2017-03-16T06:00:00.0,129,81,80,1,0,0,-3,-33
861f18b37ffffff,2017-03-16T06:00:00.0,120,61,61,0,0,0,-1,-19
861f18b2fffffff,2017-03-16T06:00:00.0,48,29,29,0,0,0,-3,-17
861f1886fffffff,2017-03-16T06:00:00.0,55,5,3,2,0,0,36,42
861f1d4b7ffffff,2017-03-16T06:00:00.0,56,56,55,1,0,0,0,-42
861f18b0fffffff,2017-03-16T06:00:00.0,36,19,18,1,0,0,2,0
861f1d4dfffffff,2017-03-16T06:00:00.0,16,2,2,0,0,0,11,14
861f1d48fffffff,2017-03-16T12:00:00.0,1663,791,777,14,0,0,87,13
861f1d4d7ffffff,2017-03-16T12:00:00.0,879,380,373,7,0,0,57,5
861f1d49fffffff,2017-03-16T12:00:00.0,850,440,434,6,0,0,33,-23
861f18b27ffffff,2017-03-16T12:00:00.0,570,290,286,4,0,0,38,-2
861f1d4f7ffffff,2017-03-16T12:00:00.0,289,120,117,3,0,0,32,20
861f1d487ffffff,2017-03-16T12:00:00.0,275,131,127,4,0,0,41,42
861f1d4afffffff,2017-03-16T12:00:00.0,131,73,74,-1,0,0,-4,-33
861f18b37ffffff,2017-03-16T12:00:00.0,143,75,73,2,0,0,1,-19
861f18b2fffffff,2017-03-16T12:00:00.0,55,37,35,2,0,0,-1,-18
861f1886fffffff,2017-03-16T12:00:00.0,55,3,1,2,0,0,38,42
861f1d4b7ffffff,2017-03-16T12:00:00.0,51,50,50,0,0,0,0,-42
861f18b0fffffff,2017-03-16T12:00:00.0,63,30,30,0,0,0,2,-2
861f1d4dfffffff,2017-03-16T12:00:00.0,27,4,2,2,0,0,13,17
861f1d48fffffff,2017-03-16T18:00:00.0,1016,494,485,9,0,0,96,13
861f1d4d7ffffff,2017-03-16T18:00:00.0,846,351,344,7,0,0,64,5
861f1d49fffffff,2017-03-16T18:00:00.0,598,306,301,5,0,0,38,-23
861f18b27ffffff,2017-03-16T18:00:00.0,676,327,321,6,0,0,44,-2
861f1d4f7ffffff,2017-03-16T18:00:00.0,357,146,144,2,0,0,34,20
861f1d487ffffff,2017-03-16T18:00:00.0,229,118,115,3,0,0,44,46
861f1d4afffffff,2017-03-16T18:00:00.0,130,73,71,2,0,0,-2,-33
861f18b37ffffff,2017-03-16T18:00:00.0,92,43,43,0,0,0,1,-19
861f18b2fffffff,2017-03-16T18:00:00.0,46,24,25,-1,0,0,-2,-18
861f1886fffffff,2017-03-16T18:00:00.0,31,1,0,1,0,0,39,42
861f1d4b7ffffff,2017-03-16T18:00:00.0,41,37,39,-2,0,0,-2,-46
861f18b0fffffff,2017-03-16T18:00:00.0,77,41,39,2,0,0,4,4
861f1d4dfffffff,2017-03-16T18:00:00.0,10,0,0,0,0,0,13,11
861f1d48fffffff,2017-03-17T00:00:00.0,200,115,111,4,0,0,100,13
861f1d4d7ffffff,2017-03-17T00:00:00.0,238,109,104,5,0,0,69,5
861f1d49fffffff,2017-03-17T00:00:00.0,143,79,76,3,0,0,41,-23
861f18b27ffffff,2017-03-17T00:00:00.0,164,84,81,3,0,0,47,-2
861f1d4f7ffffff,2017-03-17T00:00:00.0,110,48,46,2,0,0,36,20
861f1d487ffffff,2017-03-17T00:00:00.0,45,22,21,1,0,0,45,46
861f1d4afffffff,2017-03-17T00:00:00.0,41,23,23,0,0,0,-2,-33
861f18b37ffffff,2017-03-17T00:00:00.0,39,19,18,1,0,0,2,-19
861f18b2fffffff,2017-03-17T00:00:00.0,22,14,13,1,0,0,-1,-18
861f1886fffffff,2017-03-17T00:00:00.0,12,0,0,0,0,0,39,42
861f1d4b7ffffff,2017-03-17T00:00:00.0,19,19,18,1,0,0,-1,-46
861f18b0fffffff,2017-03-17T00:00:00.0,3,1,1,0,0,0,4,4
861f1d4dfffffff,2017-03-17T00:00:00.0,3,0,0,0,0,0,13,11
861f1d48fffffff,2017-03-17T06:00:00.0,1081,529,520,9,0,0,109,13
861f1d4d7ffffff,2017-03-17T06:00:00.0,834,367,359,8,0,0,77,5
861f1d49fffffff,2017-03-17T06:00:00.0,718,386,380,6,0,0,47,-23
861f18b27ffffff,2017-03-17T06:00:00.0,492,243,238,5,0,0,52,-2
861f1d4f7ffffff,2017-03-17T06:00:00.0,277,123,120,3,0,0,39,20
861f1d487ffffff,2017-03-17T06:00:00.0,274,126,122,4,0,0,49,43
861f1d4afffffff,2017-03-17T06:00:00.0,164,98,96,2,0,0,0,-33
861f18b37ffffff,2017-03-17T06:00:00.0,139,69,69,0,0,0,2,-21
861f18b2fffffff,2017-03-17T06:00:00.0,67,45,44,1,0,0,0,-18
861f1886fffffff,2017-03-17T06:00:00.0,79,7,4,3,0,0,42,44
861f1d4b7ffffff,2017-03-17T06:00:00.0,40,39,38,1,0,0,0,-43
861f18b0fffffff,2017-03-17T06:00:00.0,35,16,16,0,0,0,4,2
861f1d4dfffffff,2017-03-17T06:00:00.0,37,3,4,-1,0,0,12,13
861f1d48fffffff,2017-03-17T12:00:00.0,1724,803,788,15,0,0,124,13
861f1d4d7ffffff,2017-03-17T12:00:00.0,949,409,402,7,0,0,84,5
861f1d49fffffff,2017-03-17T12:00:00.0,929,452,445,7,0,0,54,-23
861f18b27ffffff,2017-03-17T12:00:00.0,649,293,288,5,0,0,57,-2
861f1d4f7ffffff,2017-03-17T12:00:00.0,370,153,150,3,0,0,42,20
861f1d487ffffff,2017-03-17T12:00:00.0,303,128,125,3,0,0,52,43
861f1d4afffffff,2017-03-17T12:00:00.0,184,106,104,2,0,0,2,-33
861f18b37ffffff,2017-03-17T12:00:00.0,171,90,88,2,0,0,4,-21
861f18b2fffffff,2017-03-17T12:00:00.0,67,43,42,1,0,0,1,-18
861f1886fffffff,2017-03-17T12:00:00.0,54,2,1,1,0,0,43,44
861f1d4b7ffffff,2017-03-17T12:00:00.0,50,47,47,0,0,0,0,-43
861f18b0fffffff,2017-03-17T12:00:00.0,77,33,32,1,0,0,5,2
861f1d4dfffffff,2017-03-17T12:00:00.0,19,1,1,0,0,0,12,13
861f1d48fffffff,2017-03-17T18:00:00.0,1354,622,612,10,0,0,134,13
861f1d4d7ffffff,2017-03-17T18:00:00.0,1024,445,437,8,0,0,92,5
861f1d49fffffff,2017-03-17T18:00:00.0,842,401,395,6,0,0,60,-23
861f18b27ffffff,2017-03-17T18:00:00.0,823,385,379,6,0,0,63,-2
861f1d4f7ffffff,2017-03-17T18:00:00.0,451,183,178,5,0,0,47,20
861f1d487ffffff,2017-03-17T18:00:00.0,300,138,139,-1,0,0,51,39
861f1d4afffffff,2017-03-17T18:00:00.0,169,93,92,1,0,0,3,-33
861f18b37ffffff,2017-03-17T18:00:00.0,155,71,72,-1,0,0,3,-21
861f18b2fffffff,2017-03-17T18:00:00.0,63,34,35,-1,0,0,0,-18
861f1886fffffff,2017-03-17T18:00:00.0,31,1,1,0,0,0,43,44
861f1d4b7ffffff,2017-03-17T18:00:00.0,67,63,63,0,0,0,0,-39
861f18b0fffffff,2017-03-17T18:00:00.0,85,36,36,0,0,0,5,2
861f1d4dfffffff,2017-03-17T18:00:00.0,13,1,1,0,0,0,12,13
861f1d48fffffff,2017-03-18T00:00:00.0,279,144,140,4,0,0,138,13
861f1d4d7ffffff,2017-03-18T00:00:00.0,398,182,176,6,0,0,98,5
861f1d49fffffff,2017-03-18T00:00:00.0,195,108,105,3,0,0,63,-23
861f18b27ffffff,2017-03-18T00:00:00.0,243,123,120,3,0,0,66,-2
861f1d4f7ffffff,2017-03-18T00:00:00.0,117,53,51,2,0,0,49,20
861f1d487ffffff,2017-03-18T00:00:00.0,61,29,28,1,0,0,52,39
861f1d4afffffff,2017-03-18T00:00:00.0,36,21,20,1,0,0,4,-33
861f18b37ffffff,2017-03-18T00:00:00.0,39,21,20,1,0,0,4,-21
861f18b2fffffff,2017-03-18T00:00:00.0,28,15,15,0,0,0,0,-18
861f1886fffffff,2017-03-18T00:00:00.0,4,0,0,0,0,0,43,44
861f1d4b7ffffff,2017-03-18T00:00:00.0,21,21,20,1,0,0,1,-39
861f18b0fffffff,2017-03-18T00:00:00.0,6,2,2,0,0,0,5,2
861f1d4dfffffff,2017-03-18T00:00:00.0,9,0,0,0,0,0,12,13
861f1d48fffffff,2017-03-18T06:00:00.0,946,470,462,8,0,0,146,13
861f1d4d7ffffff,2017-03-18T06:00:00.0,844,358,350,8,0,0,106,5
861f1d49fffffff,2017-03-18T06:00:00.0,654,327,321,6,0,0,69,-23
861f18b27ffffff,2017-03-18T06:00:00.0,615,311,305,6,0,0,72,-2
861f1d4f7ffffff,2017-03-18T06:00:00.0,371,162,157,5,0,0,54,22
861f1d487ffffff,2017-03-18T06:00:00.0,204,97,95,2,0,0,54,41
861f1d4afffffff,2017-03-18T06:00:00.0,167,101,99,2,0,0,6,-35
861f18b37ffffff,2017-03-18T06:00:00.0,131,78,75,3,0,0,7,-22
861f18b2fffffff,2017-03-18T06:00:00.0,82,50,45,5,0,0,5,-8
861f1886fffffff,2017-03-18T06:00:00.0,72,3,2,1,0,0,44,45
861f1d4b7ffffff,2017-03-18T06:00:00.0,48,46,46,0,0,0,1,-41
861f18b0fffffff,2017-03-18T06:00:00.0,28,10,11,-1,0,0,4,-8
861f1d4dfffffff,2017-03-18T06:00:00.0,34,3,2,1,0,0,13,13
861f1d48fffffff,2017-03-18T12:00:00.0,1870,884,870,14,0,0,160,13
861f1d4d7ffffff,2017-03-18T12:00:00.0,1178,504,495,9,0,0,115,5
861f1d49fffffff,2017-03-18T12:00:00.0,1110,542,534,8,0,0,77,-23
861f18b27ffffff,2017-03-18T12:00:00.0,946,447,440,7,0,0,79,-2
861f1d4f7ffffff,2017-03-18T12:00:00.0,474,186,182,4,0,0,58,22
861f1d487ffffff,2017-03-18T12:00:00.0,331,159,155,4,0,0,58,44
861f1d4afffffff,2017-03-18T12:00:00.0,241,153,149,4,0,0,10,-35
861f18b37ffffff,2017-03-18T12:00:00.0,194,92,92,0,0,0,7,-22
861f18b2fffffff,2017-03-18T12:00:00.0,78,39,38,1,0,0,6,-8
861f1886fffffff,2017-03-18T12:00:00.0,80,3,2,1,0,0,45,45
861f1d4b7ffffff,2017-03-18T12:00:00.0,58,54,55,-1,0,0,0,-44
861f18b0fffffff,2017-03-18T12:00:00.0,37,12,15,-3,0,0,1,-16
861f1d4dfffffff,2017-03-18T12:00:00.0,41,9,5,4,0,0,17,21
861f1d48fffffff,2017-03-18T18:00:00.0,1593,700,686,14,0,0,174,13
861f1d4d7ffffff,2017-03-18T18:00:00.0,1245,524,515,9,0,0,124,5
861f1d49fffffff,2017-03-18T18:00:00.0,893,403,396,7,0,0,84,-23
861f18b27ffffff,2017-03-18T18:00:00.0,854,402,398,4,0,0,83,-10
861f1d4f7ffffff,2017-03-18T18:00:00.0,499,198,194,4,0,0,62,22
861f1d487ffffff,2017-03-18T18:00:00.0,231,110,108,2,0,0,60,44
861f1d4afffffff,2017-03-18T18:00:00.0,180,105,104,1,0,0,11,-35
861f18b37ffffff,2017-03-18T18:00:00.0,149,67,67,0,0,0,7,-22
861f18b2fffffff,2017-03-18T18:00:00.0,103,49,53,-4,0,0,2,-19
861f1886fffffff,2017-03-18T18:00:00.0,62,2,1,1,0,0,46,45
861f1d4b7ffffff,2017-03-18T18:00:00.0,54,54,53,1,0,0,1,-44
861f18b0fffffff,2017-03-18T18:00:00.0,65,34,27,7,0,0,8,10
861f1d4dfffffff,2017-03-18T18:00:00.0,25,2,4,-2,0,0,15,14
861f1d48fffffff,2017-03-19T00:00:00.0,383,178,171,7,0,0,181,13
861f1d4d7ffffff,2017-03-19T00:00:00.0,435,185,178,7,0,0,131,5
861f1d49fffffff,2017-03-19T00:00:00.0,168,82,79,3,0,0,87,-23
861f18b27ffffff,2017-03-19T00:00:00.0,262,128,125,3,0,0,86,-10
861f1d4f7ffffff,2017-03-19T00:00:00.0,118,54,52,2,0,0,64,22
861f1d487ffffff,2017-03-19T00:00:00.0,42,20,20,0,0,0,60,44
861f1d4afffffff,2017-03-19T00:00:00.0,39,23,22,1,0,0,12,-35
861f18b37ffffff,2017-03-19T00:00:00.0,31,15,14,1,0,0,8,-22
861f18b2fffffff,2017-03-19T00:00:00.0,32,18,16,2,0,0,4,-16
861f1886fffffff,2017-03-19T00:00:00.0,3,0,0,0,0,0,46,45
861f1d4b7ffffff,2017-03-19T00:00:00.0,16,16,15,1,0,0,2,-44
861f18b0fffffff,2017-03-19T00:00:00.0,4,2,1,1,0,0,9,7
861f1d4dfffffff,2017-03-19T00:00:00.0,8,1,1,0,0,0,15,14
861f1d48fffffff,2017-03-19T06:00:00.0,823,388,382,6,0,0,187,4
