Hex,timestamp,Total_rentals,Own_rentals_post_reloc,Own_rentals_base_pre_reloc,Own_rentals_delta,Lost_market_demand_pre,Lost_market_demand_post,Own_rentals_cum_delta,Own_relocs_cum_delta
861f1886fffffff,2017-03-17T03:00:00.0,0,0,0,0,0,0,28,26
861f1d4b7ffffff,2017-03-17T03:00:00.0,0,0,0,0,0,0,1,-45
861f18b0fffffff,2017-03-17T03:00:00.0,0,0,0,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T03:00:00.0,0,0,0,0,0,0,10,-1
861f1d48fffffff,2017-03-17T04:00:00.0,39,21,22,-1,0,0,216,68
861f1d4d7ffffff,2017-03-17T04:00:00.0,48,22,22,0,0,0,143,39
861f1d49fffffff,2017-03-17T04:00:00.0,19,10,10,0,0,0,94,-7
861f18b27ffffff,2017-03-17T04:00:00.0,37,19,18,1,0,0,86,2
861f1d4f7ffffff,2017-03-17T04:00:00.0,17,7,7,0,0,0,49,17
861f1d487ffffff,2017-03-17T04:00:00.0,5,2,2,0,0,0,39,19
861f1d4afffffff,2017-03-17T04:00:00.0,12,6,6,0,0,0,-14,-59
861f18b37ffffff,2017-03-17T04:00:00.0,5,2,2,0,0,0,-4,-22
861f18b2fffffff,2017-03-17T04:00:00.0,6,4,3,1,0,0,-19,-33
861f1886fffffff,2017-03-17T04:00:00.0,2,0,0,0,0,0,28,26
861f1d4b7ffffff,2017-03-17T04:00:00.0,3,3,3,0,0,0,1,-45
861f18b0fffffff,2017-03-17T04:00:00.0,0,0,0,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T04:00:00.0,1,0,0,0,0,0,10,-1
861f1d48fffffff,2017-03-17T05:00:00.0,47,27,27,0,0,0,216,68
861f1d4d7ffffff,2017-03-17T05:00:00.0,64,30,29,1,0,0,144,39
861f1d49fffffff,2017-03-17T05:00:00.0,59,34,33,1,0,0,95,-7
861f18b27ffffff,2017-03-17T05:00:00.0,45,23,22,1,0,0,87,2
861f1d4f7ffffff,2017-03-17T05:00:00.0,31,14,14,0,0,0,49,17
861f1d487ffffff,2017-03-17T05:00:00.0,16,8,7,1,0,0,40,19
861f1d4afffffff,2017-03-17T05:00:00.0,8,4,4,0,0,0,-14,-59
861f18b37ffffff,2017-03-17T05:00:00.0,18,9,9,0,0,0,-4,-22
861f18b2fffffff,2017-03-17T05:00:00.0,9,6,6,0,0,0,-19,-33
861f1886fffffff,2017-03-17T05:00:00.0,9,0,0,0,0,0,28,26
861f1d4b7ffffff,2017-03-17T05:00:00.0,5,4,4,0,0,0,1,-45
861f18b0fffffff,2017-03-17T05:00:00.0,3,1,1,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T05:00:00.0,2,0,0,0,0,0,10,-1
861f1d48fffffff,2017-03-17T06:00:00.0,108,62,61,1,0,0,217,68
861f1d4d7ffffff,2017-03-17T06:00:00.0,143,69,68,1,0,0,145,39
861f1d49fffffff,2017-03-17T06:00:00.0,113,67,66,1,0,0,96,-7
861f18b27ffffff,2017-03-17T06:00:00.0,76,40,39,1,0,0,88,2
861f1d4f7ffffff,2017-03-17T06:00:00.0,75,35,35,0,0,0,49,17
861f1d487ffffff,2017-03-17T06:00:00.0,46,22,21,1,0,0,41,18
861f1d4afffffff,2017-03-17T06:00:00.0,29,16,16,0,0,0,-14,-59
861f18b37ffffff,2017-03-17T06:00:00.0,32,15,16,-1,0,0,-5,-22
861f18b2fffffff,2017-03-17T06:00:00.0,7,5,5,0,0,0,-19,-33
861f1886fffffff,2017-03-17T06:00:00.0,17,1,1,0,0,0,28,26
861f1d4b7ffffff,2017-03-17T06:00:00.0,6,6,6,0,0,0,1,-44
861f18b0fffffff,2017-03-17T06:00:00.0,3,1,1,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T06:00:00.0,4,0,0,0,0,0,10,-1
861f1d48fffffff,2017-03-17T07:00:00.0,150,79,78,1,0,0,218,68
861f1d4d7ffffff,2017-03-17T07:00:00.0,185,91,90,1,0,0,146,39
861f1d49fffffff,2017-03-17T07:00:00.0,143,82,80,2,0,0,98,-7
861f18b27ffffff,2017-03-17T07:00:00.0,102,51,50,1,0,0,89,2
861f1d4f7ffffff,2017-03-17T07:00:00.0,54,27,27,0,0,0,49,17
861f1d487ffffff,2017-03-17T07:00:00.0,43,19,19,0,0,0,41,16
861f1d4afffffff,2017-03-17T07:00:00.0,27,16,16,0,0,0,-14,-59
861f18b37ffffff,2017-03-17T07:00:00.0,27,13,13,0,0,0,-5,-22
861f18b2fffffff,2017-03-17T07:00:00.0,11,8,7,1,0,0,-18,-33
861f1886fffffff,2017-03-17T07:00:00.0,19,2,1,1,0,0,29,26
861f1d4b7ffffff,2017-03-17T07:00:00.0,6,6,6,0,0,0,1,-42
861f18b0fffffff,2017-03-17T07:00:00.0,5,2,2,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T07:00:00.0,6,0,1,-1,0,0,9,-1
861f1d48fffffff,2017-03-17T08:00:00.0,216,110,108,2,0,0,220,68
861f1d4d7ffffff,2017-03-17T08:00:00.0,163,80,78,2,0,0,148,39
861f1d49fffffff,2017-03-17T08:00:00.0,127,71,70,1,0,0,99,-7
861f18b27ffffff,2017-03-17T08:00:00.0,91,45,44,1,0,0,90,2
861f1d4f7ffffff,2017-03-17T08:00:00.0,43,19,19,0,0,0,49,17
861f1d487ffffff,2017-03-17T08:00:00.0,45,19,19,0,0,0,41,14
861f1d4afffffff,2017-03-17T08:00:00.0,30,21,19,2,0,0,-12,-59
861f18b37ffffff,2017-03-17T08:00:00.0,25,13,13,0,0,0,-5,-22
861f18b2fffffff,2017-03-17T08:00:00.0,16,12,12,0,0,0,-18,-33
861f1886fffffff,2017-03-17T08:00:00.0,15,1,1,0,0,0,29,26
861f1d4b7ffffff,2017-03-17T08:00:00.0,8,7,7,0,0,0,1,-40
861f18b0fffffff,2017-03-17T08:00:00.0,5,2,2,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T08:00:00.0,7,0,1,-1,0,0,8,-1
861f1d48fffffff,2017-03-17T09:00:00.0,181,89,87,2,0,0,222,68
861f1d4d7ffffff,2017-03-17T09:00:00.0,101,45,44,1,0,0,149,39
861f1d49fffffff,2017-03-17T09:00:00.0,101,51,50,1,0,0,100,-7
861f18b27ffffff,2017-03-17T09:00:00.0,81,42,41,1,0,0,91,2
861f1d4f7ffffff,2017-03-17T09:00:00.0,37,15,15,0,0,0,49,17
861f1d487ffffff,2017-03-17T09:00:00.0,38,17,17,0,0,0,41,14
861f1d4afffffff,2017-03-17T09:00:00.0,29,19,18,1,0,0,-11,-59
861f18b37ffffff,2017-03-17T09:00:00.0,19,10,10,0,0,0,-5,-22
861f18b2fffffff,2017-03-17T09:00:00.0,10,7,7,0,0,0,-18,-33
861f1886fffffff,2017-03-17T09:00:00.0,10,1,0,1,0,0,30,26
861f1d4b7ffffff,2017-03-17T09:00:00.0,7,7,7,0,0,0,1,-40
861f18b0fffffff,2017-03-17T09:00:00.0,7,3,3,0,0,0,2,-4
861f1d4dfffffff,2017-03-17T09:00:00.0,6,0,1,-1,0,0,7,-1
861f1d48fffffff,2017-03-17T10:00:00.0,184,90,88,2,0,0,224,68
861f1d4d7ffffff,2017-03-17T10:00:00.0,118,50,48,2,0,0,151,39
861f1d49fffffff,2017-03-17T10:00:00.0,113,56,55,1,0,0,101,-7
861f18b27ffffff,2017-03-17T10:00:00.0,88,47,45,2,0,0,93,2
861f1d4f7ffffff,2017-03-17T10:00:00.0,37,16,16,0,0,0,49,17
861f1d487ffffff,2017-03-17T10:00:00.0,42,19,19,0,0,0,41,15
861f1d4afffffff,2017-03-17T10:00:00.0,25,15,15,0,0,0,-11,-59
861f18b37ffffff,2017-03-17T10:00:00.0,25,14,13,1,0,0,-4,-22
861f18b2fffffff,2017-03-17T10:00:00.0,10,6,6,0,0,0,-18,-33
861f1886fffffff,2017-03-17T10:00:00.0,10,1,0,1,0,0,31,26
861f1d4b7ffffff,2017-03-17T10:00:00.0,7,7,7,0,0,0,1,-41
861f18b0fffffff,2017-03-17T10:00:00.0,8,3,3,0,0,0,2,-8
861f1d4dfffffff,2017-03-17T10:00:00.0,5,1,0,1,0,0,8,3
861f1d48fffffff,2017-03-17T11:00:00.0,242,115,112,3,0,0,227,68
861f1d4d7ffffff,2017-03-17T11:00:00.0,124,50,48,2,0,0,153,39
861f1d49fffffff,2017-03-17T11:00:00.0,121,66,65,1,0,0,102,-7
861f18b27ffffff,2017-03-17T11:00:00.0,54,26,25,1,0,0,94,2
861f1d4f7ffffff,2017-03-17T11:00:00.0,31,14,13,1,0,0,50,17
861f1d487ffffff,2017-03-17T11:00:00.0,60,27,27,0,0,0,41,15
861f1d4afffffff,2017-03-17T11:00:00.0,24,13,14,-1,0,0,-12,-59
861f18b37ffffff,2017-03-17T11:00:00.0,11,5,5,0,0,0,-4,-22
861f18b2fffffff,2017-03-17T11:00:00.0,13,9,9,0,0,0,-18,-33
861f1886fffffff,2017-03-17T11:00:00.0,8,0,1,-1,0,0,30,26
861f1d4b7ffffff,2017-03-17T11:00:00.0,6,6,6,0,0,0,1,-41
861f18b0fffffff,2017-03-17T11:00:00.0,7,3,3,0,0,0,2,-8
861f1d4dfffffff,2017-03-17T11:00:00.0,9,2,2,0,0,0,8,3
861f1d48fffffff,2017-03-17T12:00:00.0,248,117,114,3,0,0,230,68
861f1d4d7ffffff,2017-03-17T12:00:00.0,106,43,41,2,0,0,155,39
861f1d49fffffff,2017-03-17T12:00:00.0,122,67,65,2,0,0,104,-7
861f18b27ffffff,2017-03-17T12:00:00.0,86,41,40,1,0,0,95,2
861f1d4f7ffffff,2017-03-17T12:00:00.0,52,21,21,0,0,0,50,17
861f1d487ffffff,2017-03-17T12:00:00.0,33,13,13,0,0,0,41,11
861f1d4afffffff,2017-03-17T12:00:00.0,30,18,17,1,0,0,-11,-55
861f18b37ffffff,2017-03-17T12:00:00.0,18,9,9,0,0,0,-4,-22
861f18b2fffffff,2017-03-17T12:00:00.0,10,6,6,0,0,0,-18,-33
861f1886fffffff,2017-03-17T12:00:00.0,8,1,1,0,0,0,30,26
861f1d4b7ffffff,2017-03-17T12:00:00.0,10,10,10,0,0,0,1,-41
861f18b0fffffff,2017-03-17T12:00:00.0,8,3,3,0,0,0,2,-8
861f1d4dfffffff,2017-03-17T12:00:00.0,5,1,1,0,0,0,8,3
861f1d48fffffff,2017-03-17T13:00:00.0,257,120,117,3,0,0,233,68
861f1d4d7ffffff,2017-03-17T13:00:00.0,133,56,55,1,0,0,156,39
861f1d49fffffff,2017-03-17T13:00:00.0,123,65,64,1,0,0,105,-7
861f18b27ffffff,2017-03-17T13:00:00.0,88,40,40,0,0,0,95,2
861f1d4f7ffffff,2017-03-17T13:00:00.0,47,20,19,1,0,0,51,17
861f1d487ffffff,2017-03-17T13:00:00.0,35,14,14,0,0,0,41,11
861f1d4afffffff,2017-03-17T13:00:00.0,25,15,14,1,0,0,-10,-55
861f18b37ffffff,2017-03-17T13:00:00.0,21,11,11,0,0,0,-4,-22
861f18b2fffffff,2017-03-17T13:00:00.0,11,6,7,-1,0,0,-19,-33
861f1886fffffff,2017-03-17T13:00:00.0,7,0,0,0,0,0,30,26
861f1d4b7ffffff,2017-03-17T13:00:00.0,8,8,8,0,0,0,1,-41
861f18b0fffffff,2017-03-17T13:00:00.0,20,9,9,0,0,0,2,-8
861f1d4dfffffff,2017-03-17T13:00:00.0,3,0,0,0,0,0,8,3
861f1d48fffffff,2017-03-17T14:00:00.0,299,140,136,4,0,0,237,68
861f1d4d7ffffff,2017-03-17T14:00:00.0,144,61,60,1,0,0,157,39
861f1d49fffffff,2017-03-17T14:00:00.0,137,70,68,2,0,0,107,-7
861f18b27ffffff,2017-03-17T14:00:00.0,82,38,37,1,0,0,96,2
861f1d4f7ffffff,2017-03-17T14:00:00.0,46,19,19,0,0,0,51,17
861f1d487ffffff,2017-03-17T14:00:00.0,46,18,17,1,0,0,42,14
861f1d4afffffff,2017-03-17T14:00:00.0,29,13,16,-3,0,0,-13,-55
861f18b37ffffff,2017-03-17T14:00:00.0,30,16,15,1,0,0,-3,-22
861f18b2fffffff,2017-03-17T14:00:00.0,8,7,5,2,0,0,-17,-31
861f1886fffffff,2017-03-17T14:00:00.0,7,0,0,0,0,0,30,26
861f1d4b7ffffff,2017-03-17T14:00:00.0,4,4,4,0,0,0,1,-44
861f18b0fffffff,2017-03-17T14:00:00.0,11,5,5,0,0,0,2,-10
861f1d4dfffffff,2017-03-17T14:00:00.0,5,1,0,1,0,0,9,3
861f1d48fffffff,2017-03-17T15:00:00.0,299,141,137,4,0,0,241,68
861f1d4d7ffffff,2017-03-17T15:00:00.0,147,63,61,2,0,0,159,39
861f1d49fffffff,2017-03-17T15:00:00.0,144,66,65,1,0,0,108,-7
861f18b27ffffff,2017-03-17T15:00:00.0,108,51,49,2,0,0,98,2
861f1d4f7ffffff,2017-03-17T15:00:00.0,49,20,19,1,0,0,52,17
861f1d487ffffff,2017-03-17T15:00:00.0,48,20,19,1,0,0,43,14
861f1d4afffffff,2017-03-17T15:00:00.0,25,16,14,2,0,0,-11,-55
861f18b37ffffff,2017-03-17T15:00:00.0,33,17,16,1,0,0,-2,-22
861f18b2fffffff,2017-03-17T15:00:00.0,14,8,9,-1,0,0,-18,-31
861f1886fffffff,2017-03-17T15:00:00.0,10,1,0,1,0,0,31,26
861f1d4b7ffffff,2017-03-17T15:00:00.0,8,8,8,0,0,0,1,-44
861f18b0fffffff,2017-03-17T15:00:00.0,8,3,3,0,0,0,2,-10
861f1d4dfffffff,2017-03-17T15:00:00.0,3,0,0,0,0,0,9,3
861f1d48fffffff,2017-03-17T16:00:00.0,341,159,154,5,0,0,246,68
861f1d4d7ffffff,2017-03-17T16:00:00.0,191,82,78,4,0,0,163,43
861f1d49fffffff,2017-03-17T16:00:00.0,196,93,90,3,0,0,111,-7
861f18b27ffffff,2017-03-17T16:00:00.0,110,48,46,2,0,0,100,2
861f1d4f7ffffff,2017-03-17T16:00:00.0,83,34,32,2,0,0,54,17
861f1d487ffffff,2017-03-17T16:00:00.0,61,24,24,0,0,0,43,14
861f1d4afffffff,2017-03-17T16:00:00.0,28,16,16,0,0,0,-11,-55
861f18b37ffffff,2017-03-17T16:00:00.0,35,19,19,0,0,0,-2,-22
861f18b2fffffff,2017-03-17T16:00:00.0,13,9,9,0,0,0,-18,-31
861f1886fffffff,2017-03-17T16:00:00.0,11,1,1,0,0,0,31,26
861f1d4b7ffffff,2017-03-17T16:00:00.0,10,8,9,-1,0,0,0,-44
861f18b0fffffff,2017-03-17T16:00:00.0,10,4,4,0,0,0,2,-10
861f1d4dfffffff,2017-03-17T16:00:00.0,1,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T17:00:00.0,280,128,123,5,0,0,251,68
861f1d4d7ffffff,2017-03-17T17:00:00.0,228,102,98,4,0,0,167,43
861f1d49fffffff,2017-03-17T17:00:00.0,207,100,96,4,0,0,115,-7
861f18b27ffffff,2017-03-17T17:00:00.0,175,78,76,2,0,0,102,2
861f1d4f7ffffff,2017-03-17T17:00:00.0,93,40,39,1,0,0,55,17
861f1d487ffffff,2017-03-17T17:00:00.0,80,36,35,1,0,0,44,14
861f1d4afffffff,2017-03-17T17:00:00.0,47,29,27,2,0,0,-9,-52
861f18b37ffffff,2017-03-17T17:00:00.0,34,19,18,1,0,0,-1,-22
861f18b2fffffff,2017-03-17T17:00:00.0,11,7,7,0,0,0,-18,-29
861f1886fffffff,2017-03-17T17:00:00.0,11,1,0,1,0,0,32,26
861f1d4b7ffffff,2017-03-17T17:00:00.0,10,9,9,0,0,0,0,-47
861f18b0fffffff,2017-03-17T17:00:00.0,20,8,8,0,0,0,2,-12
861f1d4dfffffff,2017-03-17T17:00:00.0,2,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T18:00:00.0,293,121,115,6,0,0,257,68
861f1d4d7ffffff,2017-03-17T18:00:00.0,210,93,91,2,0,0,169,43
861f1d49fffffff,2017-03-17T18:00:00.0,200,91,87,4,0,0,119,-4
861f18b27ffffff,2017-03-17T18:00:00.0,175,76,74,2,0,0,104,2
861f1d4f7ffffff,2017-03-17T18:00:00.0,109,46,45,1,0,0,56,16
861f1d487ffffff,2017-03-17T18:00:00.0,67,30,29,1,0,0,45,14
861f1d4afffffff,2017-03-17T18:00:00.0,51,32,30,2,0,0,-7,-51
861f18b37ffffff,2017-03-17T18:00:00.0,41,20,19,1,0,0,0,-22
861f18b2fffffff,2017-03-17T18:00:00.0,11,4,5,-1,0,0,-19,-29
861f1886fffffff,2017-03-17T18:00:00.0,11,0,0,0,0,0,32,23
861f1d4b7ffffff,2017-03-17T18:00:00.0,7,6,6,0,0,0,0,-47
861f18b0fffffff,2017-03-17T18:00:00.0,13,5,5,0,0,0,2,-12
861f1d4dfffffff,2017-03-17T18:00:00.0,0,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T19:00:00.0,270,122,119,3,0,0,260,68
861f1d4d7ffffff,2017-03-17T19:00:00.0,213,91,88,3,0,0,172,43
861f1d49fffffff,2017-03-17T19:00:00.0,181,76,73,3,0,0,122,-2
861f18b27ffffff,2017-03-17T19:00:00.0,150,67,65,2,0,0,106,2
861f1d4f7ffffff,2017-03-17T19:00:00.0,93,36,35,1,0,0,57,16
861f1d487ffffff,2017-03-17T19:00:00.0,86,42,41,1,0,0,46,16
861f1d4afffffff,2017-03-17T19:00:00.0,23,13,13,0,0,0,-7,-51
861f18b37ffffff,2017-03-17T19:00:00.0,31,16,16,0,0,0,0,-22
861f18b2fffffff,2017-03-17T19:00:00.0,14,6,7,-1,0,0,-20,-29
861f1886fffffff,2017-03-17T19:00:00.0,5,0,0,0,0,0,32,21
861f1d4b7ffffff,2017-03-17T19:00:00.0,16,14,15,-1,0,0,-1,-49
861f18b0fffffff,2017-03-17T19:00:00.0,15,6,6,0,0,0,2,-12
861f1d4dfffffff,2017-03-17T19:00:00.0,3,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T20:00:00.0,267,130,128,2,0,0,262,68
861f1d4d7ffffff,2017-03-17T20:00:00.0,155,64,61,3,0,0,175,43
861f1d49fffffff,2017-03-17T20:00:00.0,152,73,70,3,0,0,125,-1
861f18b27ffffff,2017-03-17T20:00:00.0,139,64,63,1,0,0,107,-1
861f1d4f7ffffff,2017-03-17T20:00:00.0,72,27,26,1,0,0,58,16
861f1d487ffffff,2017-03-17T20:00:00.0,62,25,24,1,0,0,47,16
861f1d4afffffff,2017-03-17T20:00:00.0,36,20,20,0,0,0,-7,-51
861f18b37ffffff,2017-03-17T20:00:00.0,30,15,15,0,0,0,0,-22
861f18b2fffffff,2017-03-17T20:00:00.0,12,7,6,1,0,0,-19,-26
861f1886fffffff,2017-03-17T20:00:00.0,3,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-17T20:00:00.0,12,12,11,1,0,0,0,-49
861f18b0fffffff,2017-03-17T20:00:00.0,21,8,9,-1,0,0,1,-12
861f1d4dfffffff,2017-03-17T20:00:00.0,1,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T21:00:00.0,227,103,100,3,0,0,265,68
861f1d4d7ffffff,2017-03-17T21:00:00.0,169,74,72,2,0,0,177,43
861f1d49fffffff,2017-03-17T21:00:00.0,149,76,73,3,0,0,128,-1
861f18b27ffffff,2017-03-17T21:00:00.0,133,65,63,2,0,0,109,-1
861f1d4f7ffffff,2017-03-17T21:00:00.0,74,31,30,1,0,0,59,16
861f1d487ffffff,2017-03-17T21:00:00.0,44,21,20,1,0,0,48,16
861f1d4afffffff,2017-03-17T21:00:00.0,23,13,12,1,0,0,-6,-51
861f18b37ffffff,2017-03-17T21:00:00.0,26,11,11,0,0,0,0,-22
861f18b2fffffff,2017-03-17T21:00:00.0,9,5,4,1,0,0,-18,-26
861f1886fffffff,2017-03-17T21:00:00.0,5,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-17T21:00:00.0,11,10,10,0,0,0,0,-49
861f18b0fffffff,2017-03-17T21:00:00.0,13,5,6,-1,0,0,0,-12
861f1d4dfffffff,2017-03-17T21:00:00.0,3,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T22:00:00.0,177,86,84,2,0,0,267,68
861f1d4d7ffffff,2017-03-17T22:00:00.0,155,70,68,2,0,0,179,43
861f1d49fffffff,2017-03-17T22:00:00.0,92,49,47,2,0,0,130,-1
861f18b27ffffff,2017-03-17T22:00:00.0,130,62,60,2,0,0,111,-1
861f1d4f7ffffff,2017-03-17T22:00:00.0,47,20,19,1,0,0,60,16
861f1d487ffffff,2017-03-17T22:00:00.0,22,10,11,-1,0,0,47,8
861f1d4afffffff,2017-03-17T22:00:00.0,20,10,10,0,0,0,-6,-51
861f18b37ffffff,2017-03-17T22:00:00.0,15,6,6,0,0,0,0,-22
861f18b2fffffff,2017-03-17T22:00:00.0,7,4,4,0,0,0,-18,-32
861f1886fffffff,2017-03-17T22:00:00.0,6,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-17T22:00:00.0,16,16,15,1,0,0,1,-41
861f18b0fffffff,2017-03-17T22:00:00.0,12,6,5,1,0,0,1,-6
861f1d4dfffffff,2017-03-17T22:00:00.0,4,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-17T23:00:00.0,120,59,58,1,0,0,268,68
861f1d4d7ffffff,2017-03-17T23:00:00.0,122,55,53,2,0,0,181,43
861f1d49fffffff,2017-03-17T23:00:00.0,68,35,34,1,0,0,131,-1
861f18b27ffffff,2017-03-17T23:00:00.0,96,47,46,1,0,0,112,-1
861f1d4f7ffffff,2017-03-17T23:00:00.0,56,23,22,1,0,0,61,16
861f1d487ffffff,2017-03-17T23:00:00.0,19,10,10,0,0,0,47,6
861f1d4afffffff,2017-03-17T23:00:00.0,16,8,8,0,0,0,-6,-51
861f18b37ffffff,2017-03-17T23:00:00.0,12,5,5,0,0,0,0,-22
861f18b2fffffff,2017-03-17T23:00:00.0,10,6,6,0,0,0,-18,-32
861f1886fffffff,2017-03-17T23:00:00.0,1,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-17T23:00:00.0,5,5,5,0,0,0,1,-39
861f18b0fffffff,2017-03-17T23:00:00.0,11,5,5,0,0,0,1,-6
861f1d4dfffffff,2017-03-17T23:00:00.0,2,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-18T00:00:00.0,94,49,48,1,0,0,269,68
861f1d4d7ffffff,2017-03-18T00:00:00.0,102,46,45,1,0,0,182,43
861f1d49fffffff,2017-03-18T00:00:00.0,47,24,23,1,0,0,132,-1
861f18b27ffffff,2017-03-18T00:00:00.0,65,31,31,0,0,0,112,-1
861f1d4f7ffffff,2017-03-18T00:00:00.0,32,14,14,0,0,0,61,16
861f1d487ffffff,2017-03-18T00:00:00.0,18,9,10,-1,0,0,46,6
861f1d4afffffff,2017-03-18T00:00:00.0,11,6,6,0,0,0,-6,-51
861f18b37ffffff,2017-03-18T00:00:00.0,8,4,4,0,0,0,0,-22
861f18b2fffffff,2017-03-18T00:00:00.0,12,6,6,0,0,0,-18,-32
861f1886fffffff,2017-03-18T00:00:00.0,1,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-18T00:00:00.0,4,4,4,0,0,0,1,-39
861f18b0fffffff,2017-03-18T00:00:00.0,2,1,0,1,0,0,2,-6
861f1d4dfffffff,2017-03-18T00:00:00.0,2,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-18T01:00:00.0,51,26,25,1,0,0,270,68
861f1d4d7ffffff,2017-03-18T01:00:00.0,78,35,34,1,0,0,183,43
861f1d49fffffff,2017-03-18T01:00:00.0,40,22,21,1,0,0,133,-1
861f18b27ffffff,2017-03-18T01:00:00.0,58,28,28,0,0,0,112,-1
861f1d4f7ffffff,2017-03-18T01:00:00.0,29,13,13,0,0,0,61,16
861f1d487ffffff,2017-03-18T01:00:00.0,8,4,4,0,0,0,46,6
861f1d4afffffff,2017-03-18T01:00:00.0,3,1,1,0,0,0,-6,-51
861f18b37ffffff,2017-03-18T01:00:00.0,3,1,1,0,0,0,0,-22
861f18b2fffffff,2017-03-18T01:00:00.0,2,1,1,0,0,0,-18,-32
861f1886fffffff,2017-03-18T01:00:00.0,0,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-18T01:00:00.0,5,5,5,0,0,0,1,-39
861f18b0fffffff,2017-03-18T01:00:00.0,1,0,0,0,0,0,2,-6
861f1d4dfffffff,2017-03-18T01:00:00.0,1,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-18T02:00:00.0,42,21,20,1,0,0,271,68
861f1d4d7ffffff,2017-03-18T02:00:00.0,68,30,29,1,0,0,184,43
861f1d49fffffff,2017-03-18T02:00:00.0,29,16,16,0,0,0,133,-1
861f18b27ffffff,2017-03-18T02:00:00.0,43,22,21,1,0,0,113,-1
861f1d4f7ffffff,2017-03-18T02:00:00.0,13,6,6,0,0,0,61,16
861f1d487ffffff,2017-03-18T02:00:00.0,7,3,4,-1,0,0,45,6
861f1d4afffffff,2017-03-18T02:00:00.0,4,2,2,0,0,0,-6,-51
861f18b37ffffff,2017-03-18T02:00:00.0,8,4,4,0,0,0,0,-22
861f18b2fffffff,2017-03-18T02:00:00.0,2,1,1,0,0,0,-18,-32
861f1886fffffff,2017-03-18T02:00:00.0,0,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-18T02:00:00.0,5,5,5,0,0,0,1,-39
861f18b0fffffff,2017-03-18T02:00:00.0,1,0,0,0,0,0,2,-6
861f1d4dfffffff,2017-03-18T02:00:00.0,1,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-18T03:00:00.0,33,17,17,0,0,0,271,68
861f1d4d7ffffff,2017-03-18T03:00:00.0,47,21,21,0,0,0,184,43
861f1d49fffffff,2017-03-18T03:00:00.0,29,16,16,0,0,0,133,-1
861f18b27ffffff,2017-03-18T03:00:00.0,30,15,15,0,0,0,113,-1
861f1d4f7ffffff,2017-03-18T03:00:00.0,10,4,4,0,0,0,61,16
861f1d487ffffff,2017-03-18T03:00:00.0,12,6,6,0,0,0,45,6
861f1d4afffffff,2017-03-18T03:00:00.0,5,2,2,0,0,0,-6,-51
861f18b37ffffff,2017-03-18T03:00:00.0,9,5,5,0,0,0,0,-22
861f18b2fffffff,2017-03-18T03:00:00.0,2,1,1,0,0,0,-18,-32
861f1886fffffff,2017-03-18T03:00:00.0,1,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-18T03:00:00.0,0,0,0,0,0,0,1,-39
861f18b0fffffff,2017-03-18T03:00:00.0,1,0,0,0,0,0,2,-6
861f1d4dfffffff,2017-03-18T03:00:00.0,1,0,0,0,0,0,9,-1
861f1d48fffffff,2017-03-18T04:00:00.0,28,14,14,0,0,0,271,68
861f1d4d7ffffff,2017-03-18T04:00:00.0,59,28,27,1,0,0,185,43
861f1d49fffffff,2017-03-18T04:00:00.0,23,13,12,1,0,0,134,-1
861f18b27ffffff,2017-03-18T04:00:00.0,27,14,14,0,0,0,113,-1
861f1d4f7ffffff,2017-03-18T04:00:00.0,17,8,7,1,0,0,62,16
861f1d487ffffff,2017-03-18T04:00:00.0,8,4,4,0,0,0,45,6
861f1d4afffffff,2017-03-18T04:00:00.0,9,5,5,0,0,0,-6,-51
861f18b37ffffff,2017-03-18T04:00:00.0,5,2,2,0,0,0,0,-22
861f18b2fffffff,2017-03-18T04:00:00.0,6,3,3,0,0,0,-18,-32
861f1886fffffff,2017-03-18T04:00:00.0,1,0,0,0,0,0,32,20
861f1d4b7ffffff,2017-03-18T04:00:00.0,2,2,2,0,0,0,1,-39
861f18b0fffffff,2017-03-18T04:00:00.0,0,0,0,0,0,0,2,-6
