Hex,timestamp,Total_revenue,Own_revenue_post_reloc,Own_rental_cost_post_reloc,Own_revenue_base_pre_reloc,Own_rental_cost_base_pre_reloc,Comp_rental_cost_base_pre_reloc,Own_revenue_delta,Own_rental_cost_delta
861f1d49fffffff,2017-03-19T12:00:00.0,16163.4,7514.4,1315.02,7365.6,1288.98,1539.62,148.79999999999927,26.039999999999964
861f18b27ffffff,2017-03-19T12:00:00.0,16936.98,7020.8,1228.64,6869.41,1202.15,1761.82,151.39000000000033,26.49000000000001
861f1d4f7ffffff,2017-03-19T12:00:00.0,11860.04,4520.64,791.11,4334.5,758.54,1316.97,186.14000000000033,32.57000000000005
861f1d487ffffff,2017-03-19T12:00:00.0,6282.79,2874.48,503.03,2895.01,506.63,592.86,-20.5300000000002,-3.6000000000000227
861f1d4afffffff,2017-03-19T12:00:00.0,3944.95,2430.73,425.38,2331.11,407.94,282.42,99.61999999999989,17.439999999999998
861f18b37ffffff,2017-03-19T12:00:00.0,2777.52,1114.92,195.11,1114.92,195.11,290.96,0.0,0.0
861f18b2fffffff,2017-03-19T12:00:00.0,1653.44,785.38,137.44,806.05,141.06,148.29,-20.66999999999996,-3.6200000000000045
861f1886fffffff,2017-03-19T12:00:00.0,2306.02,160.14,28.02,64.06,11.21,392.34,96.07999999999998,16.81
861f1d4b7ffffff,2017-03-19T12:00:00.0,1165.82,1165.82,204.02,1165.82,204.02,0.0,0.0,0.0
861f18b0fffffff,2017-03-19T12:00:00.0,1826.72,685.02,119.88,587.16,102.75,216.92,97.86000000000001,17.129999999999995
861f1d4dfffffff,2017-03-19T12:00:00.0,663.0,58.5,10.24,58.5,10.24,105.79,0.0,0.0
861f1d48fffffff,2017-03-19T18:00:00.0,14940.36,6937.2,1214.01,6734.16,1178.48,1436.08,203.03999999999996,35.52999999999997
861f1d4d7ffffff,2017-03-19T18:00:00.0,13919.09,5479.15,958.85,5274.96,923.12,1512.72,204.1899999999996,35.73000000000002
861f1d49fffffff,2017-03-19T18:00:00.0,8639.91,4437.16,776.5,4303.21,753.06,758.92,133.94999999999982,23.440000000000055
861f18b27ffffff,2017-03-19T18:00:00.0,10323.59,4856.1,849.82,4698.89,822.31,984.32,157.21000000000004,27.510000000000105
861f1d4f7ffffff,2017-03-19T18:00:00.0,4617.7,1680.54,294.09,1604.84,280.85,527.25,75.70000000000005,13.239999999999952
861f1d487ffffff,2017-03-19T18:00:00.0,2747.22,1400.2,245.03,1400.2,245.03,235.73,0.0,0.0
861f1d4afffffff,2017-03-19T18:00:00.0,2270.4,1229.8,215.22,1248.72,218.53,178.79,-18.920000000000073,-3.3100000000000023
861f18b37ffffff,2017-03-19T18:00:00.0,1294.14,639.27,111.87,592.5,103.69,122.79,46.76999999999998,8.180000000000007
861f18b2fffffff,2017-03-19T18:00:00.0,921.31,570.34,99.81,541.09,94.69,66.54,29.25,5.1200000000000045
861f1886fffffff,2017-03-19T18:00:00.0,644.0,23.85,4.17,0.0,0.0,112.7,23.85,4.17
861f1d4b7ffffff,2017-03-19T18:00:00.0,377.52,377.52,66.07,363.0,63.52,2.54,14.519999999999982,2.54999999999999
861f18b0fffffff,2017-03-19T18:00:00.0,248.53,71.01,12.43,71.01,12.43,31.07,0.0,0.0
861f1d4dfffffff,2017-03-19T18:00:00.0,345.64,20.33,3.56,0.0,0.0,60.49,20.33,3.56
