timestamp,Optimization_time,Infeasibility
2017-03-16T03:00:00.0,1.2051699,0
2017-03-16T04:00:00.0,1.776738597,0
2017-03-16T05:00:00.0,1.627966469,0
2017-03-16T06:00:00.0,0.943712168,0
2017-03-16T07:00:00.0,1.374629693,0
2017-03-16T08:00:00.0,1.19422675,0
2017-03-16T09:00:00.0,0.930221209,0
2017-03-16T10:00:00.0,1.053196013,0
2017-03-16T11:00:00.0,1.328413767,0
2017-03-16T12:00:00.0,0.8955638,0
2017-03-16T13:00:00.0,0.993246521,0
2017-03-16T14:00:00.0,0.839052258,0
2017-03-16T15:00:00.0,1.261763027,0
2017-03-16T16:00:00.0,1.248148559,0
2017-03-16T17:00:00.0,1.098694841,0
2017-03-16T18:00:00.0,1.081287014,0
2017-03-16T19:00:00.0,1.197914754,0
2017-03-16T20:00:00.0,0.895680762,0
2017-03-16T21:00:00.0,1.147604051,0
2017-03-16T22:00:00.0,1.384345126,0
2017-03-16T23:00:00.0,1.41302821,0
2017-03-17T00:00:00.0,2.372779316,0
2017-03-17T01:00:00.0,1.662230032,0
2017-03-17T02:00:00.0,2.021419505,0
2017-03-17T03:00:00.0,1.60761316,0
2017-03-17T04:00:00.0,1.591165083,0
2017-03-17T05:00:00.0,0.99197045,0
2017-03-17T06:00:00.0,1.394921314,0
2017-03-17T07:00:00.0,1.304393319,0
2017-03-17T08:00:00.0,1.188768226,0
2017-03-17T09:00:00.0,1.002600483,0
2017-03-17T10:00:00.0,1.360323049,0
2017-03-17T11:00:00.0,1.443264484,0
2017-03-17T12:00:00.0,0.949946637,0
2017-03-17T13:00:00.0,0.864433923,0
2017-03-17T14:00:00.0,1.219195921,0
2017-03-17T15:00:00.0,1.252160449,0
2017-03-17T16:00:00.0,6.987274618,0
2017-03-17T17:00:00.0,4.174266945,0
2017-03-17T18:00:00.0,1.175213562,0
2017-03-17T19:00:00.0,1.361802169,0
2017-03-17T20:00:00.0,5.99007396,0
2017-03-17T21:00:00.0,0.966538867,0
2017-03-17T22:00:00.0,1.000013735,0
2017-03-17T23:00:00.0,0.959367945,0
2017-03-18T00:00:00.0,1.182789163,0
2017-03-18T01:00:00.0,1.987199935,0
2017-03-18T02:00:00.0,2.011349291,0
2017-03-18T03:00:00.0,1.537850485,0
2017-03-18T04:00:00.0,1.872424585,0
2017-03-18T05:00:00.0,1.032296307,0
2017-03-18T06:00:00.0,1.265282966,0
2017-03-18T07:00:00.0,1.358229841,0
2017-03-18T08:00:00.0,1.723949598,0
2017-03-18T09:00:00.0,12.513922592,0
2017-03-18T10:00:00.0,14.056899229,0
2017-03-18T11:00:00.0,14.162076574,0
2017-03-18T12:00:00.0,9.118843427,0
2017-03-18T13:00:00.0,7.044109723,0
2017-03-18T14:00:00.0,14.871136469,0
2017-03-18T15:00:00.0,7.696241655,0
2017-03-18T16:00:00.0,1.523393025,0
2017-03-18T17:00:00.0,1.140746333,0
2017-03-18T18:00:00.0,6.97292394,0
2017-03-18T19:00:00.0,16.596805187,0
2017-03-18T20:00:00.0,1.421400659,0
2017-03-18T21:00:00.0,1.0340611,0
2017-03-18T22:00:00.0,68.35817281,0
2017-03-18T23:00:00.0,1.877795558,0
2017-03-19T00:00:00.0,1.040857048,0
2017-03-19T01:00:00.0,1.870712019,0
2017-03-19T02:00:00.0,1.092287029,0
2017-03-19T03:00:00.0,1.346341436,0
2017-03-19T04:00:00.0,1.070484098,0
2017-03-19T05:00:00.0,1.344083848,0
2017-03-19T06:00:00.0,1.299010136,0
2017-03-19T07:00:00.0,1.060064701,0
2017-03-19T08:00:00.0,1.183108466,0
2017-03-19T09:00:00.0,0.960863421,0
2017-03-19T10:00:00.0,1.158762563,0
2017-03-19T11:00:00.0,0.907977408,0
2017-03-19T12:00:00.0,1.132570065,0
2017-03-19T13:00:00.0,1.059717523,0
2017-03-19T14:00:00.0,14.661613673,0
2017-03-19T15:00:00.0,15.850412786,0
2017-03-19T16:00:00.0,10.526747948,0
2017-03-19T17:00:00.0,3.718500647,0
2017-03-19T18:00:00.0,1.095487384,0
2017-03-19T19:00:00.0,1.366385914,0
2017-03-19T20:00:00.0,1.159576363,0
2017-03-19T21:00:00.0,2.552997241,0
2017-03-19T22:00:00.0,1.002844115,0
2017-03-19T23:00:00.0,1.416609789,0
