Hex,timestamp,Total_rentals,Own_rentals_post_reloc,Own_rentals_base_pre_reloc,Own_rentals_delta,Lost_market_demand_pre,Lost_market_demand_post,Own_rentals_cum_delta,Own_relocs_cum_delta
861f1d4dfffffff,2017-03-13T04:00:00.0,1,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T05:00:00.0,61,29,29,0,0,0,0,0
861f1d4d7ffffff,2017-03-13T05:00:00.0,62,25,25,0,0,0,0,0
861f1d49fffffff,2017-03-13T05:00:00.0,50,25,26,-1,0,0,-1,-10
861f18b27ffffff,2017-03-13T05:00:00.0,58,31,31,0,0,0,0,0
861f1d4f7ffffff,2017-03-13T05:00:00.0,20,8,8,0,0,0,0,0
861f1d487ffffff,2017-03-13T05:00:00.0,20,10,10,0,0,0,0,0
861f1d4afffffff,2017-03-13T05:00:00.0,12,6,6,0,0,0,0,0
861f18b37ffffff,2017-03-13T05:00:00.0,15,6,6,0,0,0,0,0
861f18b2fffffff,2017-03-13T05:00:00.0,5,3,3,0,0,0,0,0
861f1886fffffff,2017-03-13T05:00:00.0,3,0,0,0,0,0,0,10
861f1d4b7ffffff,2017-03-13T05:00:00.0,4,4,4,0,0,0,0,0
861f18b0fffffff,2017-03-13T05:00:00.0,1,0,0,0,0,0,0,0
861f1d4dfffffff,2017-03-13T05:00:00.0,0,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T06:00:00.0,148,74,74,0,0,0,0,0
861f1d4d7ffffff,2017-03-13T06:00:00.0,130,56,56,0,0,0,0,0
861f1d49fffffff,2017-03-13T06:00:00.0,96,50,52,-2,0,0,-3,-10
861f18b27ffffff,2017-03-13T06:00:00.0,73,39,39,0,0,0,0,0
861f1d4f7ffffff,2017-03-13T06:00:00.0,70,29,29,0,0,0,0,0
861f1d487ffffff,2017-03-13T06:00:00.0,40,25,21,4,0,0,4,28
861f1d4afffffff,2017-03-13T06:00:00.0,27,14,14,0,0,0,0,0
861f18b37ffffff,2017-03-13T06:00:00.0,26,10,10,0,0,0,0,0
861f18b2fffffff,2017-03-13T06:00:00.0,9,6,6,0,0,0,0,0
861f1886fffffff,2017-03-13T06:00:00.0,11,2,0,2,0,0,2,10
861f1d4b7ffffff,2017-03-13T06:00:00.0,8,8,8,0,0,0,0,-28
861f18b0fffffff,2017-03-13T06:00:00.0,0,0,0,0,0,0,0,0
861f1d4dfffffff,2017-03-13T06:00:00.0,5,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T07:00:00.0,217,108,107,1,0,0,1,0
861f1d4d7ffffff,2017-03-13T07:00:00.0,182,80,79,1,0,0,1,0
861f1d49fffffff,2017-03-13T07:00:00.0,141,73,74,-1,0,0,-4,-10
861f18b27ffffff,2017-03-13T07:00:00.0,97,51,51,0,0,0,0,0
861f1d4f7ffffff,2017-03-13T07:00:00.0,88,36,36,0,0,0,0,0
861f1d487ffffff,2017-03-13T07:00:00.0,46,25,21,4,0,0,8,28
861f1d4afffffff,2017-03-13T07:00:00.0,38,21,21,0,0,0,0,0
861f18b37ffffff,2017-03-13T07:00:00.0,19,8,8,0,0,0,0,0
861f18b2fffffff,2017-03-13T07:00:00.0,8,6,6,0,0,0,0,0
861f1886fffffff,2017-03-13T07:00:00.0,8,2,1,1,0,0,3,10
861f1d4b7ffffff,2017-03-13T07:00:00.0,8,8,8,0,0,0,0,-28
861f18b0fffffff,2017-03-13T07:00:00.0,0,0,0,0,0,0,0,0
861f1d4dfffffff,2017-03-13T07:00:00.0,8,1,1,0,0,0,0,0
861f1d48fffffff,2017-03-13T08:00:00.0,206,100,99,1,0,0,2,0
861f1d4d7ffffff,2017-03-13T08:00:00.0,131,58,57,1,0,0,2,0
861f1d49fffffff,2017-03-13T08:00:00.0,112,59,59,0,0,0,-4,-10
861f18b27ffffff,2017-03-13T08:00:00.0,84,45,44,1,0,0,1,0
861f1d4f7ffffff,2017-03-13T08:00:00.0,51,19,19,0,0,0,0,0
861f1d487ffffff,2017-03-13T08:00:00.0,33,15,13,2,0,0,10,26
861f1d4afffffff,2017-03-13T08:00:00.0,32,19,19,0,0,0,0,0
861f18b37ffffff,2017-03-13T08:00:00.0,14,6,6,0,0,0,0,0
861f18b2fffffff,2017-03-13T08:00:00.0,9,7,7,0,0,0,0,0
861f1886fffffff,2017-03-13T08:00:00.0,4,1,0,1,0,0,4,10
861f1d4b7ffffff,2017-03-13T08:00:00.0,9,8,8,0,0,0,0,-26
861f18b0fffffff,2017-03-13T08:00:00.0,3,1,1,0,0,0,0,0
861f1d4dfffffff,2017-03-13T08:00:00.0,1,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T09:00:00.0,161,77,76,1,0,0,3,0
861f1d4d7ffffff,2017-03-13T09:00:00.0,113,46,46,0,0,0,2,0
861f1d49fffffff,2017-03-13T09:00:00.0,93,49,48,1,0,0,-3,-10
861f18b27ffffff,2017-03-13T09:00:00.0,60,32,32,0,0,0,1,0
861f1d4f7ffffff,2017-03-13T09:00:00.0,38,13,13,0,0,0,0,0
861f1d487ffffff,2017-03-13T09:00:00.0,29,13,11,2,0,0,12,26
861f1d4afffffff,2017-03-13T09:00:00.0,14,8,8,0,0,0,0,0
861f18b37ffffff,2017-03-13T09:00:00.0,14,7,7,0,0,0,0,0
861f18b2fffffff,2017-03-13T09:00:00.0,9,6,6,0,0,0,0,0
861f1886fffffff,2017-03-13T09:00:00.0,12,2,1,1,0,0,5,10
861f1d4b7ffffff,2017-03-13T09:00:00.0,3,2,2,0,0,0,0,-26
861f18b0fffffff,2017-03-13T09:00:00.0,4,2,2,0,0,0,0,0
861f1d4dfffffff,2017-03-13T09:00:00.0,1,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T10:00:00.0,179,86,85,1,0,0,4,0
861f1d4d7ffffff,2017-03-13T10:00:00.0,106,44,43,1,0,0,3,0
861f1d49fffffff,2017-03-13T10:00:00.0,87,46,45,1,0,0,-2,-10
861f18b27ffffff,2017-03-13T10:00:00.0,75,39,39,0,0,0,1,0
861f1d4f7ffffff,2017-03-13T10:00:00.0,35,14,14,0,0,0,0,0
861f1d487ffffff,2017-03-13T10:00:00.0,26,10,10,0,0,0,12,26
861f1d4afffffff,2017-03-13T10:00:00.0,23,14,14,0,0,0,0,0
861f18b37ffffff,2017-03-13T10:00:00.0,16,8,8,0,0,0,0,0
861f18b2fffffff,2017-03-13T10:00:00.0,8,6,6,0,0,0,0,0
861f1886fffffff,2017-03-13T10:00:00.0,9,2,1,1,0,0,6,10
861f1d4b7ffffff,2017-03-13T10:00:00.0,2,2,2,0,0,0,0,-26
861f18b0fffffff,2017-03-13T10:00:00.0,2,1,1,0,0,0,0,0
861f1d4dfffffff,2017-03-13T10:00:00.0,2,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T11:00:00.0,198,99,97,2,0,0,6,0
861f1d4d7ffffff,2017-03-13T11:00:00.0,127,55,54,1,0,0,4,0
861f1d49fffffff,2017-03-13T11:00:00.0,111,55,54,1,0,0,-1,-10
861f18b27ffffff,2017-03-13T11:00:00.0,78,40,39,1,0,0,2,0
861f1d4f7ffffff,2017-03-13T11:00:00.0,29,13,13,0,0,0,0,0
861f1d487ffffff,2017-03-13T11:00:00.0,29,13,12,1,0,0,13,26
861f1d4afffffff,2017-03-13T11:00:00.0,17,9,9,0,0,0,0,0
861f18b37ffffff,2017-03-13T11:00:00.0,13,7,7,0,0,0,0,-2
861f18b2fffffff,2017-03-13T11:00:00.0,8,5,5,0,0,0,0,0
861f1886fffffff,2017-03-13T11:00:00.0,5,1,0,1,0,0,7,12
861f1d4b7ffffff,2017-03-13T11:00:00.0,5,5,5,0,0,0,0,-26
861f18b0fffffff,2017-03-13T11:00:00.0,1,0,0,0,0,0,0,0
861f1d4dfffffff,2017-03-13T11:00:00.0,1,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T12:00:00.0,201,103,101,2,0,0,8,0
861f1d4d7ffffff,2017-03-13T12:00:00.0,104,47,46,1,0,0,5,0
861f1d49fffffff,2017-03-13T12:00:00.0,96,48,47,1,0,0,0,-10
861f18b27ffffff,2017-03-13T12:00:00.0,82,38,37,1,0,0,3,0
861f1d4f7ffffff,2017-03-13T12:00:00.0,29,12,12,0,0,0,0,0
861f1d487ffffff,2017-03-13T12:00:00.0,32,15,15,0,0,0,13,26
861f1d4afffffff,2017-03-13T12:00:00.0,21,12,12,0,0,0,0,0
861f18b37ffffff,2017-03-13T12:00:00.0,8,4,4,0,0,0,0,-2
861f18b2fffffff,2017-03-13T12:00:00.0,6,4,4,0,0,0,0,0
861f1886fffffff,2017-03-13T12:00:00.0,5,1,0,1,0,0,8,12
861f1d4b7ffffff,2017-03-13T12:00:00.0,6,6,6,0,0,0,0,-26
861f18b0fffffff,2017-03-13T12:00:00.0,2,1,1,0,0,0,0,0
861f1d4dfffffff,2017-03-13T12:00:00.0,2,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T13:00:00.0,211,113,111,2,0,0,10,0
861f1d4d7ffffff,2017-03-13T13:00:00.0,102,44,43,1,0,0,6,0
861f1d49fffffff,2017-03-13T13:00:00.0,112,54,53,1,0,0,1,-10
861f18b27ffffff,2017-03-13T13:00:00.0,79,37,36,1,0,0,4,0
861f1d4f7ffffff,2017-03-13T13:00:00.0,26,12,12,0,0,0,0,0
861f1d487ffffff,2017-03-13T13:00:00.0,29,12,13,-1,0,0,12,19
861f1d4afffffff,2017-03-13T13:00:00.0,28,16,16,0,0,0,0,0
861f18b37ffffff,2017-03-13T13:00:00.0,20,10,10,0,0,0,0,-2
861f18b2fffffff,2017-03-13T13:00:00.0,9,6,6,0,0,0,0,0
861f1886fffffff,2017-03-13T13:00:00.0,5,1,0,1,0,0,9,12
861f1d4b7ffffff,2017-03-13T13:00:00.0,9,8,8,0,0,0,0,-19
861f18b0fffffff,2017-03-13T13:00:00.0,3,1,1,0,0,0,0,0
861f1d4dfffffff,2017-03-13T13:00:00.0,6,0,0,0,0,0,0,0
861f1d48fffffff,2017-03-13T14:00:00.0,273,145,143,2,0,0,12,0
861f1d4d7ffffff,2017-03-13T14:00:00.0,126,52,51,1,0,0,7,0
861f1d49fffffff,2017-03-13T14:00:00.0,123,64,63,1,0,0,2,-10
861f18b27ffffff,2017-03-13T14:00:00.0,91,44,43,1,0,0,5,0
861f1d4f7ffffff,2017-03-13T14:00:00.0,41,18,18,0,0,0,0,0
861f1d487ffffff,2017-03-13T14:00:00.0,23,9,9,0,0,0,12,18
861f1d4afffffff,2017-03-13T14:00:00.0,30,18,18,0,0,0,0,0
861f18b37ffffff,2017-03-13T14:00:00.0,24,12,13,-1,0,0,-1,-2
861f18b2fffffff,2017-03-13T14:00:00.0,7,5,5,0,0,0,0,0
861f1886fffffff,2017-03-13T14:00:00.0,2,0,0,0,0,0,9,12
861f1d4b7ffffff,2017-03-13T14:00:00.0,7,7,7,0,0,0,0,-18
861f18b0fffffff,2017-03-13T14:00:00.0,0,0,0,0,0,0,0,0
861f1d4dfffffff,2017-03-13T14:00:00.0,6,1,0,1,0,0,1,0
861f1d48fffffff,2017-03-13T15:00:00.0,283,154,152,2,0,0,14,0
861f1d4d7ffffff,2017-03-13T15:00:00.0,124,50,49,1,0,0,8,0
861f1d49fffffff,2017-03-13T15:00:00.0,154,79,79,0,0,0,2,-10
861f18b27ffffff,2017-03-13T15:00:00.0,105,55,54,1,0,0,6,0
861f1d4f7ffffff,2017-03-13T15:00:00.0,37,16,15,1,0,0,1,0
861f1d487ffffff,2017-03-13T15:00:00.0,41,18,18,0,0,0,12,18
861f1d4afffffff,2017-03-13T15:00:00.0,20,12,12,0,0,0,0,0
861f18b37ffffff,2017-03-13T15:00:00.0,21,12,12,0,0,0,-1,-2
861f18b2fffffff,2017-03-13T15:00:00.0,4,2,2,0,0,0,0,0
861f1886fffffff,2017-03-13T15:00:00.0,5,0,0,0,0,0,9,12
861f1d4b7ffffff,2017-03-13T15:00:00.0,7,7,7,0,0,0,0,-18
861f18b0fffffff,2017-03-13T15:00:00.0,4,1,1,0,0,0,0,0
861f1d4dfffffff,2017-03-13T15:00:00.0,6,1,1,0,0,0,1,0
861f1d48fffffff,2017-03-13T16:00:00.0,357,194,192,2,0,0,16,0
861f1d4d7ffffff,2017-03-13T16:00:00.0,167,64,63,1,0,0,9,0
861f1d49fffffff,2017-03-13T16:00:00.0,172,86,85,1,0,0,3,-10
861f18b27ffffff,2017-03-13T16:00:00.0,116,60,59,1,0,0,7,0
861f1d4f7ffffff,2017-03-13T16:00:00.0,61,23,23,0,0,0,1,0
861f1d487ffffff,2017-03-13T16:00:00.0,51,25,26,-1,0,0,11,18
861f1d4afffffff,2017-03-13T16:00:00.0,31,19,19,0,0,0,0,0
861f18b37ffffff,2017-03-13T16:00:00.0,22,12,12,0,0,0,-1,-2
861f18b2fffffff,2017-03-13T16:00:00.0,8,5,5,0,0,0,0,0
861f1886fffffff,2017-03-13T16:00:00.0,11,2,1,1,0,0,10,12
861f1d4b7ffffff,2017-03-13T16:00:00.0,4,4,4,0,0,0,0,-18
861f18b0fffffff,2017-03-13T16:00:00.0,6,3,3,0,0,0,0,0
861f1d4dfffffff,2017-03-13T16:00:00.0,4,0,0,0,0,0,1,0
861f1d48fffffff,2017-03-13T17:00:00.0,349,173,171,2,0,0,18,0
861f1d4d7ffffff,2017-03-13T17:00:00.0,157,61,60,1,0,0,10,0
861f1d49fffffff,2017-03-13T17:00:00.0,191,98,96,2,0,0,5,-10
861f18b27ffffff,2017-03-13T17:00:00.0,143,75,73,2,0,0,9,0
861f1d4f7ffffff,2017-03-13T17:00:00.0,72,26,26,0,0,0,1,0
861f1d487ffffff,2017-03-13T17:00:00.0,50,24,24,0,0,0,11,18
861f1d4afffffff,2017-03-13T17:00:00.0,26,17,17,0,0,0,0,0
861f18b37ffffff,2017-03-13T17:00:00.0,27,14,14,0,0,0,-1,-2
861f18b2fffffff,2017-03-13T17:00:00.0,16,10,10,0,0,0,0,0
861f1886fffffff,2017-03-13T17:00:00.0,9,1,0,1,0,0,11,12
861f1d4b7ffffff,2017-03-13T17:00:00.0,12,12,12,0,0,0,0,-18
861f18b0fffffff,2017-03-13T17:00:00.0,5,3,3,0,0,0,0,0
861f1d4dfffffff,2017-03-13T17:00:00.0,4,1,0,1,0,0,2,0
861f1d48fffffff,2017-03-13T18:00:00.0,281,137,136,1,0,0,19,0
861f1d4d7ffffff,2017-03-13T18:00:00.0,207,80,79,1,0,0,11,0
861f1d49fffffff,2017-03-13T18:00:00.0,154,80,79,1,0,0,6,-10
861f18b27ffffff,2017-03-13T18:00:00.0,156,84,83,1,0,0,10,0
861f1d4f7ffffff,2017-03-13T18:00:00.0,77,31,30,1,0,0,2,0
861f1d487ffffff,2017-03-13T18:00:00.0,42,21,22,-1,0,0,10,18
861f1d4afffffff,2017-03-13T18:00:00.0,33,21,21,0,0,0,0,0
861f18b37ffffff,2017-03-13T18:00:00.0,16,8,8,0,0,0,-1,-2
861f18b2fffffff,2017-03-13T18:00:00.0,14,8,8,0,0,0,0,0
861f1886fffffff,2017-03-13T18:00:00.0,7,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-13T18:00:00.0,2,1,1,0,0,0,0,-18
861f18b0fffffff,2017-03-13T18:00:00.0,8,6,5,1,0,0,1,0
861f1d4dfffffff,2017-03-13T18:00:00.0,4,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-13T19:00:00.0,160,88,87,1,0,0,20,0
861f1d4d7ffffff,2017-03-13T19:00:00.0,99,47,46,1,0,0,12,0
861f1d49fffffff,2017-03-13T19:00:00.0,95,59,57,2,0,0,8,-10
861f18b27ffffff,2017-03-13T19:00:00.0,77,49,49,0,0,0,10,0
861f1d4f7ffffff,2017-03-13T19:00:00.0,41,21,21,0,0,0,2,0
861f1d487ffffff,2017-03-13T19:00:00.0,25,13,14,-1,0,0,9,18
861f1d4afffffff,2017-03-13T19:00:00.0,23,16,16,0,0,0,0,0
861f18b37ffffff,2017-03-13T19:00:00.0,9,5,5,0,0,0,-1,-2
861f18b2fffffff,2017-03-13T19:00:00.0,4,2,2,0,0,0,0,0
861f1886fffffff,2017-03-13T19:00:00.0,1,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-13T19:00:00.0,9,9,9,0,0,0,0,-18
861f18b0fffffff,2017-03-13T19:00:00.0,2,1,1,0,0,0,1,0
861f1d4dfffffff,2017-03-13T19:00:00.0,1,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-13T20:00:00.0,88,59,58,1,0,0,21,0
861f1d4d7ffffff,2017-03-13T20:00:00.0,58,33,32,1,0,0,13,0
861f1d49fffffff,2017-03-13T20:00:00.0,58,40,40,0,0,0,8,-10
861f18b27ffffff,2017-03-13T20:00:00.0,52,37,37,0,0,0,10,0
861f1d4f7ffffff,2017-03-13T20:00:00.0,35,22,21,1,0,0,3,0
861f1d487ffffff,2017-03-13T20:00:00.0,12,7,8,-1,0,0,8,18
861f1d4afffffff,2017-03-13T20:00:00.0,16,12,12,0,0,0,0,0
861f18b37ffffff,2017-03-13T20:00:00.0,13,8,7,1,0,0,0,-2
861f18b2fffffff,2017-03-13T20:00:00.0,7,5,5,0,0,0,0,0
861f1886fffffff,2017-03-13T20:00:00.0,1,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-13T20:00:00.0,3,3,3,0,0,0,0,-18
861f18b0fffffff,2017-03-13T20:00:00.0,1,1,1,0,0,0,1,0
861f1d4dfffffff,2017-03-13T20:00:00.0,1,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-13T21:00:00.0,108,67,67,0,0,0,21,0
861f1d4d7ffffff,2017-03-13T21:00:00.0,76,44,43,1,0,0,14,0
861f1d49fffffff,2017-03-13T21:00:00.0,68,49,48,1,0,0,9,-10
861f18b27ffffff,2017-03-13T21:00:00.0,73,50,50,0,0,0,10,0
861f1d4f7ffffff,2017-03-13T21:00:00.0,43,26,26,0,0,0,3,0
861f1d487ffffff,2017-03-13T21:00:00.0,19,12,12,0,0,0,8,18
861f1d4afffffff,2017-03-13T21:00:00.0,14,10,10,0,0,0,0,0
861f18b37ffffff,2017-03-13T21:00:00.0,14,8,8,0,0,0,0,-2
861f18b2fffffff,2017-03-13T21:00:00.0,5,3,3,0,0,0,0,0
861f1886fffffff,2017-03-13T21:00:00.0,1,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-13T21:00:00.0,4,4,4,0,0,0,0,-18
861f18b0fffffff,2017-03-13T21:00:00.0,0,0,0,0,0,0,1,0
861f1d4dfffffff,2017-03-13T21:00:00.0,3,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-13T22:00:00.0,101,56,55,1,0,0,22,0
861f1d4d7ffffff,2017-03-13T22:00:00.0,80,42,42,0,0,0,14,0
861f1d49fffffff,2017-03-13T22:00:00.0,55,34,34,0,0,0,9,-10
861f18b27ffffff,2017-03-13T22:00:00.0,56,37,36,1,0,0,11,0
861f1d4f7ffffff,2017-03-13T22:00:00.0,29,15,15,0,0,0,3,0
861f1d487ffffff,2017-03-13T22:00:00.0,18,11,11,0,0,0,8,18
861f1d4afffffff,2017-03-13T22:00:00.0,14,9,9,0,0,0,0,0
861f18b37ffffff,2017-03-13T22:00:00.0,6,3,3,0,0,0,0,-2
861f18b2fffffff,2017-03-13T22:00:00.0,4,2,2,0,0,0,0,0
861f1886fffffff,2017-03-13T22:00:00.0,2,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-13T22:00:00.0,8,8,8,0,0,0,0,-18
861f18b0fffffff,2017-03-13T22:00:00.0,0,0,0,0,0,0,1,0
861f1d4dfffffff,2017-03-13T22:00:00.0,0,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-13T23:00:00.0,59,30,30,0,0,0,22,0
861f1d4d7ffffff,2017-03-13T23:00:00.0,33,17,17,0,0,0,14,0
861f1d49fffffff,2017-03-13T23:00:00.0,41,25,25,0,0,0,9,-10
861f18b27ffffff,2017-03-13T23:00:00.0,41,25,25,0,0,0,11,0
861f1d4f7ffffff,2017-03-13T23:00:00.0,14,7,7,0,0,0,3,0
861f1d487ffffff,2017-03-13T23:00:00.0,9,5,5,0,0,0,8,18
861f1d4afffffff,2017-03-13T23:00:00.0,6,3,3,0,0,0,0,0
861f18b37ffffff,2017-03-13T23:00:00.0,2,1,1,0,0,0,0,-2
861f18b2fffffff,2017-03-13T23:00:00.0,1,0,0,0,0,0,0,0
861f1886fffffff,2017-03-13T23:00:00.0,0,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-13T23:00:00.0,5,5,5,0,0,0,0,-18
861f18b0fffffff,2017-03-13T23:00:00.0,0,0,0,0,0,0,1,0
861f1d4dfffffff,2017-03-13T23:00:00.0,0,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-14T00:00:00.0,34,17,16,1,0,0,23,0
861f1d4d7ffffff,2017-03-14T00:00:00.0,23,11,11,0,0,0,14,0
861f1d49fffffff,2017-03-14T00:00:00.0,25,15,15,0,0,0,9,-10
861f18b27ffffff,2017-03-14T00:00:00.0,31,19,19,0,0,0,11,0
861f1d4f7ffffff,2017-03-14T00:00:00.0,13,6,6,0,0,0,3,0
861f1d487ffffff,2017-03-14T00:00:00.0,4,2,2,0,0,0,8,18
861f1d4afffffff,2017-03-14T00:00:00.0,5,3,3,0,0,0,0,0
861f18b37ffffff,2017-03-14T00:00:00.0,3,1,1,0,0,0,0,-2
861f18b2fffffff,2017-03-14T00:00:00.0,1,0,0,0,0,0,0,0
861f1886fffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,11,12
861f1d4b7ffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,0,-18
861f18b0fffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,1,0
861f1d4dfffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,2,0
861f1d48fffffff,2017-03-14T01:00:00.0,14,7,6,1,0,0,24,0
861f1d4d7ffffff,2017-03-14T01:00:00.0,19,9,9,0,0,0,14,0
861f1d49fffffff,2017-03-14T01:00:00.0,5,3,3,0,0,0,9,-10
861f18b27ffffff,2017-03-14T01:00:00.0,20,12,12,0,0,0,11,0
861f1d4f7ffffff,2017-03-14T01:00:00.0,6,3,3,0,0,0,3,0
