timestamp,Optimization_time,Infeasibility
2017-03-13T00:00:00.0,10.425647337,0
2017-03-13T06:00:00.0,11.910280399,0
2017-03-13T12:00:00.0,8.984359525,0
2017-03-13T18:00:00.0,1.788898896,0
2017-03-14T00:00:00.0,1.721366421,0
2017-03-14T06:00:00.0,6.018722551,0
2017-03-14T12:00:00.0,1.737762391,0
2017-03-14T18:00:00.0,1.572618755,0
2017-03-15T00:00:00.0,8.554858664,0
2017-03-15T06:00:00.0,11.209113918,0
2017-03-15T12:00:00.0,1.80922249,0
2017-03-15T18:00:00.0,1.942976086,0
2017-03-16T00:00:00.0,1.559405512,0
2017-03-16T06:00:00.0,2.064343242,0
2017-03-16T12:00:00.0,7.673131712,0
2017-03-16T18:00:00.0,36.377569132,0
2017-03-17T00:00:00.0,1.905865576,0
2017-03-17T06:00:00.0,10.356038158,0
2017-03-17T12:00:00.0,2.321323948,0
2017-03-17T18:00:00.0,1.90210918,0
2017-03-18T00:00:00.0,1.873964974,0
2017-03-18T06:00:00.0,5.236335038,0
2017-03-18T12:00:00.0,5.486011594,0
2017-03-18T18:00:00.0,4.901219406,0
2017-03-19T00:00:00.0,1.678584552,0
2017-03-19T06:00:00.0,4.528942202,0
2017-03-19T12:00:00.0,2.515084097,0
2017-03-19T18:00:00.0,2.134435839,0
